# Time (s), Energy (keV), Sun X (arcsec), Sun Y (arcsec), Start Time, End Time, Min X, Max X, Min Y, Max Y
1.525746554271690547e+08,2.720000000000000195e+00,9.483300000000000409e+02,1.488299999999999841e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746557595974505e+08,3.360000000000000320e+00,9.458700000000000045e+02,8.978999999999999204e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746558195714056e+08,2.720000000000000195e+00,1.056569999999999936e+03,2.337000000000000099e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746561809342504e+08,2.600000000000000089e+00,6.555900000000000318e+02,2.423100000000000023e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746562876020074e+08,2.600000000000000089e+00,7.170900000000000318e+02,1.734300000000000068e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746566475000083e+08,2.759999999999999787e+00,8.917500000000000000e+02,8.732999999999999829e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746570191373825e+08,2.520000000000000018e+00,1.059029999999999973e+03,2.767500000000000000e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746574617502093e+08,3.160000000000000142e+00,5.104499999999999886e+02,2.890500000000000114e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746576350976527e+08,2.759999999999999787e+00,9.138899999999999864e+02,2.250900000000000034e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746577221853435e+08,2.720000000000000195e+00,7.146299999999999955e+02,9.962999999999999545e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746578480598927e+08,2.560000000000000053e+00,7.638300000000000409e+02,6.026999999999999602e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746581612011790e+08,2.520000000000000018e+00,9.852300000000000182e+02,-1.352999999999999936e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746584759277403e+08,3.080000000000000071e+00,7.097100000000000364e+02,3.567000000000000171e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746587723719478e+08,2.600000000000000089e+00,9.286499999999999773e+02,-2.337000000000000099e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746592590581477e+08,2.560000000000000053e+00,9.335699999999999363e+02,1.488299999999999841e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746597092816830e+08,3.120000000000000107e+00,9.630900000000000318e+02,7.010999999999999943e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746601291221678e+08,3.120000000000000107e+00,9.606299999999999955e+02,6.026999999999999602e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746601697461009e+08,2.919999999999999929e+00,5.227500000000000000e+02,3.284099999999999682e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746603364171088e+08,2.640000000000000124e+00,1.132829999999999927e+03,1.365300000000000011e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746609159407616e+08,2.959999999999999964e+00,1.056569999999999936e+03,3.689999999999999947e+00,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746609975423217e+08,2.879999999999999893e+00,8.376299999999999955e+02,6.026999999999999602e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746611869585514e+08,3.880000000000000338e+00,1.054109999999999900e+03,5.289000000000000057e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746612255316973e+08,3.160000000000000142e+00,9.089700000000000273e+02,-6.150000000000000355e+00,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746613364735246e+08,3.919999999999999929e+00,6.924900000000000091e+02,4.784699999999999704e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746613604199290e+08,3.280000000000000249e+00,8.942100000000000364e+02,1.562100000000000080e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746615479709208e+08,4.200000000000000178e+00,1.113150000000000091e+03,-2.337000000000000099e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746618177137673e+08,6.560000000000000497e+00,5.990099999999999909e+02,4.858499999999999659e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746618719585538e+08,2.640000000000000124e+00,9.040499999999999545e+02,-6.150000000000000355e+00,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746619849099517e+08,2.919999999999999929e+00,8.646899999999999409e+02,1.316099999999999852e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746622991525531e+08,2.879999999999999893e+00,5.793300000000000409e+02,1.352999999999999936e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746630705110729e+08,2.600000000000000089e+00,9.852300000000000182e+02,2.423100000000000023e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746636336697042e+08,2.720000000000000195e+00,1.110690000000000055e+03,-1.599000000000000021e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746643285698891e+08,2.520000000000000018e+00,7.908899999999999864e+02,2.078700000000000045e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746645157942772e+08,2.919999999999999929e+00,9.803099999999999454e+02,1.266899999999999977e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746650955805182e+08,3.400000000000000355e+00,1.034430000000000064e+03,3.284099999999999682e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746651632823348e+08,3.520000000000000018e+00,1.046730000000000018e+03,5.719500000000000455e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746654332508743e+08,3.160000000000000142e+00,1.113150000000000091e+03,6.518999999999999773e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746657402745187e+08,2.839999999999999858e+00,8.499299999999999500e+02,-2.337000000000000099e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746660522612929e+08,2.720000000000000195e+00,1.019669999999999959e+03,5.891699999999999591e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746661057910025e+08,2.759999999999999787e+00,8.056499999999999773e+02,2.337000000000000099e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746665653851926e+08,3.000000000000000000e+00,9.753899999999999864e+02,9.470999999999999375e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746666775032580e+08,3.000000000000000000e+00,1.012289999999999964e+03,3.813000000000000256e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746666802777648e+08,3.320000000000000284e+00,1.312410000000000082e+03,2.103299999999999841e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746670730957091e+08,2.720000000000000195e+00,5.006100000000000136e+02,4.292699999999999818e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746674693500400e+08,2.839999999999999858e+00,8.573099999999999454e+02,2.915099999999999909e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746674832172394e+08,2.799999999999999822e+00,1.041809999999999945e+03,1.611299999999999955e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746680049511790e+08,3.040000000000000036e+00,6.088500000000000227e+02,1.020900000000000034e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746680341178477e+08,2.720000000000000195e+00,1.164809999999999945e+03,1.931099999999999852e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746683543934524e+08,2.720000000000000195e+00,9.532500000000000000e+02,-2.337000000000000099e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746684784700572e+08,3.080000000000000071e+00,1.098389999999999873e+03,1.783499999999999943e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746688080067337e+08,2.919999999999999929e+00,7.958099999999999454e+02,2.644499999999999886e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746689502452314e+08,2.520000000000000018e+00,8.696100000000000136e+02,2.841299999999999955e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746690403331220e+08,2.720000000000000195e+00,9.360299999999999727e+02,9.225000000000000000e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746690646581948e+08,2.600000000000000089e+00,1.083629999999999882e+03,1.906500000000000057e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746695418315828e+08,2.640000000000000124e+00,9.606299999999999955e+02,3.321000000000000085e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746697184939384e+08,3.240000000000000213e+00,6.432899999999999636e+02,3.800699999999999932e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746703781857491e+08,3.200000000000000178e+00,9.704700000000000273e+02,-2.337000000000000099e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746706493055522e+08,2.560000000000000053e+00,6.974099999999999682e+02,1.168499999999999943e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746711639084220e+08,3.360000000000000320e+00,9.384900000000000091e+02,1.562100000000000080e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746711694227457e+08,3.160000000000000142e+00,9.114299999999999500e+02,3.087300000000000182e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746712207801640e+08,2.600000000000000089e+00,9.434099999999999682e+02,1.857299999999999898e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746712977430522e+08,2.759999999999999787e+00,6.211499999999999773e+02,2.078700000000000045e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746713971690536e+08,3.320000000000000284e+00,9.557100000000000364e+02,1.107000000000000028e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746716107204854e+08,2.680000000000000160e+00,9.188099999999999454e+02,1.808100000000000023e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746716208821535e+08,2.560000000000000053e+00,1.068869999999999891e+03,3.567000000000000171e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746719165039062e+08,2.959999999999999964e+00,1.036889999999999873e+03,1.070100000000000051e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746722831618786e+08,3.240000000000000213e+00,7.466100000000000136e+02,3.185699999999999932e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746722886653543e+08,2.919999999999999929e+00,1.088549999999999955e+03,2.521500000000000057e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746723561566770e+08,2.600000000000000089e+00,7.269299999999999500e+02,1.512899999999999920e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746724636588395e+08,3.200000000000000178e+00,1.228769999999999982e+03,2.423100000000000023e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746725262869000e+08,3.240000000000000213e+00,6.063899999999999864e+02,2.054099999999999966e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746725344693959e+08,2.839999999999999858e+00,8.671499999999999773e+02,1.291500000000000057e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746725940961242e+08,2.720000000000000195e+00,7.392300000000000182e+02,1.414499999999999886e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746726350216866e+08,2.640000000000000124e+00,8.720699999999999363e+02,3.333299999999999841e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746728886447549e+08,2.919999999999999929e+00,6.088500000000000227e+02,8.978999999999999204e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746731092795134e+08,3.000000000000000000e+00,7.884299999999999500e+02,2.841299999999999955e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746732370063066e+08,3.200000000000000178e+00,1.034430000000000064e+03,6.150000000000000355e+00,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746735393402874e+08,2.879999999999999893e+00,8.474700000000000273e+02,6.765000000000000568e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746736432324350e+08,2.919999999999999929e+00,8.991299999999999955e+02,-1.352999999999999936e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746737561013401e+08,2.560000000000000053e+00,9.458700000000000045e+02,-6.150000000000000355e+00,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746742547786534e+08,3.520000000000000018e+00,9.655499999999999545e+02,1.832700000000000102e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746743179557323e+08,3.360000000000000320e+00,9.237300000000000182e+02,-2.828999999999999915e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746746067578197e+08,3.040000000000000036e+00,5.202899999999999636e+02,3.013500000000000227e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746746425151825e+08,2.799999999999999822e+00,9.188099999999999454e+02,2.373899999999999864e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746746940039098e+08,3.680000000000000160e+00,9.680099999999999909e+02,1.414499999999999886e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746749600358009e+08,3.520000000000000018e+00,8.745299999999999727e+02,2.324699999999999989e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746750460308194e+08,2.520000000000000018e+00,7.490699999999999363e+02,1.020900000000000034e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746756295008659e+08,3.280000000000000249e+00,7.736699999999999591e+02,1.783499999999999943e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746756602072418e+08,2.520000000000000018e+00,7.810499999999999545e+02,8.487000000000000455e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746758340603411e+08,2.560000000000000053e+00,8.130299999999999727e+02,4.796999999999999886e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746760153526366e+08,2.720000000000000195e+00,7.293899999999999864e+02,1.266899999999999977e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746762176171839e+08,4.400000000000000355e+00,1.039349999999999909e+03,7.748999999999999488e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746763918858469e+08,2.680000000000000160e+00,9.212699999999999818e+02,3.689999999999999947e+00,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746766386143565e+08,4.120000000000000107e+00,8.671499999999999773e+02,9.470999999999999375e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746769629177451e+08,2.879999999999999893e+00,7.662899999999999636e+02,4.796999999999999886e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746773035123646e+08,2.640000000000000124e+00,8.277899999999999636e+02,3.567000000000000171e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746774520193040e+08,2.759999999999999787e+00,8.425499999999999545e+02,3.567000000000000171e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746777049327195e+08,2.640000000000000124e+00,9.680099999999999909e+02,6.285299999999999727e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746777565733492e+08,2.919999999999999929e+00,7.908899999999999864e+02,2.103299999999999841e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746777759277225e+08,2.520000000000000018e+00,7.687500000000000000e+02,1.094699999999999989e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746778210036755e+08,2.600000000000000089e+00,9.384900000000000091e+02,1.685099999999999909e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746778534429371e+08,3.200000000000000178e+00,1.273049999999999955e+03,2.004900000000000091e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746781971180439e+08,3.000000000000000000e+00,9.630900000000000318e+02,3.075000000000000000e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746794308941066e+08,3.160000000000000142e+00,9.827699999999999818e+02,9.470999999999999375e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746794499717951e+08,3.720000000000000195e+00,5.153700000000000045e+02,5.289000000000000057e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746795349978209e+08,3.680000000000000160e+00,5.448899999999999864e+02,4.341899999999999977e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746796128635108e+08,3.200000000000000178e+00,7.761299999999999955e+02,1.414499999999999886e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746799600347281e+08,3.080000000000000071e+00,1.046730000000000018e+03,6.150000000000000355e+00,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746801979817748e+08,2.600000000000000089e+00,9.581699999999999591e+02,-1.352999999999999936e+01,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746803249240518e+08,2.799999999999999822e+00,1.049190000000000055e+03,1.070100000000000051e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746805404003859e+08,2.720000000000000195e+00,5.178300000000000409e+02,2.767500000000000000e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746806501161158e+08,2.640000000000000124e+00,8.597699999999999818e+02,1.119299999999999926e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746809252593219e+08,2.799999999999999822e+00,6.260699999999999363e+02,4.637099999999999795e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746811768370271e+08,2.520000000000000018e+00,7.933500000000000227e+02,1.143900000000000006e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
1.525746812351638377e+08,3.360000000000000320e+00,7.761299999999999955e+02,1.070100000000000051e+02,1.525745321517925262e+08,1.525752599771701396e+08,4.907699999999999818e+02,1.339470000000000027e+03,-4.058999999999999631e+01,7.810499999999999545e+02
