# Time (s), Energy (keV), Sun X (arcsec), Sun Y (arcsec), Start Time, End Time, Min X, Max X, Min Y, Max Y
1.525738808489713669e+08,3.400000000000000355e+00,6.113099999999999454e+02,-2.570699999999999932e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738810006423593e+08,3.120000000000000107e+00,9.827699999999999818e+02,-1.512899999999999920e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738810911534429e+08,3.440000000000000391e+00,1.216470000000000027e+03,-2.103299999999999841e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738811239019036e+08,3.040000000000000036e+00,8.991299999999999955e+02,-1.242300000000000040e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738812906369269e+08,3.360000000000000320e+00,1.017210000000000036e+03,-1.414499999999999886e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738818804698288e+08,2.759999999999999787e+00,9.630900000000000318e+02,-2.373899999999999864e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738819603700042e+08,2.640000000000000124e+00,1.044269999999999982e+03,-2.337000000000000099e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738821741807759e+08,2.759999999999999787e+00,1.009830000000000041e+03,-2.201699999999999875e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738824160742164e+08,3.720000000000000195e+00,1.142670000000000073e+03,-1.537500000000000000e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738826327582598e+08,2.720000000000000195e+00,5.842500000000000000e+02,-2.988899999999999864e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738832291351855e+08,2.959999999999999964e+00,9.409499999999999318e+02,-8.240999999999999659e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738832426616848e+08,4.360000000000000320e+00,9.458700000000000045e+02,-2.423100000000000023e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738832553504705e+08,2.560000000000000053e+00,7.146299999999999955e+02,6.026999999999999602e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738835690440536e+08,3.000000000000000000e+00,8.056499999999999773e+02,-5.153700000000000045e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738840692360997e+08,2.799999999999999822e+00,1.159889999999999873e+03,-3.259499999999999886e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738841753645837e+08,2.560000000000000053e+00,1.189410000000000082e+03,-9.225000000000000000e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738842611056864e+08,2.720000000000000195e+00,5.670299999999999727e+02,-2.447700000000000102e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738844563606679e+08,2.839999999999999858e+00,9.434099999999999682e+02,-2.841299999999999955e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738845375249684e+08,2.600000000000000089e+00,1.071329999999999927e+03,-2.595299999999999727e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738847658311725e+08,2.879999999999999893e+00,8.376299999999999955e+02,-4.341899999999999977e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738848190787733e+08,3.280000000000000249e+00,1.071329999999999927e+03,-1.857299999999999898e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738850302734375e+08,2.520000000000000018e+00,1.120529999999999973e+03,-3.579300000000000068e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738852961610258e+08,2.839999999999999858e+00,9.261899999999999409e+02,-3.210299999999999727e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738855909288228e+08,3.919999999999999929e+00,8.573099999999999454e+02,-2.496899999999999977e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738856825792193e+08,2.720000000000000195e+00,6.186899999999999409e+02,-2.619900000000000091e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738858034006059e+08,2.640000000000000124e+00,1.046730000000000018e+03,-4.587900000000000205e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738858780588210e+08,3.080000000000000071e+00,9.434099999999999682e+02,-2.103299999999999841e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738863896158934e+08,2.600000000000000089e+00,6.285299999999999727e+02,-2.423100000000000023e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738865526638329e+08,2.919999999999999929e+00,9.483300000000000409e+02,-1.316099999999999852e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738866124728620e+08,2.520000000000000018e+00,9.286499999999999773e+02,-1.955699999999999932e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738867921332419e+08,2.640000000000000124e+00,7.638300000000000409e+02,-5.891699999999999591e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738868614214361e+08,2.680000000000000160e+00,9.680099999999999909e+02,-1.537500000000000000e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738869938150942e+08,2.560000000000000053e+00,9.876899999999999409e+02,-2.865899999999999750e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738870583485365e+08,2.680000000000000160e+00,9.778500000000000227e+02,-1.414499999999999886e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738873808387518e+08,2.919999999999999929e+00,8.966699999999999591e+02,-2.496899999999999977e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738878240668476e+08,3.959999999999999964e+00,6.309900000000000091e+02,-2.472299999999999898e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738879445909262e+08,2.799999999999999822e+00,9.507899999999999636e+02,-7.503000000000000114e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738881927875578e+08,2.959999999999999964e+00,9.237300000000000182e+02,-2.201699999999999875e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738883631108999e+08,2.799999999999999822e+00,6.260699999999999363e+02,-2.816700000000000159e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738884253591597e+08,2.879999999999999893e+00,9.630900000000000318e+02,-8.732999999999999829e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738886778504848e+08,3.480000000000000426e+00,1.004909999999999968e+03,-7.503000000000000114e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738887958474457e+08,3.320000000000000284e+00,1.073789999999999964e+03,-7.748999999999999488e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738888616775274e+08,2.640000000000000124e+00,8.868300000000000409e+02,-3.800699999999999932e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738891638693511e+08,3.280000000000000249e+00,7.466100000000000136e+02,3.567000000000000171e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738892125824690e+08,2.640000000000000124e+00,9.335699999999999363e+02,-1.906500000000000057e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738892432910204e+08,2.720000000000000195e+00,9.138899999999999864e+02,-3.234900000000000091e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738893405468762e+08,2.600000000000000089e+00,1.012289999999999964e+03,-1.217699999999999960e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738894270290732e+08,2.879999999999999893e+00,1.130369999999999891e+03,7.995000000000000284e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738898769867718e+08,2.839999999999999858e+00,9.015900000000000318e+02,-2.718299999999999841e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738899147482514e+08,2.640000000000000124e+00,6.285299999999999727e+02,-8.240999999999999659e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738899339616001e+08,2.560000000000000053e+00,9.335699999999999363e+02,-1.488299999999999841e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738901978472173e+08,2.799999999999999822e+00,8.819099999999999682e+02,-3.210299999999999727e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738903052213490e+08,3.000000000000000000e+00,1.022129999999999995e+03,-3.284099999999999682e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738904008875787e+08,3.080000000000000071e+00,1.081170000000000073e+03,9.962999999999999545e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738911923318207e+08,2.600000000000000089e+00,1.002449999999999932e+03,-2.742900000000000205e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738912217545509e+08,2.799999999999999822e+00,8.597699999999999818e+02,-2.988899999999999864e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738914883344173e+08,3.320000000000000284e+00,9.311100000000000136e+02,-2.693700000000000045e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738916425368786e+08,2.720000000000000195e+00,9.065099999999999909e+02,-4.907699999999999818e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738917306391001e+08,2.879999999999999893e+00,1.118069999999999936e+03,-1.931099999999999852e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738918755685687e+08,2.759999999999999787e+00,6.531299999999999955e+02,-2.521500000000000057e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738922297829986e+08,2.919999999999999929e+00,8.548500000000000227e+02,-9.470999999999999375e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738923645030260e+08,3.280000000000000249e+00,1.132829999999999927e+03,-2.644499999999999886e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738925243012011e+08,2.879999999999999893e+00,7.466100000000000136e+02,1.599000000000000021e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738928034201264e+08,2.600000000000000089e+00,1.066410000000000082e+03,-7.010999999999999943e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738928226931393e+08,2.720000000000000195e+00,9.409499999999999318e+02,-1.660500000000000114e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738930217458904e+08,2.680000000000000160e+00,8.007300000000000182e+02,6.518999999999999773e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738936242730021e+08,2.919999999999999929e+00,5.522699999999999818e+02,-3.210299999999999727e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738936528049111e+08,2.799999999999999822e+00,9.655499999999999545e+02,-2.718299999999999841e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738940242165923e+08,2.520000000000000018e+00,9.237300000000000182e+02,-4.095899999999999750e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738944279524684e+08,2.919999999999999929e+00,8.622300000000000182e+02,-3.505500000000000114e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738948023101091e+08,3.360000000000000320e+00,9.188099999999999454e+02,-2.423100000000000023e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738950275130272e+08,2.560000000000000053e+00,1.002449999999999932e+03,-2.201699999999999875e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738953193728328e+08,2.600000000000000089e+00,1.014750000000000000e+03,-2.742900000000000205e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738954762445688e+08,2.680000000000000160e+00,9.163500000000000227e+02,-2.841299999999999955e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738962063845396e+08,2.640000000000000124e+00,9.286499999999999773e+02,-1.143900000000000006e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738962907942832e+08,2.799999999999999822e+00,1.209089999999999918e+03,-1.488299999999999841e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738968240494728e+08,3.360000000000000320e+00,8.573099999999999454e+02,1.783499999999999943e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738975249359906e+08,2.799999999999999822e+00,6.088500000000000227e+02,-3.062699999999999818e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738976235319078e+08,2.520000000000000018e+00,7.712100000000000364e+02,-3.776100000000000136e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738977495681345e+08,2.600000000000000089e+00,1.091009999999999991e+03,-2.029499999999999886e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738979948372543e+08,2.839999999999999858e+00,1.002449999999999932e+03,-7.995000000000000284e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738980916753411e+08,2.720000000000000195e+00,1.012289999999999964e+03,-6.026999999999999602e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738984374707043e+08,3.240000000000000213e+00,9.606299999999999955e+02,-2.054099999999999966e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738985110427439e+08,2.799999999999999822e+00,6.260699999999999363e+02,-1.808100000000000023e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738989633908272e+08,2.600000000000000089e+00,9.434099999999999682e+02,-4.120500000000000114e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738990244097114e+08,2.640000000000000124e+00,1.110690000000000055e+03,-4.907699999999999818e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738990760807395e+08,2.759999999999999787e+00,9.803099999999999454e+02,-2.595299999999999727e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738991680848598e+08,2.720000000000000195e+00,8.892899999999999636e+02,-3.530099999999999909e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738992507910132e+08,3.720000000000000195e+00,9.950699999999999363e+02,-4.145099999999999909e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738992591688335e+08,3.000000000000000000e+00,5.768700000000000045e+02,-1.881899999999999977e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525738996508062184e+08,2.560000000000000053e+00,9.557100000000000364e+02,-1.266899999999999977e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739001730989516e+08,2.520000000000000018e+00,1.014750000000000000e+03,-2.447700000000000102e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739002112521827e+08,2.839999999999999858e+00,8.745299999999999727e+02,-4.218899999999999864e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739002215060890e+08,2.720000000000000195e+00,9.286499999999999773e+02,-1.107000000000000028e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739002404231727e+08,2.640000000000000124e+00,7.884299999999999500e+02,-2.004900000000000091e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739002906130552e+08,3.280000000000000249e+00,9.434099999999999682e+02,-2.103299999999999841e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739003094922006e+08,2.560000000000000053e+00,7.244700000000000273e+02,-4.489499999999999886e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739004919954538e+08,3.520000000000000018e+00,9.138899999999999864e+02,-2.619900000000000091e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739006425455809e+08,2.560000000000000053e+00,1.019669999999999959e+03,-1.844999999999999929e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739006452658474e+08,3.919999999999999929e+00,5.867100000000000364e+02,-2.964300000000000068e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739006629220843e+08,2.759999999999999787e+00,9.507899999999999636e+02,-4.268100000000000023e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739009636306465e+08,2.680000000000000160e+00,1.061490000000000009e+03,-1.070100000000000051e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739009663270414e+08,3.200000000000000178e+00,9.753899999999999864e+02,-1.020900000000000034e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739009773111939e+08,2.640000000000000124e+00,1.098389999999999873e+03,-1.758899999999999864e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739011568565667e+08,2.839999999999999858e+00,1.007370000000000005e+03,-2.250900000000000034e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739016731781662e+08,2.839999999999999858e+00,1.056569999999999936e+03,-1.229999999999999982e+00,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739020644162297e+08,2.919999999999999929e+00,9.286499999999999773e+02,-1.094699999999999989e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739021826215386e+08,3.480000000000000426e+00,9.950699999999999363e+02,-2.275499999999999829e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739021996972561e+08,2.680000000000000160e+00,9.335699999999999363e+02,-2.742900000000000205e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739022735698819e+08,2.799999999999999822e+00,9.704700000000000273e+02,-2.423100000000000023e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739028371430039e+08,3.080000000000000071e+00,1.063950000000000045e+03,-3.899099999999999682e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739029823871553e+08,2.799999999999999822e+00,8.991299999999999955e+02,-3.702300000000000182e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739030150271356e+08,2.879999999999999893e+00,1.039349999999999909e+03,-1.365300000000000011e+02,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
1.525739031463986635e+08,3.680000000000000160e+00,1.049190000000000055e+03,-9.225000000000000000e+01,1.525736891785633564e+08,1.525744795500130355e+08,5.350499999999999545e+02,1.371450000000000045e+03,-6.383700000000000045e+02,1.808100000000000023e+02
