# Time (s), Energy (keV), SunX (arcsec), SunY (arcsec)
3.376045588407389522e+08,8.383999999999998920e+01,-8.105699999999999363e+02,-9.470999999999999375e+01
3.376045593350965977e+08,1.800000000000000044e+00,-7.195499999999999545e+02,-5.781000000000000227e+01
3.376045594086317420e+08,3.640000000000000124e+00,-8.573099999999999454e+02,1.463700000000000045e+02
3.376045595962283015e+08,1.234799999999999898e+02,-1.076250000000000000e+03,1.389900000000000091e+02
3.376045596486740708e+08,1.720000000000000195e+00,-9.163500000000000227e+02,2.644499999999999886e+02
3.376045598408127427e+08,2.080000000000000071e+00,-6.482100000000000364e+02,-1.980300000000000011e+02
3.376045600247569680e+08,1.640000000000000124e+00,-5.448899999999999864e+02,-1.045499999999999972e+02
3.376045600870746374e+08,2.839999999999999858e+00,-1.233690000000000055e+03,4.304999999999999716e+01
3.376045602382747531e+08,1.880000000000000115e+00,-7.220099999999999909e+02,-8.240999999999999659e+01
3.376045603457410932e+08,1.720000000000000195e+00,-5.498099999999999454e+02,-5.042999999999999972e+01
3.376045605834852457e+08,2.200000000000000178e+00,-5.030699999999999932e+02,-1.562100000000000080e+02
3.376045606592632532e+08,1.600000000000000089e+00,-5.965499999999999545e+02,8.609999999999999432e+00
3.376045608169889450e+08,1.760000000000000009e+00,-6.703500000000000227e+02,-5.535000000000000142e+01
3.376045609750227928e+08,3.160000000000000142e+00,-8.105699999999999363e+02,-1.734300000000000068e+02
3.376045610870800614e+08,1.840000000000000080e+00,-8.400900000000000318e+02,-1.365300000000000011e+02
3.376045611036751270e+08,1.720000000000000195e+00,-1.231230000000000018e+03,-1.635900000000000034e+02
3.376045611778732538e+08,2.040000000000000036e+00,-6.851100000000000136e+02,2.004900000000000091e+02
3.376045614595681429e+08,1.880000000000000115e+00,-8.105699999999999363e+02,2.718299999999999841e+02
3.376045614682367444e+08,1.880000000000000115e+00,-5.965499999999999545e+02,6.518999999999999773e+01
3.376045615260351300e+08,2.520000000000000284e+01,-1.526430000000000064e+03,5.781000000000000227e+01
3.376045615559353232e+08,2.080000000000000071e+00,-5.350499999999999545e+02,-7.995000000000000284e+01
3.376045618507421613e+08,2.160000000000000142e+00,-7.367699999999999818e+02,-1.414499999999999886e+02
3.376045619195616245e+08,3.080000000000000071e+00,-7.564500000000000455e+02,2.398499999999999943e+02
3.376045621085460186e+08,1.920000000000000151e+00,-6.531299999999999955e+02,-2.091000000000000014e+01
3.376045622220225930e+08,2.479999999999999982e+00,-6.113099999999999454e+02,3.075000000000000000e+01
3.376045623299934864e+08,2.479999999999999982e+00,-5.817899999999999636e+02,-6.150000000000000355e+00
3.376045624974652529e+08,1.959999999999999964e+00,-7.564500000000000455e+02,-1.685099999999999909e+02
3.376045625328222513e+08,6.731999999999999318e+01,-7.170900000000000318e+02,9.962999999999999545e+01
3.376045626918478608e+08,1.800000000000000044e+00,-8.179499999999999318e+02,4.550999999999999801e+01
3.376045630780599117e+08,2.520000000000000018e+00,-6.752699999999999818e+02,-2.570699999999999932e+02
3.376045631227126718e+08,2.200000000000000178e+00,-8.081100000000000136e+02,-2.398499999999999943e+02
3.376045632940060496e+08,1.760000000000000009e+00,-8.400900000000000318e+02,1.808100000000000023e+02
3.376045633427408934e+08,1.640000000000000124e+00,-8.622300000000000182e+02,-3.259499999999999886e+02
3.376045634656760097e+08,1.640000000000000124e+00,-8.868300000000000409e+02,-4.046700000000000159e+02
3.376045634999956489e+08,1.720000000000000195e+00,-1.049190000000000055e+03,-2.521500000000000057e+02
3.376045635328841209e+08,2.120000000000000107e+00,-5.940900000000000318e+02,3.689999999999999947e+00
3.376045637767806053e+08,1.680000000000000160e+00,-7.933500000000000227e+02,-6.518999999999999773e+01
3.376045638106467128e+08,2.000000000000000000e+00,-9.630900000000000318e+02,-3.997500000000000000e+02
3.376045639521343112e+08,1.720000000000000195e+00,-6.924900000000000091e+02,2.300099999999999909e+02
3.376045641112771034e+08,2.000000000000000000e+00,-1.231230000000000018e+03,1.414499999999999886e+02
3.376045642065050006e+08,1.640000000000000124e+00,-7.097100000000000364e+02,8.609999999999999432e+00
3.376045642808713317e+08,2.439999999999999947e+00,-8.597699999999999818e+02,3.308700000000000045e+02
3.376045642837901711e+08,2.280000000000000249e+00,-7.318500000000000227e+02,-7.748999999999999488e+01
3.376045644016688466e+08,2.400000000000000355e+00,-1.273049999999999955e+03,-7.503000000000000114e+01
3.376045645255382061e+08,2.640000000000000124e+00,-7.490699999999999363e+02,3.210299999999999727e+02
3.376045645338802338e+08,2.120000000000000107e+00,-1.118069999999999936e+03,-3.357900000000000205e+02
3.376045645849121213e+08,1.600000000000000089e+00,-9.483300000000000409e+02,2.226299999999999955e+02
3.376045645961034894e+08,1.920000000000000151e+00,-6.014700000000000273e+02,-1.107000000000000028e+01
3.376045648354492188e+08,2.839999999999999858e+00,-8.892899999999999636e+02,-3.333299999999999841e+02
3.376045649607389569e+08,1.880000000000000115e+00,-7.933500000000000227e+02,2.398499999999999943e+02
3.376045651097894907e+08,1.640000000000000124e+00,-7.859700000000000273e+02,-1.340699999999999932e+02
3.376045652931694984e+08,1.720000000000000195e+00,-7.933500000000000227e+02,-3.284099999999999682e+02
3.376045653286588788e+08,1.959999999999999964e+00,-7.343099999999999454e+02,2.226299999999999955e+02
3.376045653610232472e+08,1.840000000000000080e+00,-8.548500000000000227e+02,3.321000000000000085e+01
3.376045655181564689e+08,1.959999999999999964e+00,-5.055299999999999727e+02,-7.010999999999999943e+01
3.376045656266894341e+08,1.920000000000000151e+00,-6.777300000000000182e+02,-1.586699999999999875e+02
3.376045657502799630e+08,2.400000000000000355e+00,-7.908899999999999864e+02,1.857299999999999898e+02
3.376045657802571654e+08,1.840000000000000080e+00,-7.982699999999999818e+02,2.570699999999999932e+02
3.376045659352539182e+08,2.280000000000000249e+00,-6.924900000000000091e+02,-1.980300000000000011e+02
3.376045659769314528e+08,1.920000000000000151e+00,-8.253300000000000409e+02,-1.881899999999999977e+02
3.376045659879546165e+08,1.920000000000000151e+00,-7.835099999999999909e+02,1.955699999999999932e+02
3.376045661219737530e+08,1.087999999999999901e+01,-1.041809999999999945e+03,2.029499999999999886e+02
3.376045661567881703e+08,2.240000000000000213e+00,-7.933500000000000227e+02,-1.316099999999999852e+02
3.376045663073567748e+08,2.240000000000000213e+00,-5.940900000000000318e+02,1.844999999999999929e+01
3.376045663959819674e+08,1.760000000000000009e+00,-5.079900000000000091e+02,-4.796999999999999886e+01
3.376045664131293297e+08,1.201199999999999903e+02,-8.819099999999999682e+02,-4.058999999999999631e+01
3.376045665299663544e+08,2.160000000000000142e+00,-7.982699999999999818e+02,-2.078700000000000045e+02
3.376045667549055815e+08,2.400000000000000355e+00,-7.613700000000000045e+02,2.250900000000000034e+02
3.376045668196484447e+08,1.638799999999999955e+02,-1.041809999999999945e+03,-5.375099999999999909e+02
3.376045668436176181e+08,2.240000000000000213e+00,-9.926100000000000136e+02,-3.702300000000000182e+02
3.376045675201334357e+08,2.040000000000000036e+00,-1.044269999999999982e+03,9.470999999999999375e+01
3.376045676889322996e+08,2.120000000000000107e+00,-5.276699999999999591e+02,-1.685099999999999909e+02
3.376045678709288239e+08,4.660000000000000142e+01,-9.237300000000000182e+02,-1.242300000000000040e+02
3.376045680161924958e+08,1.800000000000000044e+00,-8.622300000000000182e+02,3.431700000000000159e+02
3.376045681743066311e+08,4.160000000000000142e+00,-8.056499999999999773e+02,-9.962999999999999545e+01
3.376045684830284119e+08,1.844000000000000128e+01,-1.322250000000000000e+03,-8.487000000000000455e+01
3.376045685199587941e+08,2.200000000000000178e+00,-7.589099999999999682e+02,2.004900000000000091e+02
3.376045694577712417e+08,2.160000000000000142e+00,-5.842500000000000000e+02,2.091000000000000014e+01
3.376045695135177970e+08,1.920000000000000151e+00,-8.302500000000000000e+02,4.095899999999999750e+02
3.376045695938574076e+08,2.080000000000000071e+00,-1.076250000000000000e+03,3.825299999999999727e+02
3.376045696261317134e+08,2.120000000000000107e+00,-7.441499999999999773e+02,2.078700000000000045e+02
3.376045696591048241e+08,1.760000000000000009e+00,-6.801899999999999409e+02,3.813000000000000256e+01
3.376045700105349422e+08,2.160000000000000142e+00,-1.216470000000000027e+03,8.609999999999999432e+00
3.376045700632074475e+08,1.800000000000000044e+00,-1.127910000000000082e+03,-3.653100000000000023e+02
3.376045701616807580e+08,2.240000000000000213e+00,-7.712100000000000364e+02,2.644499999999999886e+02
3.376045702421364784e+08,2.400000000000000355e+00,-7.613700000000000045e+02,2.398499999999999943e+02
3.376045706903623939e+08,2.400000000000000355e+00,-9.803099999999999454e+02,-4.366499999999999773e+02
3.376045708499164581e+08,2.560000000000000053e+00,-6.949500000000000455e+02,1.512899999999999920e+02
3.376045710219227672e+08,2.200000000000000178e+00,-7.687500000000000000e+02,-1.980300000000000011e+02
3.376045710269650817e+08,2.160000000000000142e+00,-6.998700000000000045e+02,-6.272999999999999687e+01
3.376045711109776497e+08,1.720000000000000195e+00,-7.318500000000000227e+02,2.004900000000000091e+02
3.376045713262944818e+08,1.959999999999999964e+00,-6.236100000000000136e+02,1.599000000000000021e+01
3.376045714461284876e+08,3.000000000000000000e+00,-6.309900000000000091e+02,-2.398499999999999943e+02
3.376045714586458206e+08,1.760000000000000009e+00,-1.046730000000000018e+03,-5.350499999999999545e+02
3.376045714634602666e+08,2.120000000000000107e+00,-5.473500000000000227e+02,6.150000000000000355e+00
3.376045716113237739e+08,2.560000000000000053e+00,-1.091009999999999991e+03,-2.447700000000000102e+02
3.376045716500336528e+08,2.400000000000000355e+00,-5.571899999999999409e+02,-4.058999999999999631e+01
3.376045717118012309e+08,2.479999999999999982e+00,-8.573099999999999454e+02,1.611299999999999955e+02
3.376045717423632741e+08,1.800000000000000044e+00,-1.105769999999999982e+03,-2.841299999999999955e+02
3.376045717504600883e+08,1.600000000000000089e+00,-7.416899999999999409e+02,2.177100000000000080e+02
3.376045718758300543e+08,1.640000000000000124e+00,-6.432899999999999636e+02,4.550999999999999801e+01
3.376045719205620885e+08,1.680000000000000160e+00,-9.803099999999999454e+02,1.635900000000000034e+02
3.376045719531922936e+08,1.760000000000000009e+00,-8.400900000000000318e+02,-1.168499999999999943e+02
3.376045720818381310e+08,2.360000000000000320e+00,-1.341930000000000064e+03,-2.423100000000000023e+02
3.376045720888574123e+08,2.200000000000000178e+00,-7.884299999999999500e+02,-2.570699999999999932e+02
3.376045721942600012e+08,2.400000000000000355e+00,-1.432950000000000045e+03,-7.256999999999999318e+01
3.376045722930154204e+08,1.840000000000000080e+00,-1.120529999999999973e+03,1.931099999999999852e+02
3.376045724295215011e+08,2.360000000000000320e+00,-5.916299999999999955e+02,1.107000000000000028e+01
3.376045725282323956e+08,1.720000000000000195e+00,-9.384900000000000091e+02,-2.582999999999999829e+01
3.376045726032313108e+08,2.200000000000000178e+00,-9.803099999999999454e+02,-2.964300000000000068e+02
3.376045726325216889e+08,2.976000000000000156e+01,-6.678899999999999864e+02,-2.091000000000000014e+01
3.376045728459808826e+08,6.192000000000000171e+01,-8.696100000000000136e+02,-1.340699999999999932e+02
3.376045728688997626e+08,2.240000000000000213e+00,-1.110690000000000055e+03,-1.980300000000000011e+02
3.376045729186252356e+08,1.600000000000000089e+00,-1.054109999999999900e+03,7.010999999999999943e+01
3.376045729427083135e+08,2.080000000000000071e+00,-7.933500000000000227e+02,-2.398499999999999943e+02
3.376045729455848336e+08,1.720000000000000195e+00,-7.859700000000000273e+02,-2.693700000000000045e+02
3.376045729583995342e+08,1.600000000000000089e+00,-7.072500000000000000e+02,-2.103299999999999841e+02
3.376045730740440488e+08,2.280000000000000249e+00,-1.186950000000000045e+03,-1.414499999999999886e+02
3.376045732088509202e+08,2.479999999999999982e+00,-9.999900000000000091e+02,-4.686299999999999955e+02
3.376045733506163359e+08,1.840000000000000080e+00,-5.990099999999999909e+02,-1.844999999999999929e+01
3.376045733818283677e+08,2.160000000000000142e+00,-1.233690000000000055e+03,-7.010999999999999943e+01
3.376045734328092337e+08,2.400000000000000355e+00,-8.351699999999999591e+02,1.808100000000000023e+02
3.376045734954687357e+08,2.759999999999999787e+00,-6.605099999999999909e+02,-1.439099999999999966e+02
3.376045735368522406e+08,1.600000000000000089e+00,-1.329629999999999882e+03,-1.709699999999999989e+02
3.376045741076410413e+08,1.959999999999999964e+00,-9.040499999999999545e+02,2.029499999999999886e+02
3.376045741724631190e+08,1.880000000000000115e+00,-8.056499999999999773e+02,-3.702300000000000182e+02
3.376045742062586546e+08,3.108000000000000185e+01,-1.305029999999999973e+03,-4.304999999999999716e+01
3.376045743655794263e+08,1.840000000000000080e+00,-7.244700000000000273e+02,9.225000000000000000e+01
3.376045744162261486e+08,1.720000000000000195e+00,-8.819099999999999682e+02,2.964300000000000068e+02
3.376045745156174302e+08,1.600000000000000089e+00,-6.949500000000000455e+02,-2.669099999999999682e+02
3.376045745929003954e+08,1.600000000000000089e+00,-7.515299999999999727e+02,3.813000000000000256e+01
3.376045746308615208e+08,1.880000000000000115e+00,-9.163500000000000227e+02,3.505500000000000114e+02
3.376045746514616013e+08,2.320000000000000284e+00,-1.004909999999999968e+03,1.316099999999999852e+02
3.376045747638498545e+08,2.160000000000000142e+00,-1.071329999999999927e+03,-4.268100000000000023e+02
3.376045749573198557e+08,2.360000000000000320e+00,-7.810499999999999545e+02,-1.808100000000000023e+02
3.376045751117545366e+08,2.320000000000000284e+00,-8.671499999999999773e+02,3.136499999999999773e+02
3.376045751271050572e+08,1.640000000000000124e+00,-1.086089999999999918e+03,-2.349300000000000068e+02
3.376045754029307961e+08,2.240000000000000213e+00,-7.662899999999999636e+02,2.915099999999999909e+02
3.376045757466026545e+08,1.150799999999999983e+02,-9.384900000000000091e+02,3.431700000000000159e+02
3.376045759721875191e+08,1.720000000000000195e+00,-6.432899999999999636e+02,3.321000000000000085e+01
3.376045762874511480e+08,1.600000000000000089e+00,-8.597699999999999818e+02,-1.488299999999999841e+02
3.376045765618587136e+08,1.680000000000000160e+00,-7.195499999999999545e+02,3.567000000000000171e+01
3.376045766976063251e+08,2.200000000000000178e+00,-6.063899999999999864e+02,6.765000000000000568e+01
3.376045767752972841e+08,2.040000000000000036e+00,-9.606299999999999955e+02,-4.268100000000000023e+02
3.376045768429112434e+08,1.880000000000000115e+00,-8.548500000000000227e+02,-1.352999999999999936e+01
3.376045768949327469e+08,1.920000000000000151e+00,-7.712100000000000364e+02,-5.289000000000000057e+01
3.376045769063574076e+08,1.640000000000000124e+00,-8.327100000000000364e+02,2.546099999999999852e+02
3.376045769761632085e+08,2.479999999999999982e+00,-5.965499999999999545e+02,-1.229999999999999982e+00
3.376045770161349773e+08,1.680000000000000160e+00,-1.002449999999999932e+03,1.562100000000000080e+02
3.376045770591927171e+08,1.800000000000000044e+00,-8.081100000000000136e+02,-1.119299999999999926e+02
3.376045771854882836e+08,1.600000000000000089e+00,-6.998700000000000045e+02,2.349300000000000068e+02
3.376045774794477224e+08,1.720000000000000195e+00,-1.007370000000000005e+03,-3.038100000000000023e+02
3.376045775183094740e+08,2.560000000000000053e+00,-5.916299999999999955e+02,1.229999999999999982e+00
3.376045777015353441e+08,2.320000000000000284e+00,-9.901499999999999773e+02,-3.899099999999999682e+02
3.376045777434852719e+08,2.839999999999999858e+00,-1.381289999999999964e+03,-1.488299999999999841e+02
3.376045782295117378e+08,2.080000000000000071e+00,-7.121699999999999591e+02,2.029499999999999886e+02
3.376045783419346809e+08,1.680000000000000160e+00,-9.975299999999999727e+02,3.234900000000000091e+02
3.376045784530609846e+08,1.640000000000000124e+00,-1.337009999999999991e+03,9.717000000000000171e+01
3.376045784890017509e+08,1.800000000000000044e+00,-9.630900000000000318e+02,1.291500000000000057e+02
3.376045784935232401e+08,2.240000000000000213e+00,-1.056569999999999936e+03,-2.988899999999999864e+02
3.376045785631510615e+08,1.720000000000000195e+00,-7.908899999999999864e+02,-1.094699999999999989e+02
3.376045785841786265e+08,1.920000000000000151e+00,-1.305029999999999973e+03,-8.609999999999999432e+00
3.376045788999739289e+08,1.635999999999999943e+01,-6.875699999999999363e+02,-1.414499999999999886e+02
3.376045792797200680e+08,1.920000000000000151e+00,-1.302569999999999936e+03,-1.881899999999999977e+02
3.376045797929134369e+08,1.600000000000000089e+00,-6.063899999999999864e+02,3.813000000000000256e+01
3.376045798185828924e+08,2.720000000000000195e+00,-9.311100000000000136e+02,-4.292699999999999818e+02
3.376045800195333958e+08,2.200000000000000178e+00,-9.876899999999999409e+02,-3.628500000000000227e+02
3.376045800293033719e+08,1.640000000000000124e+00,-6.383700000000000045e+02,7.995000000000000284e+01
3.376045803512087464e+08,1.840000000000000080e+00,-8.597699999999999818e+02,1.119299999999999926e+02
3.376045804248784781e+08,2.160000000000000142e+00,-7.662899999999999636e+02,-2.890500000000000114e+02
3.376045806213074923e+08,1.880000000000000115e+00,-6.137699999999999818e+02,2.828999999999999915e+01
3.376045809935166836e+08,2.560000000000000053e+00,-7.023300000000000409e+02,2.250900000000000034e+02
3.376045812961295843e+08,1.680000000000000160e+00,-5.498099999999999454e+02,-6.765000000000000568e+01
3.376045813015169501e+08,2.640000000000000124e+00,-5.817899999999999636e+02,4.796999999999999886e+01
3.376045813524294496e+08,1.600000000000000089e+00,-8.302500000000000000e+02,2.127899999999999920e+02
3.376045815026714206e+08,2.320000000000000284e+00,-8.917500000000000000e+02,-2.742900000000000205e+02
3.376045815101204515e+08,1.720000000000000195e+00,-1.184490000000000009e+03,-3.284099999999999682e+02
3.376045815509895682e+08,1.840000000000000080e+00,-9.384900000000000091e+02,-4.784699999999999704e+02
3.376045823520920277e+08,1.680000000000000160e+00,-8.400900000000000318e+02,3.948299999999999841e+02
3.376045823724783063e+08,1.959999999999999964e+00,-1.029509999999999991e+03,-3.038100000000000023e+02
3.376045824016308784e+08,2.839999999999999858e+00,-1.297650000000000091e+03,1.685099999999999909e+02
3.376045824936859608e+08,1.680000000000000160e+00,-6.703500000000000227e+02,-1.881899999999999977e+02
3.376045826550640464e+08,1.640000000000000124e+00,-8.154900000000000091e+02,2.103299999999999841e+02
3.376045828099337816e+08,1.800000000000000044e+00,-7.835099999999999909e+02,-9.225000000000000000e+01
3.376045828361338973e+08,2.439999999999999947e+00,-6.654299999999999500e+02,-1.365300000000000011e+02
3.376045828960297108e+08,2.320000000000000284e+00,-7.933500000000000227e+02,3.333299999999999841e+02
3.376045829511902928e+08,1.720000000000000195e+00,-1.051650000000000091e+03,-3.776100000000000136e+02
3.376045833343815207e+08,2.040000000000000036e+00,-1.273049999999999955e+03,-2.828999999999999915e+01
3.376045834402853847e+08,1.920000000000000151e+00,-9.630900000000000318e+02,1.463700000000000045e+02
3.376045836641340852e+08,1.600000000000000089e+00,-8.031899999999999409e+02,-3.075000000000000000e+01
3.376045836745670438e+08,2.200000000000000178e+00,-7.638300000000000409e+02,2.472299999999999898e+02
3.376045840381532311e+08,1.600000000000000089e+00,-6.137699999999999818e+02,3.321000000000000085e+01
3.376045842294954658e+08,2.080000000000000071e+00,-1.233690000000000055e+03,1.955699999999999932e+02
3.376045842607551813e+08,1.720000000000000195e+00,-6.186899999999999409e+02,-2.300099999999999909e+02
3.376045843289485574e+08,2.280000000000000249e+00,-1.046730000000000018e+03,-7.010999999999999943e+01
3.376045844208713174e+08,2.160000000000000142e+00,-7.244700000000000273e+02,1.808100000000000023e+02
3.376045845442882180e+08,1.880000000000000115e+00,-5.596499999999999773e+02,-1.599000000000000021e+01
3.376045845522949100e+08,2.280000000000000249e+00,-5.202899999999999636e+02,-1.414499999999999886e+02
3.376045845941894650e+08,2.799999999999999822e+00,-1.039349999999999909e+03,-5.621100000000000136e+02
3.376045846337413192e+08,4.632000000000000028e+01,-1.140210000000000036e+03,-9.225000000000000000e+01
3.376045846522710323e+08,2.200000000000000178e+00,-9.483300000000000409e+02,2.890500000000000114e+02
3.376045846714789271e+08,2.000000000000000000e+00,-1.354230000000000018e+03,-1.709699999999999989e+02
3.376045848048405051e+08,1.720000000000000195e+00,-8.302500000000000000e+02,-1.537500000000000000e+02
3.376045848267198205e+08,2.160000000000000142e+00,-9.040499999999999545e+02,-2.324699999999999989e+02
3.376045848601171970e+08,1.800000000000000044e+00,-1.076250000000000000e+03,2.546099999999999852e+02
3.376045850088520050e+08,1.103599999999999994e+02,-6.900299999999999727e+02,-1.365300000000000011e+02
3.376045852702549696e+08,2.200000000000000178e+00,-6.186899999999999409e+02,3.075000000000000000e+01
3.376045852934711576e+08,1.760000000000000009e+00,-1.081170000000000073e+03,-3.825299999999999727e+02
3.376045853244498968e+08,5.528000000000000114e+01,-6.555900000000000318e+02,1.193100000000000023e+02
3.376045854038509130e+08,1.920000000000000151e+00,-7.023300000000000409e+02,1.857299999999999898e+02
3.376045854117241502e+08,1.640000000000000124e+00,-5.744099999999999682e+02,-2.337000000000000099e+01
3.376045856264507174e+08,2.280000000000000249e+00,-8.179499999999999318e+02,-2.890500000000000114e+02
3.376045856421158910e+08,1.720000000000000195e+00,-1.073789999999999964e+03,-3.284099999999999682e+02
3.376045858569813371e+08,1.920000000000000151e+00,-5.768700000000000045e+02,6.518999999999999773e+01
3.376045859132378697e+08,2.080000000000000071e+00,-9.335699999999999363e+02,3.284099999999999682e+02
3.376045859267805815e+08,1.959999999999999964e+00,-6.432899999999999636e+02,-2.226299999999999955e+02
3.376045859604785442e+08,3.440000000000000391e+00,-8.081100000000000136e+02,-2.423100000000000023e+02
3.376045860112380385e+08,1.760000000000000009e+00,-8.056499999999999773e+02,3.210299999999999727e+02
3.376045863773611188e+08,1.552400000000000091e+02,-1.172190000000000055e+03,-4.218899999999999864e+02
3.376045863798177242e+08,1.920000000000000151e+00,-9.434099999999999682e+02,-2.988899999999999864e+02
3.376045863865440488e+08,1.840000000000000080e+00,-6.236100000000000136e+02,1.242300000000000040e+02
3.376045864381087422e+08,1.959999999999999964e+00,-7.810499999999999545e+02,-6.272999999999999687e+01
3.376045867732020617e+08,1.600000000000000089e+00,-9.261899999999999409e+02,-4.563299999999999841e+02
3.376045869966124296e+08,1.680000000000000160e+00,-8.622300000000000182e+02,-2.595299999999999727e+02
3.376045870796592832e+08,4.400000000000000355e+00,-8.400900000000000318e+02,6.518999999999999773e+01
3.376045871619563699e+08,2.000000000000000000e+00,-9.065099999999999909e+02,1.844999999999999929e+01
3.376045872411729693e+08,2.120000000000000107e+00,-1.364069999999999936e+03,-1.955699999999999932e+02
3.376045872752083540e+08,2.520000000000000018e+00,-7.761299999999999955e+02,3.038100000000000023e+02
3.376045874934429526e+08,2.600000000000000089e+00,-1.029509999999999991e+03,2.324699999999999989e+02
3.376045876540744305e+08,2.240000000000000213e+00,-7.958099999999999454e+02,-3.431700000000000159e+02
3.376045879380414486e+08,1.640000000000000124e+00,-6.063899999999999864e+02,-2.337000000000000099e+01
3.376045879761176109e+08,3.840000000000000302e+00,-1.373910000000000082e+03,-1.352999999999999936e+01
3.376045880315179825e+08,5.024000000000000199e+01,-5.473500000000000227e+02,1.844999999999999929e+01
3.376045884161697030e+08,1.680000000000000160e+00,-6.334500000000000455e+02,9.225000000000000000e+01
3.376045885871397853e+08,3.600000000000000089e+00,-1.108230000000000018e+03,-5.522699999999999818e+02
3.376045886104307771e+08,2.879999999999999893e+00,-6.654299999999999500e+02,-5.042999999999999972e+01
3.376045887716059089e+08,2.848000000000000043e+01,-9.975299999999999727e+02,3.210299999999999727e+02
3.376045888832324147e+08,2.120000000000000107e+00,-7.982699999999999818e+02,1.931099999999999852e+02
3.376045889259386063e+08,1.760000000000000009e+00,-7.195499999999999545e+02,2.029499999999999886e+02
3.376045891506065726e+08,1.920000000000000151e+00,-1.022129999999999995e+03,-3.972900000000000205e+02
3.376045891780403852e+08,1.920000000000000151e+00,-6.728099999999999454e+02,8.732999999999999829e+01
3.376045892644466162e+08,2.636000000000000298e+01,-9.261899999999999409e+02,-5.781000000000000227e+01
3.376045893062728047e+08,1.720000000000000195e+00,-9.360299999999999727e+02,4.317300000000000182e+02
3.376045893320225477e+08,2.160000000000000142e+00,-1.004909999999999968e+03,-4.907699999999999818e+02
3.376045893910384178e+08,1.600000000000000089e+00,-6.088500000000000227e+02,-7.995000000000000284e+01
3.376045899899858832e+08,1.067999999999999972e+01,-9.015900000000000318e+02,4.415699999999999932e+02
3.376045900255284309e+08,2.600000000000000089e+00,-9.803099999999999454e+02,-2.964300000000000068e+02
3.376045901329590082e+08,2.080000000000000071e+00,-1.137750000000000000e+03,-1.143900000000000006e+02
3.376045905986784101e+08,2.320000000000000284e+00,-1.327170000000000073e+03,-8.732999999999999829e+01
3.376045907852213383e+08,1.680000000000000160e+00,-9.876899999999999409e+02,-2.103299999999999841e+02
3.376045908087673783e+08,2.080000000000000071e+00,-1.027049999999999955e+03,-4.956899999999999977e+02
3.376045910174859166e+08,2.400000000000000355e+00,-5.817899999999999636e+02,5.781000000000000227e+01
3.376045914448469877e+08,1.959999999999999964e+00,-1.044269999999999982e+03,-2.718299999999999841e+02
3.376045915095605254e+08,1.760000000000000009e+00,-9.114299999999999500e+02,1.340699999999999932e+02
3.376045915686056614e+08,1.680000000000000160e+00,-5.424299999999999500e+02,-1.229999999999999982e+00
3.376045915965798497e+08,1.959999999999999964e+00,-7.416899999999999409e+02,-2.201699999999999875e+02
3.376045916555349231e+08,1.680000000000000160e+00,-8.031899999999999409e+02,-6.518999999999999773e+01
3.376045917133778334e+08,1.840000000000000080e+00,-5.694900000000000091e+02,-4.304999999999999716e+01
3.376045917841482162e+08,2.360000000000000320e+00,-9.827699999999999818e+02,-2.337000000000000099e+01
3.376045917935341001e+08,1.640000000000000124e+00,-9.434099999999999682e+02,-4.268100000000000023e+02
3.376045918273285627e+08,1.920000000000000151e+00,-9.901499999999999773e+02,2.226299999999999955e+02
3.376045924906988144e+08,1.760000000000000009e+00,-5.744099999999999682e+02,-1.980300000000000011e+02
3.376045926040028334e+08,2.040000000000000036e+00,-1.014750000000000000e+03,-4.686299999999999955e+02
3.376045926393392086e+08,2.240000000000000213e+00,-6.309900000000000091e+02,3.813000000000000256e+01
3.376045928435156345e+08,1.920000000000000151e+00,-6.924900000000000091e+02,2.127899999999999920e+02
3.376045928661110997e+08,2.000000000000000000e+00,-5.325900000000000318e+02,-1.168499999999999943e+02
3.376045929183973670e+08,1.640000000000000124e+00,-8.868300000000000409e+02,-2.546099999999999852e+02
3.376045930196517110e+08,2.600000000000000089e+00,-7.736699999999999591e+02,2.324699999999999989e+02
3.376045930340006351e+08,1.800000000000000044e+00,-6.998700000000000045e+02,2.152500000000000000e+02
3.376045932008517981e+08,9.103999999999999204e+01,-7.884299999999999500e+02,-2.546099999999999852e+02
3.376045932495974302e+08,1.720000000000000195e+00,-5.744099999999999682e+02,-1.229999999999999982e+00
3.376045932883127332e+08,1.640000000000000124e+00,-6.063899999999999864e+02,6.150000000000000355e+00
3.376045933772276640e+08,2.320000000000000284e+00,-1.039349999999999909e+03,1.709699999999999989e+02
3.376045934178027511e+08,2.120000000000000107e+00,-5.916299999999999955e+02,-3.075000000000000000e+01
3.376045935048394203e+08,2.120000000000000107e+00,-7.515299999999999727e+02,-2.595299999999999727e+02
3.376045937790614367e+08,9.480000000000000426e+00,-9.950699999999999363e+02,-2.496899999999999977e+02
3.376045939428873658e+08,1.720000000000000195e+00,-7.367699999999999818e+02,2.324699999999999989e+02
3.376045940377951264e+08,2.320000000000000284e+00,-8.892899999999999636e+02,-3.259499999999999886e+02
3.376045940750553608e+08,1.840000000000000080e+00,-7.687500000000000000e+02,-1.463700000000000045e+02
3.376045942265169024e+08,1.800000000000000044e+00,-6.949500000000000455e+02,7.503000000000000114e+01
3.376045942710937262e+08,2.040000000000000036e+00,-1.245990000000000009e+03,-9.470999999999999375e+01
