# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,4.317080676555633545e-01
1.639999985694885254e+00,5.971844792366027832e-01
1.680000066757202148e+00,8.232116103172302246e-01
1.720000028610229492e+00,1.131072878837585449e+00
1.759999990463256836e+00,1.526715755462646484e+00
1.799999952316284180e+00,1.917768239974975586e+00
1.840000033378601074e+00,1.059689640998840332e+00
1.879999995231628418e+00,1.348863124847412109e+00
1.920000076293945312e+00,1.758864045143127441e+00
1.960000038146972656e+00,2.216856002807617188e+00
2.000000000000000000e+00,2.743661165237426758e+00
2.039999961853027344e+00,3.366062641143798828e+00
2.079999923706054688e+00,4.124138355255126953e+00
2.119999885559082031e+00,3.573002338409423828e+00
2.160000085830688477e+00,4.155041217803955078e+00
2.200000047683715820e+00,4.262043476104736328e+00
2.240000009536743164e+00,4.877672195434570312e+00
2.279999971389770508e+00,5.598135948181152344e+00
2.319999933242797852e+00,6.483991146087646484e+00
2.360000133514404297e+00,7.341904640197753906e+00
2.400000095367431641e+00,8.163740158081054688e+00
2.440000057220458984e+00,9.099654197692871094e+00
2.480000019073486328e+00,1.020364093780517578e+01
2.519999980926513672e+00,1.155278015136718750e+01
2.559999942779541016e+00,1.303868293762207031e+01
2.599999904632568359e+00,1.439252758026123047e+01
2.639999866485595703e+00,1.452922153472900391e+01
2.679999828338623047e+00,1.587761974334716797e+01
2.720000028610229492e+00,1.732954406738281250e+01
2.759999990463256836e+00,1.890333175659179688e+01
2.799999952316284180e+00,2.060001945495605469e+01
2.840000152587890625e+00,2.235671043395996094e+01
2.880000114440917969e+00,2.388052940368652344e+01
2.920000076293945312e+00,2.547698402404785156e+01
2.960000038146972656e+00,2.717138099670410156e+01
3.000000000000000000e+00,2.899412918090820312e+01
3.039999961853027344e+00,2.991710472106933594e+01
3.079999923706054688e+00,3.173722839355468750e+01
3.119999885559082031e+00,3.362184906005859375e+01
3.159999847412109375e+00,3.518959808349609375e+01
3.199999809265136719e+00,3.680716705322265625e+01
3.240000009536743164e+00,3.847693634033203125e+01
3.279999971389770508e+00,3.957213592529296875e+01
3.319999933242797852e+00,4.200488281250000000e+01
3.360000133514404297e+00,4.456681060791015625e+01
3.400000095367431641e+00,4.725170898437500000e+01
3.440000057220458984e+00,4.921683883666992188e+01
3.480000019073486328e+00,5.060964584350585938e+01
3.519999980926513672e+00,4.944097518920898438e+01
3.559999942779541016e+00,5.081316757202148438e+01
3.599999904632568359e+00,5.222766113281250000e+01
3.639999866485595703e+00,5.365868759155273438e+01
3.679999828338623047e+00,5.510883331298828125e+01
3.719999790191650391e+00,5.524285125732421875e+01
3.759999752044677734e+00,5.674901580810546875e+01
3.800000190734863281e+00,5.806586074829101562e+01
3.840000152587890625e+00,5.924738311767578125e+01
3.880000114440917969e+00,6.043072509765625000e+01
3.920000076293945312e+00,6.196265029907226562e+01
3.960000038146972656e+00,6.363188934326171875e+01
4.000000000000000000e+00,6.457841491699218750e+01
4.039999961853027344e+00,6.621850585937500000e+01
4.079999923706054688e+00,6.788018798828125000e+01
4.119999885559082031e+00,6.956710815429687500e+01
4.159999847412109375e+00,7.125701904296875000e+01
4.199999809265136719e+00,7.271527099609375000e+01
4.239999771118164062e+00,7.418305969238281250e+01
4.279999732971191406e+00,7.566390991210937500e+01
4.320000171661376953e+00,7.463156127929687500e+01
4.360000133514404297e+00,7.514430236816406250e+01
4.400000095367431641e+00,7.638780212402343750e+01
4.440000057220458984e+00,7.763801574707031250e+01
4.480000019073486328e+00,7.890059661865234375e+01
4.519999980926513672e+00,8.017475891113281250e+01
4.559999942779541016e+00,8.144883728027343750e+01
4.599999904632568359e+00,8.079827880859375000e+01
4.639999866485595703e+00,8.192888641357421875e+01
4.679999828338623047e+00,8.297077178955078125e+01
4.719999790191650391e+00,8.400100708007812500e+01
4.759999752044677734e+00,8.503152465820312500e+01
4.799999713897705078e+00,8.606123352050781250e+01
4.840000152587890625e+00,8.708582305908203125e+01
4.880000114440917969e+00,8.810827636718750000e+01
4.920000076293945312e+00,8.826693725585937500e+01
4.960000038146972656e+00,8.929981231689453125e+01
5.000000000000000000e+00,9.030884552001953125e+01
5.039999961853027344e+00,9.136991119384765625e+01
5.079999923706054688e+00,9.236184692382812500e+01
5.119999885559082031e+00,9.334764862060546875e+01
5.159999847412109375e+00,9.433094024658203125e+01
5.199999809265136719e+00,9.531026458740234375e+01
5.239999771118164062e+00,9.628643798828125000e+01
5.279999732971191406e+00,9.726225280761718750e+01
5.320000171661376953e+00,9.823121643066406250e+01
5.360000133514404297e+00,9.919981384277343750e+01
5.400000095367431641e+00,1.001658477783203125e+02
5.440000057220458984e+00,1.011284637451171875e+02
5.480000019073486328e+00,1.020900192260742188e+02
5.519999980926513672e+00,1.030629653930664062e+02
5.559999942779541016e+00,1.039638900756835938e+02
5.599999904632568359e+00,1.047885742187500000e+02
5.639999866485595703e+00,1.056102600097656250e+02
5.679999828338623047e+00,1.064296875000000000e+02
5.719999790191650391e+00,1.072412796020507812e+02
5.759999752044677734e+00,1.080504379272460938e+02
5.799999713897705078e+00,1.088479080200195312e+02
5.839999675750732422e+00,1.096343002319335938e+02
5.879999637603759766e+00,1.104183197021484375e+02
5.919999599456787109e+00,1.111950988769531250e+02
5.960000038146972656e+00,1.119693756103515625e+02
6.000000000000000000e+00,1.126820297241210938e+02
6.039999961853027344e+00,1.133316268920898438e+02
6.079999923706054688e+00,1.139777755737304688e+02
6.119999885559082031e+00,1.145768356323242188e+02
6.159999847412109375e+00,1.151353454589843750e+02
6.199999809265136719e+00,1.156942291259765625e+02
6.239999771118164062e+00,1.162536621093750000e+02
6.279999732971191406e+00,1.168095855712890625e+02
6.319999694824218750e+00,1.173579559326171875e+02
6.359999656677246094e+00,1.179027557373046875e+02
6.399999618530273438e+00,1.184409408569335938e+02
6.439999580383300781e+00,1.189725646972656250e+02
6.480000019073486328e+00,1.195007934570312500e+02
6.519999980926513672e+00,1.200224227905273438e+02
6.559999942779541016e+00,1.205408096313476562e+02
6.599999904632568359e+00,1.210528488159179688e+02
6.639999866485595703e+00,1.215585861206054688e+02
6.679999828338623047e+00,1.220613098144531250e+02
6.719999790191650391e+00,1.225376510620117188e+02
6.759999752044677734e+00,1.229583740234375000e+02
6.799999713897705078e+00,1.233695678710937500e+02
6.839999675750732422e+00,1.237714767456054688e+02
6.879999637603759766e+00,1.241702880859375000e+02
6.919999599456787109e+00,1.245661163330078125e+02
6.959999561309814453e+00,1.249588699340820312e+02
7.000000000000000000e+00,1.253236541748046875e+02
7.039999961853027344e+00,1.256602325439453125e+02
7.079999923706054688e+00,1.259945602416992188e+02
7.119999885559082031e+00,1.256662979125976562e+02
7.159999847412109375e+00,1.259977264404296875e+02
7.199999809265136719e+00,1.263272171020507812e+02
7.239999771118164062e+00,1.266551742553710938e+02
7.279999732971191406e+00,1.269804229736328125e+02
7.319999694824218750e+00,1.272961807250976562e+02
7.359999656677246094e+00,1.276092224121093750e+02
7.399999618530273438e+00,1.279116210937500000e+02
7.439999580383300781e+00,1.282033996582031250e+02
7.479999542236328125e+00,1.284927062988281250e+02
7.519999980926513672e+00,1.287767944335937500e+02
7.559999942779541016e+00,1.290583648681640625e+02
7.599999904632568359e+00,1.293270874023437500e+02
7.639999866485595703e+00,1.295827636718750000e+02
7.679999828338623047e+00,1.298360443115234375e+02
7.719999790191650391e+00,1.301115875244140625e+02
7.759999752044677734e+00,1.303851318359375000e+02
7.799999713897705078e+00,1.306417999267578125e+02
7.839999675750732422e+00,1.308811798095703125e+02
7.879999637603759766e+00,1.311183319091796875e+02
7.919999599456787109e+00,1.313275451660156250e+02
7.959999561309814453e+00,1.315344543457031250e+02
7.999999523162841797e+00,1.317029266357421875e+02
8.039999961853027344e+00,1.318329162597656250e+02
8.079999923706054688e+00,1.319606628417968750e+02
8.119999885559082031e+00,1.320982818603515625e+02
8.159999847412109375e+00,1.321980438232421875e+02
8.199999809265136719e+00,1.322707824707031250e+02
8.239999771118164062e+00,1.323406066894531250e+02
8.279999732971191406e+00,1.324803009033203125e+02
8.319999694824218750e+00,1.326245880126953125e+02
8.359999656677246094e+00,1.327667541503906250e+02
8.399999618530273438e+00,1.328835754394531250e+02
8.439999580383300781e+00,1.329751434326171875e+02
8.479999542236328125e+00,1.330644683837890625e+02
8.520000457763671875e+00,1.331752319335937500e+02
8.560000419616699219e+00,1.332838287353515625e+02
8.600000381469726562e+00,1.333688964843750000e+02
8.640000343322753906e+00,1.334301757812500000e+02
8.680000305175781250e+00,1.334892883300781250e+02
8.720000267028808594e+00,1.335175476074218750e+02
8.760000228881835938e+00,1.335436401367187500e+02
