# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,9.095155596733093262e-01
1.639999985694885254e+00,1.214273929595947266e+00
1.680000066757202148e+00,1.618685483932495117e+00
1.720000028610229492e+00,2.154726982116699219e+00
1.759999990463256836e+00,2.825389385223388672e+00
1.799999952316284180e+00,3.466492652893066406e+00
1.840000033378601074e+00,2.105982780456542969e+00
1.879999995231628418e+00,2.605833053588867188e+00
1.920000076293945312e+00,3.306408643722534180e+00
1.960000038146972656e+00,4.072533130645751953e+00
2.000000000000000000e+00,4.934434413909912109e+00
2.039999961853027344e+00,5.931716918945312500e+00
2.079999923706054688e+00,7.127129554748535156e+00
2.119999885559082031e+00,6.289292335510253906e+00
2.160000085830688477e+00,7.194436073303222656e+00
2.200000047683715820e+00,7.363214492797851562e+00
2.240000009536743164e+00,8.310991287231445312e+00
2.279999971389770508e+00,9.412046432495117188e+00
2.319999933242797852e+00,1.076535129547119141e+01
2.360000133514404297e+00,1.205957412719726562e+01
2.400000095367431641e+00,1.328372001647949219e+01
2.440000057220458984e+00,1.466575622558593750e+01
2.480000019073486328e+00,1.628168487548828125e+01
2.519999980926513672e+00,1.823354530334472656e+01
2.559999942779541016e+00,2.036159324645996094e+01
2.599999904632568359e+00,2.226896667480468750e+01
2.639999866485595703e+00,2.248634338378906250e+01
2.679999828338623047e+00,2.437085723876953125e+01
2.720000028610229492e+00,2.638891983032226562e+01
2.759999990463256836e+00,2.856322097778320312e+01
2.799999952316284180e+00,3.089415168762207031e+01
2.840000152587890625e+00,3.329267883300781250e+01
2.880000114440917969e+00,3.534981536865234375e+01
2.920000076293945312e+00,3.749803161621093750e+01
2.960000038146972656e+00,3.976863098144531250e+01
3.000000000000000000e+00,4.212346267700195312e+01
3.039999961853027344e+00,4.322840881347656250e+01
3.079999923706054688e+00,4.547135162353515625e+01
3.119999885559082031e+00,4.778097915649414062e+01
3.159999847412109375e+00,4.964263153076171875e+01
3.199999809265136719e+00,5.155022811889648438e+01
3.240000009536743164e+00,5.350589752197265625e+01
