# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,1.496894717216491699e+00
1.639999985694885254e+00,2.017868041992187500e+00
1.680000066757202148e+00,2.715165615081787109e+00
1.720000028610229492e+00,3.647173643112182617e+00
1.759999990463256836e+00,4.824633121490478516e+00
1.799999952316284180e+00,5.981998920440673828e+00
1.840000033378601074e+00,3.676232337951660156e+00
1.879999995231628418e+00,4.575366020202636719e+00
1.920000076293945312e+00,5.807152748107910156e+00
1.960000038146972656e+00,7.153476715087890625e+00
2.000000000000000000e+00,8.660263061523437500e+00
2.039999961853027344e+00,1.039244747161865234e+01
2.079999923706054688e+00,1.246335315704345703e+01
2.119999885559082031e+00,1.077608489990234375e+01
2.160000085830688477e+00,1.235137939453125000e+01
2.200000047683715820e+00,1.257454490661621094e+01
2.240000009536743164e+00,1.421799278259277344e+01
2.279999971389770508e+00,1.612752151489257812e+01
2.319999933242797852e+00,1.845839691162109375e+01
2.360000133514404297e+00,2.068713569641113281e+01
2.400000095367431641e+00,2.279814720153808594e+01
2.440000057220458984e+00,2.518906402587890625e+01
2.480000019073486328e+00,2.799521446228027344e+01
2.519999980926513672e+00,3.140591621398925781e+01
2.559999942779541016e+00,3.513455200195312500e+01
2.599999904632568359e+00,3.849981689453125000e+01
2.639999866485595703e+00,3.875271224975585938e+01
2.679999828338623047e+00,4.208797073364257812e+01
2.720000028610229492e+00,4.566876220703125000e+01
2.759999990463256836e+00,4.953255844116210938e+01
2.799999952316284180e+00,5.368096923828125000e+01
2.840000152587890625e+00,5.795184326171875000e+01
2.880000114440917969e+00,6.163455963134765625e+01
2.920000076293945312e+00,6.547750854492187500e+01
2.960000038146972656e+00,6.954328155517578125e+01
3.000000000000000000e+00,7.423955535888671875e+01
3.039999961853027344e+00,7.709313964843750000e+01
3.079999923706054688e+00,8.220155334472656250e+01
3.119999885559082031e+00,8.753662109375000000e+01
3.159999847412109375e+00,9.215707397460937500e+01
3.199999809265136719e+00,9.695920562744140625e+01
3.240000009536743164e+00,1.019514160156250000e+02
3.279999971389770508e+00,1.055474548339843750e+02
3.319999933242797852e+00,1.097490997314453125e+02
3.360000133514404297e+00,1.140666275024414062e+02
3.400000095367431641e+00,1.185058593750000000e+02
3.440000057220458984e+00,1.226485748291015625e+02
3.480000019073486328e+00,1.259385299682617188e+02
3.519999980926513672e+00,1.248304061889648438e+02
3.559999942779541016e+00,1.281376953125000000e+02
3.599999904632568359e+00,1.315254821777343750e+02
3.639999866485595703e+00,1.349485778808593750e+02
3.679999828338623047e+00,1.384160766601562500e+02
3.719999790191650391e+00,1.395799102783203125e+02
3.759999752044677734e+00,1.431459503173828125e+02
3.800000190734863281e+00,1.462645568847656250e+02
3.840000152587890625e+00,1.490557250976562500e+02
3.880000114440917969e+00,1.518524475097656250e+02
3.920000076293945312e+00,1.553376464843750000e+02
3.960000038146972656e+00,1.590880889892578125e+02
4.000000000000000000e+00,1.615663757324218750e+02
4.039999961853027344e+00,1.652239990234375000e+02
4.079999923706054688e+00,1.689228973388671875e+02
4.119999885559082031e+00,1.726638641357421875e+02
4.159999847412109375e+00,1.764010925292968750e+02
4.199999809265136719e+00,1.795855865478515625e+02
4.239999771118164062e+00,1.827845764160156250e+02
4.279999732971191406e+00,1.860054016113281250e+02
4.320000171661376953e+00,1.849278564453125000e+02
4.360000133514404297e+00,1.864344024658203125e+02
4.400000095367431641e+00,1.891755371093750000e+02
4.440000057220458984e+00,1.919264831542968750e+02
4.480000019073486328e+00,1.946969909667968750e+02
4.519999980926513672e+00,1.974801177978515625e+02
4.559999942779541016e+00,2.002622833251953125e+02
4.599999904632568359e+00,1.996606597900390625e+02
4.639999866485595703e+00,2.020416870117187500e+02
4.679999828338623047e+00,2.042688293457031250e+02
4.719999790191650391e+00,2.064937744140625000e+02
4.759999752044677734e+00,2.087174682617187500e+02
4.799999713897705078e+00,2.109359436035156250e+02
4.840000152587890625e+00,2.131420745849609375e+02
4.880000114440917969e+00,2.153419189453125000e+02
4.920000076293945312e+00,2.160548248291015625e+02
4.960000038146972656e+00,2.182500762939453125e+02
5.000000000000000000e+00,2.203866577148437500e+02
5.039999961853027344e+00,2.228272857666015625e+02
5.079999923706054688e+00,2.252339172363281250e+02
5.119999885559082031e+00,2.276388549804687500e+02
5.159999847412109375e+00,2.300424194335937500e+02
5.199999809265136719e+00,2.324416503906250000e+02
5.239999771118164062e+00,2.348384704589843750e+02
5.279999732971191406e+00,2.372379455566406250e+02
5.320000171661376953e+00,2.396415557861328125e+02
5.360000133514404297e+00,2.420481872558593750e+02
5.400000095367431641e+00,2.444541625976562500e+02
5.440000057220458984e+00,2.468575439453125000e+02
5.480000019073486328e+00,2.492631378173828125e+02
5.519999980926513672e+00,2.516714477539062500e+02
5.559999942779541016e+00,2.539158020019531250e+02
5.599999904632568359e+00,2.559874877929687500e+02
5.639999866485595703e+00,2.580570983886718750e+02
5.679999828338623047e+00,2.601249694824218750e+02
5.719999790191650391e+00,2.621918029785156250e+02
5.759999752044677734e+00,2.642566833496093750e+02
5.799999713897705078e+00,2.662997741699218750e+02
5.839999675750732422e+00,2.683224487304687500e+02
5.879999637603759766e+00,2.703436279296875000e+02
5.919999599456787109e+00,2.723635559082031250e+02
5.960000038146972656e+00,2.743816833496093750e+02
6.000000000000000000e+00,2.761698913574218750e+02
6.039999961853027344e+00,2.777236022949218750e+02
6.079999923706054688e+00,2.792712707519531250e+02
6.119999885559082031e+00,2.806861572265625000e+02
6.159999847412109375e+00,2.820088500976562500e+02
6.199999809265136719e+00,2.833355407714843750e+02
6.239999771118164062e+00,2.846661682128906250e+02
6.279999732971191406e+00,2.859903869628906250e+02
6.319999694824218750e+00,2.873085021972656250e+02
6.359999656677246094e+00,2.886201171875000000e+02
6.399999618530273438e+00,2.899204406738281250e+02
6.439999580383300781e+00,2.912096862792968750e+02
6.480000019073486328e+00,2.924925842285156250e+02
6.519999980926513672e+00,2.937699279785156250e+02
6.559999942779541016e+00,2.950414733886718750e+02
6.599999904632568359e+00,2.963030090332031250e+02
6.639999866485595703e+00,2.975544433593750000e+02
6.679999828338623047e+00,2.988007812500000000e+02
6.719999790191650391e+00,2.999833374023437500e+02
6.759999752044677734e+00,3.010381164550781250e+02
6.799999713897705078e+00,3.020769042968750000e+02
6.839999675750732422e+00,3.031001892089843750e+02
6.879999637603759766e+00,3.041180725097656250e+02
6.919999599456787109e+00,3.051304016113281250e+02
6.959999561309814453e+00,3.061372680664062500e+02
7.000000000000000000e+00,3.070621948242187500e+02
7.039999961853027344e+00,3.079041137695312500e+02
7.079999923706054688e+00,3.087420959472656250e+02
7.119999885559082031e+00,3.079366455078125000e+02
7.159999847412109375e+00,3.087494201660156250e+02
7.199999809265136719e+00,3.095967407226562500e+02
7.239999771118164062e+00,3.104790649414062500e+02
7.279999732971191406e+00,3.113566894531250000e+02
7.319999694824218750e+00,3.122294921875000000e+02
7.359999656677246094e+00,3.130972290039062500e+02
7.399999618530273438e+00,3.139526062011718750e+02
7.439999580383300781e+00,3.147953796386718750e+02
7.479999542236328125e+00,3.156341552734375000e+02
7.519999980926513672e+00,3.164681396484375000e+02
7.559999942779541016e+00,3.172978210449218750e+02
7.599999904632568359e+00,3.181174926757812500e+02
7.639999866485595703e+00,3.189267578125000000e+02
7.679999828338623047e+00,3.197319335937500000e+02
7.719999790191650391e+00,3.205334777832031250e+02
7.759999752044677734e+00,3.213317260742187500e+02
7.799999713897705078e+00,3.221219177246093750e+02
7.839999675750732422e+00,3.229035034179687500e+02
7.879999637603759766e+00,3.236815795898437500e+02
7.919999599456787109e+00,3.244562072753906250e+02
7.959999561309814453e+00,3.252271728515625000e+02
7.999999523162841797e+00,3.259808654785156250e+02
8.039999961853027344e+00,3.267171630859375000e+02
8.079999923706054688e+00,3.274503173828125000e+02
8.119999885559082031e+00,3.281805114746093750e+02
8.159999847412109375e+00,3.288232727050781250e+02
8.199999809265136719e+00,3.294564208984375000e+02
8.239999771118164062e+00,3.300364990234375000e+02
8.279999732971191406e+00,3.304827270507812500e+02
8.319999694824218750e+00,3.309253540039062500e+02
8.359999656677246094e+00,3.313645629882812500e+02
8.399999618530273438e+00,3.317927551269531250e+02
8.439999580383300781e+00,3.322103271484375000e+02
8.479999542236328125e+00,3.326243591308593750e+02
8.520000457763671875e+00,3.330355834960937500e+02
8.560000419616699219e+00,3.334434814453125000e+02
8.600000381469726562e+00,3.338382263183593750e+02
8.640000343322753906e+00,3.342197265625000000e+02
8.680000305175781250e+00,3.345979309082031250e+02
8.720000267028808594e+00,3.349729919433593750e+02
8.760000228881835938e+00,3.353452758789062500e+02
8.800000190734863281e+00,3.357038879394531250e+02
8.840000152587890625e+00,3.360488586425781250e+02
8.880000114440917969e+00,3.363911743164062500e+02
8.920000076293945312e+00,3.367312927246093750e+02
8.960000038146972656e+00,3.370218811035156250e+02
9.000000000000000000e+00,3.372703552246093750e+02
9.039999961853027344e+00,3.375026245117187500e+02
9.079999923706054688e+00,3.377319946289062500e+02
9.119999885559082031e+00,3.379916381835937500e+02
9.159999847412109375e+00,3.384112548828125000e+02
9.199999809265136719e+00,3.388091735839843750e+02
9.239999771118164062e+00,3.391854248046875000e+02
9.279999732971191406e+00,3.395591430664062500e+02
9.319999694824218750e+00,3.399307861328125000e+02
9.359999656677246094e+00,3.402998657226562500e+02
9.399999618530273438e+00,3.406356506347656250e+02
9.439999580383300781e+00,3.409383239746093750e+02
9.479999542236328125e+00,3.412385864257812500e+02
9.519999504089355469e+00,3.415364379882812500e+02
9.560000419616699219e+00,3.418323059082031250e+02
9.600000381469726562e+00,3.419818725585937500e+02
9.640000343322753906e+00,3.420288085937500000e+02
9.680000305175781250e+00,3.422056579589843750e+02
9.720000267028808594e+00,3.423800354003906250e+02
9.760000228881835938e+00,3.425517578125000000e+02
9.800000190734863281e+00,3.424289855957031250e+02
9.840000152587890625e+00,3.420000305175781250e+02
9.880000114440917969e+00,3.415356445312500000e+02
