# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,6.615052223205566406e-01
1.639999985694885254e+00,8.972231149673461914e-01
1.680000066757202148e+00,1.213562130928039551e+00
1.720000028610229492e+00,1.637238144874572754e+00
1.759999990463256836e+00,2.173600196838378906e+00
1.799999952316284180e+00,2.696939945220947266e+00
1.840000033378601074e+00,1.655323863029479980e+00
1.879999995231628418e+00,2.069038152694702148e+00
1.920000076293945312e+00,2.652374029159545898e+00
1.960000038146972656e+00,3.298573017120361328e+00
2.000000000000000000e+00,4.033593177795410156e+00
2.039999961853027344e+00,4.891375064849853516e+00
2.079999923706054688e+00,5.925356388092041016e+00
2.119999885559082031e+00,5.612172126770019531e+00
2.160000085830688477e+00,6.451682090759277344e+00
2.200000047683715820e+00,6.789338111877441406e+00
2.240000009536743164e+00,7.711992263793945312e+00
2.279999971389770508e+00,8.785751342773437500e+00
2.319999933242797852e+00,1.010509395599365234e+01
2.360000133514404297e+00,1.138295650482177734e+01
2.400000095367431641e+00,1.260387516021728516e+01
2.440000057220458984e+00,1.397309303283691406e+01
2.480000019073486328e+00,1.555414676666259766e+01
2.519999980926513672e+00,1.743066787719726562e+01
2.559999942779541016e+00,1.947635078430175781e+01
2.599999904632568359e+00,2.131219482421875000e+01
2.639999866485595703e+00,2.186033058166503906e+01
2.679999828338623047e+00,2.369683647155761719e+01
2.720000028610229492e+00,2.566216468811035156e+01
2.759999990463256836e+00,2.777686309814453125e+01
2.799999952316284180e+00,3.004412841796875000e+01
2.840000152587890625e+00,3.237887191772460938e+01
2.880000114440917969e+00,3.438126754760742188e+01
2.920000076293945312e+00,3.647325134277343750e+01
2.960000038146972656e+00,3.868077087402343750e+01
3.000000000000000000e+00,4.091677856445312500e+01
3.039999961853027344e+00,4.215580749511718750e+01
3.079999923706054688e+00,4.427280807495117188e+01
3.119999885559082031e+00,4.644011688232421875e+01
3.159999847412109375e+00,4.816415023803710938e+01
3.199999809265136719e+00,4.992605590820312500e+01
3.240000009536743164e+00,5.172768020629882812e+01
3.279999971389770508e+00,5.298371887207031250e+01
3.319999933242797852e+00,5.632218933105468750e+01
3.360000133514404297e+00,5.984266281127929688e+01
3.400000095367431641e+00,6.353149795532226562e+01
3.440000057220458984e+00,6.603026580810546875e+01
3.480000019073486328e+00,6.770072937011718750e+01
3.519999980926513672e+00,6.479594421386718750e+01
3.559999942779541016e+00,6.643975830078125000e+01
3.599999904632568359e+00,6.815013122558593750e+01
3.639999866485595703e+00,6.988209533691406250e+01
3.679999828338623047e+00,7.163764953613281250e+01
3.719999790191650391e+00,7.106142425537109375e+01
3.759999752044677734e+00,7.287647247314453125e+01
3.800000190734863281e+00,7.445269012451171875e+01
3.840000152587890625e+00,7.586607360839843750e+01
3.880000114440917969e+00,7.728118133544921875e+01
3.920000076293945312e+00,7.908440399169921875e+01
3.960000038146972656e+00,8.103240966796875000e+01
4.000000000000000000e+00,8.173712158203125000e+01
4.039999961853027344e+00,8.363533020019531250e+01
4.079999923706054688e+00,8.555410766601562500e+01
4.119999885559082031e+00,8.748546600341796875e+01
4.159999847412109375e+00,8.941557312011718750e+01
4.199999809265136719e+00,9.106571960449218750e+01
4.239999771118164062e+00,9.272343444824218750e+01
4.279999732971191406e+00,9.439376068115234375e+01
4.320000171661376953e+00,9.183666229248046875e+01
4.360000133514404297e+00,9.202642822265625000e+01
4.400000095367431641e+00,9.347538757324218750e+01
4.440000057220458984e+00,9.493279266357421875e+01
4.480000019073486328e+00,9.640806579589843750e+01
4.519999980926513672e+00,9.788353729248046875e+01
4.559999942779541016e+00,9.935507202148437500e+01
4.599999904632568359e+00,9.772879791259765625e+01
4.639999866485595703e+00,9.908000183105468750e+01
4.679999828338623047e+00,1.002837905883789062e+02
4.719999790191650391e+00,1.014970779418945312e+02
4.759999752044677734e+00,1.027102813720703125e+02
4.799999713897705078e+00,1.039238967895507812e+02
4.840000152587890625e+00,1.051306686401367188e+02
4.880000114440917969e+00,1.063345413208007812e+02
4.920000076293945312e+00,1.061041564941406250e+02
4.960000038146972656e+00,1.073009948730468750e+02
5.000000000000000000e+00,1.084682235717773438e+02
5.039999961853027344e+00,1.096479492187500000e+02
5.079999923706054688e+00,1.107181167602539062e+02
5.119999885559082031e+00,1.117850875854492188e+02
5.159999847412109375e+00,1.128469238281250000e+02
5.199999809265136719e+00,1.139017868041992188e+02
5.239999771118164062e+00,1.149507827758789062e+02
5.279999732971191406e+00,1.159977493286132812e+02
5.320000171661376953e+00,1.170473327636718750e+02
5.360000133514404297e+00,1.180947723388671875e+02
5.400000095367431641e+00,1.191374511718750000e+02
5.440000057220458984e+00,1.201739578247070312e+02
5.480000019073486328e+00,1.212072601318359375e+02
5.519999980926513672e+00,1.222351837158203125e+02
5.559999942779541016e+00,1.231794738769531250e+02
5.599999904632568359e+00,1.240353240966796875e+02
5.639999866485595703e+00,1.248850097656250000e+02
5.679999828338623047e+00,1.257302398681640625e+02
5.719999790191650391e+00,1.265733032226562500e+02
5.759999752044677734e+00,1.274122161865234375e+02
5.799999713897705078e+00,1.282359161376953125e+02
5.839999675750732422e+00,1.290450439453125000e+02
5.879999637603759766e+00,1.298497619628906250e+02
5.919999599456787109e+00,1.306427001953125000e+02
5.960000038146972656e+00,1.314310913085937500e+02
6.000000000000000000e+00,1.321848602294921875e+02
6.039999961853027344e+00,1.329032592773437500e+02
6.079999923706054688e+00,1.336170043945312500e+02
6.119999885559082031e+00,1.342816467285156250e+02
6.159999847412109375e+00,1.349005737304687500e+02
6.199999809265136719e+00,1.355191802978515625e+02
6.239999771118164062e+00,1.361380157470703125e+02
6.279999732971191406e+00,1.367524566650390625e+02
6.319999694824218750e+00,1.373675384521484375e+02
6.359999656677246094e+00,1.379781799316406250e+02
6.399999618530273438e+00,1.385805358886718750e+02
6.439999580383300781e+00,1.391747589111328125e+02
6.480000019073486328e+00,1.397649078369140625e+02
6.519999980926513672e+00,1.403204345703125000e+02
6.559999942779541016e+00,1.408718566894531250e+02
6.599999904632568359e+00,1.414149932861328125e+02
6.639999866485595703e+00,1.419499206542968750e+02
6.679999828338623047e+00,1.424808502197265625e+02
6.719999790191650391e+00,1.430129089355468750e+02
6.759999752044677734e+00,1.434827423095703125e+02
6.799999713897705078e+00,1.439407196044921875e+02
6.839999675750732422e+00,1.443870849609375000e+02
6.879999637603759766e+00,1.448296203613281250e+02
6.919999599456787109e+00,1.452298126220703125e+02
6.959999561309814453e+00,1.456261291503906250e+02
7.000000000000000000e+00,1.459847106933593750e+02
7.039999961853027344e+00,1.463051605224609375e+02
7.079999923706054688e+00,1.466225280761718750e+02
7.119999885559082031e+00,1.462034912109375000e+02
7.159999847412109375e+00,1.465519104003906250e+02
7.199999809265136719e+00,1.469001464843750000e+02
7.239999771118164062e+00,1.472485809326171875e+02
7.279999732971191406e+00,1.475936889648437500e+02
7.319999694824218750e+00,1.479093933105468750e+02
7.359999656677246094e+00,1.482215881347656250e+02
7.399999618530273438e+00,1.485200653076171875e+02
7.439999580383300781e+00,1.488048858642578125e+02
7.479999542236328125e+00,1.490865478515625000e+02
7.519999980926513672e+00,1.493707885742187500e+02
7.559999942779541016e+00,1.496518859863281250e+02
7.599999904632568359e+00,1.499135284423828125e+02
7.639999866485595703e+00,1.501554260253906250e+02
7.679999828338623047e+00,1.503943939208984375e+02
7.719999790191650391e+00,1.506325073242187500e+02
7.759999752044677734e+00,1.508679809570312500e+02
7.799999713897705078e+00,1.510783691406250000e+02
7.839999675750732422e+00,1.512631835937500000e+02
7.879999637603759766e+00,1.514450378417968750e+02
7.919999599456787109e+00,1.516477661132812500e+02
7.959999561309814453e+00,1.518476409912109375e+02
7.999999523162841797e+00,1.520053253173828125e+02
8.039999961853027344e+00,1.521207122802734375e+02
8.079999923706054688e+00,1.522333221435546875e+02
8.119999885559082031e+00,1.523180084228515625e+02
8.159999847412109375e+00,1.523609619140625000e+02
8.199999809265136719e+00,1.523750762939453125e+02
8.239999771118164062e+00,1.523896179199218750e+02
8.279999732971191406e+00,1.524891357421875000e+02
8.319999694824218750e+00,1.526106414794921875e+02
8.359999656677246094e+00,1.527296295166015625e+02
8.399999618530273438e+00,1.528244781494140625e+02
8.439999580383300781e+00,1.528955230712890625e+02
8.479999542236328125e+00,1.529639282226562500e+02
8.520000457763671875e+00,1.530490417480468750e+02
8.560000419616699219e+00,1.531315307617187500e+02
8.600000381469726562e+00,1.531907806396484375e+02
8.640000343322753906e+00,1.532265625000000000e+02
8.680000305175781250e+00,1.532597198486328125e+02
8.720000267028808594e+00,1.532736816406250000e+02
8.760000228881835938e+00,1.532850952148437500e+02
8.800000190734863281e+00,1.532732543945312500e+02
8.840000152587890625e+00,1.532380981445312500e+02
8.880000114440917969e+00,1.532003173828125000e+02
8.920000076293945312e+00,1.531695556640625000e+02
8.960000038146972656e+00,1.531149444580078125e+02
9.000000000000000000e+00,1.530280303955078125e+02
9.039999961853027344e+00,1.529206542968750000e+02
9.079999923706054688e+00,1.528107299804687500e+02
9.119999885559082031e+00,1.527480316162109375e+02
9.159999847412109375e+00,1.527735595703125000e+02
9.199999809265136719e+00,1.527780914306640625e+02
9.239999771118164062e+00,1.527615051269531250e+02
9.279999732971191406e+00,1.527421875000000000e+02
9.319999694824218750e+00,1.527219085693359375e+02
9.359999656677246094e+00,1.526988830566406250e+02
9.399999618530273438e+00,1.526481628417968750e+02
9.439999580383300781e+00,1.525696716308593750e+02
9.479999542236328125e+00,1.524884185791015625e+02
9.519999504089355469e+00,1.524412078857421875e+02
9.560000419616699219e+00,1.523912963867187500e+02
9.600000381469726562e+00,1.522192230224609375e+02
9.640000343322753906e+00,1.519627075195312500e+02
9.680000305175781250e+00,1.518171691894531250e+02
9.720000267028808594e+00,1.516593780517578125e+02
9.760000228881835938e+00,1.514986877441406250e+02
9.800000190734863281e+00,1.510831298828125000e+02
9.840000152587890625e+00,1.504079437255859375e+02
9.880000114440917969e+00,1.497156982421875000e+02
9.920000076293945312e+00,1.490402984619140625e+02
9.960000038146972656e+00,1.486456451416015625e+02
1.000000000000000000e+01,1.467498626708984375e+02
1.003999996185302734e+01,1.431504364013671875e+02
1.007999992370605469e+01,1.395457763671875000e+02
1.011999988555908203e+01,1.359337005615234375e+02
1.015999984741210938e+01,1.323182067871093750e+02
1.019999980926513672e+01,1.283450317382812500e+02
1.023999977111816406e+01,1.287313537597656250e+02
1.027999973297119141e+01,1.291129302978515625e+02
1.032000064849853516e+01,1.295254669189453125e+02
1.036000061035156250e+01,1.299336090087890625e+02
1.040000057220458984e+01,1.308450775146484375e+02
1.044000053405761719e+01,1.319895172119140625e+02
1.048000049591064453e+01,1.322904205322265625e+02
1.052000045776367188e+01,1.325457153320312500e+02
1.056000041961669922e+01,1.327965393066406250e+02
1.060000038146972656e+01,1.326743164062500000e+02
1.064000034332275391e+01,1.321817016601562500e+02
1.068000030517578125e+01,1.316876220703125000e+02
1.072000026702880859e+01,1.312005462646484375e+02
1.076000022888183594e+01,1.307120971679687500e+02
1.080000019073486328e+01,1.301493072509765625e+02
1.084000015258789062e+01,1.295042419433593750e+02
1.088000011444091797e+01,1.288548126220703125e+02
1.092000007629394531e+01,1.281555480957031250e+02
1.096000003814697266e+01,1.274567565917968750e+02
1.100000000000000000e+01,1.266896896362304688e+02
1.103999996185302734e+01,1.258551101684570312e+02
1.107999992370605469e+01,1.250223007202148438e+02
1.111999988555908203e+01,1.249388885498046875e+02
1.115999984741210938e+01,1.248541412353515625e+02
1.119999980926513672e+01,1.244567871093750000e+02
1.123999977111816406e+01,1.237466964721679688e+02
1.127999973297119141e+01,1.230348968505859375e+02
1.131999969482421875e+01,1.223262481689453125e+02
1.136000061035156250e+01,1.216160049438476562e+02
1.140000057220458984e+01,1.203340835571289062e+02
1.144000053405761719e+01,1.184784164428710938e+02
1.148000049591064453e+01,1.166180725097656250e+02
1.152000045776367188e+01,1.146652221679687500e+02
1.156000041961669922e+01,1.101633300781250000e+02
1.160000038146972656e+01,1.087987365722656250e+02
1.164000034332275391e+01,1.084523849487304688e+02
1.168000030517578125e+01,1.081024551391601562e+02
1.172000026702880859e+01,1.077375717163085938e+02
1.176000022888183594e+01,1.073679962158203125e+02
1.180000019073486328e+01,1.068995666503906250e+02
1.184000015258789062e+01,1.063350143432617188e+02
1.188000011444091797e+01,1.057706604003906250e+02
1.192000007629394531e+01,1.052063674926757812e+02
1.196000003814697266e+01,1.046389770507812500e+02
1.200000000000000000e+01,1.039944305419921875e+02
1.203999996185302734e+01,1.032732238769531250e+02
1.207999992370605469e+01,1.027795104980468750e+02
1.211999988555908203e+01,1.029316406250000000e+02
1.215999984741210938e+01,1.030833816528320312e+02
1.219999980926513672e+01,1.031849594116210938e+02
1.223999977111816406e+01,1.032361984252929688e+02
1.227999973297119141e+01,1.032869949340820312e+02
1.231999969482421875e+01,1.033601531982421875e+02
1.236000061035156250e+01,1.034329681396484375e+02
1.240000057220458984e+01,1.034364852905273438e+02
1.244000053405761719e+01,1.033709411621093750e+02
1.248000049591064453e+01,1.033048248291015625e+02
1.252000045776367188e+01,1.032065582275390625e+02
1.256000041961669922e+01,1.031079711914062500e+02
1.260000038146972656e+01,1.029720764160156250e+02
1.264000034332275391e+01,1.027989959716796875e+02
1.268000030517578125e+01,1.026256408691406250e+02
1.272000026702880859e+01,1.024704055786132812e+02
1.276000022888183594e+01,1.023147659301757812e+02
1.280000019073486328e+01,1.021361541748046875e+02
1.284000015258789062e+01,1.019345245361328125e+02
1.288000011444091797e+01,1.017328948974609375e+02
1.292000007629394531e+01,1.014788208007812500e+02
1.296000003814697266e+01,1.012247085571289062e+02
1.300000000000000000e+01,1.008743438720703125e+02
1.303999996185302734e+01,1.004281005859375000e+02
1.307999992370605469e+01,9.998240661621093750e+01
1.311999988555908203e+01,9.956740570068359375e+01
1.315999984741210938e+01,9.915142822265625000e+01
1.319999980926513672e+01,9.868101501464843750e+01
1.323999977111816406e+01,9.815654754638671875e+01
1.327999973297119141e+01,9.759355163574218750e+01
1.331999969482421875e+01,9.630391693115234375e+01
1.335999965667724609e+01,9.580248260498046875e+01
1.340000057220458984e+01,9.545832061767578125e+01
1.344000053405761719e+01,9.523240661621093750e+01
1.348000049591064453e+01,9.500599670410156250e+01
1.352000045776367188e+01,9.476329040527343750e+01
1.356000041961669922e+01,9.452021026611328125e+01
1.360000038146972656e+01,9.424702453613281250e+01
1.364000034332275391e+01,9.394393920898437500e+01
1.368000030517578125e+01,9.364029693603515625e+01
1.372000026702880859e+01,9.333486938476562500e+01
1.376000022888183594e+01,9.302906036376953125e+01
1.380000019073486328e+01,9.269876098632812500e+01
1.384000015258789062e+01,9.208244323730468750e+01
1.388000011444091797e+01,9.175083160400390625e+01
1.392000007629394531e+01,9.157543945312500000e+01
1.396000003814697266e+01,9.140015411376953125e+01
1.400000000000000000e+01,9.124267578125000000e+01
1.403999996185302734e+01,9.110302734375000000e+01
1.407999992370605469e+01,9.096296691894531250e+01
1.411999988555908203e+01,9.082010650634765625e+01
1.415999984741210938e+01,9.067690277099609375e+01
1.419999980926513672e+01,9.053157043457031250e+01
1.423999977111816406e+01,9.038412475585937500e+01
1.427999973297119141e+01,9.023634338378906250e+01
1.431999969482421875e+01,9.008943176269531250e+01
1.435999965667724609e+01,8.994224548339843750e+01
1.439999961853027344e+01,8.978519439697265625e+01
1.444000053405761719e+01,8.961559295654296875e+01
1.448000049591064453e+01,8.944586181640625000e+01
1.452000045776367188e+01,8.927393341064453125e+01
1.456000041961669922e+01,8.910177612304687500e+01
1.460000038146972656e+01,8.892784118652343750e+01
1.464000034332275391e+01,8.875209808349609375e+01
1.468000030517578125e+01,8.857617187500000000e+01
1.472000026702880859e+01,8.839855957031250000e+01
1.476000022888183594e+01,8.822074127197265625e+01
1.480000019073486328e+01,8.804141998291015625e+01
1.484000015258789062e+01,8.786054992675781250e+01
1.488000011444091797e+01,8.767933654785156250e+01
1.492000007629394531e+01,8.750422668457031250e+01
1.496000003814697266e+01,8.732894897460937500e+01
1.500000000000000000e+01,8.715393066406250000e+01
1.503999996185302734e+01,8.697922515869140625e+01
1.507999992370605469e+01,8.680430603027343750e+01
1.511999988555908203e+01,8.663076019287109375e+01
1.515999984741210938e+01,8.645702362060546875e+01
1.519999980926513672e+01,8.628029632568359375e+01
1.523999977111816406e+01,8.610052490234375000e+01
1.527999973297119141e+01,8.592055511474609375e+01
1.531999969482421875e+01,8.572128295898437500e+01
1.535999965667724609e+01,8.552186584472656250e+01
1.539999961853027344e+01,8.532290649414062500e+01
1.544000053405761719e+01,8.512438201904296875e+01
1.548000049591064453e+01,8.492576599121093750e+01
1.552000045776367188e+01,8.475490570068359375e+01
1.556000041961669922e+01,8.458374023437500000e+01
1.560000038146972656e+01,8.441742706298828125e+01
1.564000034332275391e+01,8.425589752197265625e+01
1.568000030517578125e+01,8.409410858154296875e+01
1.572000026702880859e+01,8.388693237304687500e+01
1.576000022888183594e+01,8.367907714843750000e+01
1.580000019073486328e+01,8.346636962890625000e+01
1.584000015258789062e+01,8.324877929687500000e+01
1.588000011444091797e+01,8.302956390380859375e+01
1.592000007629394531e+01,8.280298614501953125e+01
1.596000003814697266e+01,8.257640075683593750e+01
1.600000000000000000e+01,8.234881591796875000e+01
1.603999900817871094e+01,8.212022399902343750e+01
1.607999992370605469e+01,8.189160919189453125e+01
1.611999893188476562e+01,8.167032623291015625e+01
