# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,1.375593423843383789e+00
1.639999985694885254e+00,1.844677925109863281e+00
1.680000066757202148e+00,2.470017910003662109e+00
1.720000028610229492e+00,3.302734375000000000e+00
1.759999990463256836e+00,4.350244522094726562e+00
1.799999952316284180e+00,5.371921062469482422e+00
1.840000033378601074e+00,3.288672924041748047e+00
1.879999995231628418e+00,4.078608036041259766e+00
1.920000076293945312e+00,5.159965515136718750e+00
1.960000038146972656e+00,6.337003707885742188e+00
2.000000000000000000e+00,7.649999618530273438e+00
2.039999961853027344e+00,9.155635833740234375e+00
2.079999923706054688e+00,1.095257377624511719e+01
2.119999885559082031e+00,9.644580841064453125e+00
2.160000085830688477e+00,1.102355766296386719e+01
2.200000047683715820e+00,1.127694606781005859e+01
2.240000009536743164e+00,1.272729873657226562e+01
2.279999971389770508e+00,1.441132736206054688e+01
2.319999933242797852e+00,1.646801185607910156e+01
2.360000133514404297e+00,1.843054962158203125e+01
2.400000095367431641e+00,2.028414726257324219e+01
2.440000057220458984e+00,2.237739562988281250e+01
2.480000019073486328e+00,2.482404708862304688e+01
2.519999980926513672e+00,2.778065109252929688e+01
2.559999942779541016e+00,3.100629425048828125e+01
2.599999904632568359e+00,3.390060043334960938e+01
2.639999866485595703e+00,3.422170639038085938e+01
2.679999828338623047e+00,3.708918762207031250e+01
2.720000028610229492e+00,4.016401672363281250e+01
2.759999990463256836e+00,4.347721862792968750e+01
2.799999952316284180e+00,4.703073883056640625e+01
2.840000152587890625e+00,5.068282318115234375e+01
2.880000114440917969e+00,5.381222534179687500e+01
2.920000076293945312e+00,5.707606887817382812e+01
2.960000038146972656e+00,6.052544403076171875e+01
3.000000000000000000e+00,6.448007202148437500e+01
3.039999961853027344e+00,6.693661499023437500e+01
3.079999923706054688e+00,7.122149658203125000e+01
3.119999885559082031e+00,7.568930053710937500e+01
3.159999847412109375e+00,7.952697753906250000e+01
3.199999809265136719e+00,8.351125335693359375e+01
3.240000009536743164e+00,8.764875793457031250e+01
3.279999971389770508e+00,9.067095947265625000e+01
3.319999933242797852e+00,9.428170013427734375e+01
3.360000133514404297e+00,9.799781799316406250e+01
3.400000095367431641e+00,1.018232345581054688e+02
3.440000057220458984e+00,1.053064117431640625e+02
3.480000019073486328e+00,1.080249786376953125e+02
3.519999980926513672e+00,1.080243301391601562e+02
3.559999942779541016e+00,1.107724685668945312e+02
3.599999904632568359e+00,1.135750427246093750e+02
3.639999866485595703e+00,1.164036026000976562e+02
3.679999828338623047e+00,1.192672576904296875e+02
3.719999790191650391e+00,1.207070999145507812e+02
3.759999752044677734e+00,1.236515808105468750e+02
3.800000190734863281e+00,1.262120819091796875e+02
3.840000152587890625e+00,1.284864501953125000e+02
3.880000114440917969e+00,1.307651062011718750e+02
3.920000076293945312e+00,1.336379241943359375e+02
3.960000038146972656e+00,1.367388916015625000e+02
4.000000000000000000e+00,1.390412902832031250e+02
4.039999961853027344e+00,1.420614624023437500e+02
4.079999923706054688e+00,1.451161193847656250e+02
4.119999885559082031e+00,1.482060089111328125e+02
4.159999847412109375e+00,1.512914733886718750e+02
4.199999809265136719e+00,1.539020996093750000e+02
4.239999771118164062e+00,1.565245361328125000e+02
4.279999732971191406e+00,1.591647644042968750e+02
4.320000171661376953e+00,1.591590423583984375e+02
4.360000133514404297e+00,1.606523284912109375e+02
4.400000095367431641e+00,1.628808135986328125e+02
4.440000057220458984e+00,1.651159667968750000e+02
4.480000019073486328e+00,1.673644409179687500e+02
4.519999980926513672e+00,1.696221618652343750e+02
4.559999942779541016e+00,1.718811798095703125e+02
4.599999904632568359e+00,1.719639129638671875e+02
4.639999866485595703e+00,1.738401031494140625e+02
4.679999828338623047e+00,1.756210327148437500e+02
4.719999790191650391e+00,1.774005432128906250e+02
4.759999752044677734e+00,1.791793365478515625e+02
4.799999713897705078e+00,1.809528808593750000e+02
4.840000152587890625e+00,1.827170715332031250e+02
4.880000114440917969e+00,1.844767456054687500e+02
4.920000076293945312e+00,1.853208007812500000e+02
4.960000038146972656e+00,1.870780181884765625e+02
5.000000000000000000e+00,1.887859954833984375e+02
5.039999961853027344e+00,1.907432708740234375e+02
5.079999923706054688e+00,1.926643371582031250e+02
5.119999885559082031e+00,1.945848846435546875e+02
5.159999847412109375e+00,1.965047912597656250e+02
5.199999809265136719e+00,1.984212951660156250e+02
5.239999771118164062e+00,2.003359680175781250e+02
5.279999732971191406e+00,2.022528228759765625e+02
5.320000171661376953e+00,2.041733398437500000e+02
5.360000133514404297e+00,2.060964050292968750e+02
5.400000095367431641e+00,2.080190734863281250e+02
5.440000057220458984e+00,2.099398345947265625e+02
5.480000019073486328e+00,2.118628692626953125e+02
5.519999980926513672e+00,2.137887268066406250e+02
5.559999942779541016e+00,2.155755920410156250e+02
5.599999904632568359e+00,2.172165374755859375e+02
5.639999866485595703e+00,2.188559722900390625e+02
5.679999828338623047e+00,2.204944763183593750e+02
5.719999790191650391e+00,2.221324462890625000e+02
