# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,3.062141537666320801e-01
1.639999985694885254e+00,4.233283400535583496e-01
1.680000066757202148e+00,5.831789970397949219e-01
1.720000028610229492e+00,8.007427453994750977e-01
1.759999990463256836e+00,1.080086231231689453e+00
1.799999952316284180e+00,1.355371356010437012e+00
1.840000033378601074e+00,7.480406761169433594e-01
1.879999995231628418e+00,9.518465995788574219e-01
1.920000076293945312e+00,1.241815090179443359e+00
1.960000038146972656e+00,1.565988183021545410e+00
2.000000000000000000e+00,1.939396858215332031e+00
2.039999961853027344e+00,2.381186008453369141e+00
2.079999923706054688e+00,2.919619560241699219e+00
2.119999885559082031e+00,2.661018371582031250e+00
2.160000085830688477e+00,3.089958190917968750e+00
2.200000047683715820e+00,3.223234653472900391e+00
2.240000009536743164e+00,3.689363479614257812e+00
2.279999971389770508e+00,4.234764099121093750e+00
2.319999933242797852e+00,4.907920837402343750e+00
2.360000133514404297e+00,5.561960220336914062e+00
2.400000095367431641e+00,6.189352035522460938e+00
2.440000057220458984e+00,6.899865150451660156e+00
2.480000019073486328e+00,7.730365753173828125e+00
2.519999980926513672e+00,8.728731155395507812e+00
2.559999942779541016e+00,9.825359344482421875e+00
2.599999904632568359e+00,1.081796455383300781e+01
2.639999866485595703e+00,1.102459621429443359e+01
2.679999828338623047e+00,1.201696205139160156e+01
2.720000028610229492e+00,1.308591270446777344e+01
2.759999990463256836e+00,1.424211502075195312e+01
2.799999952316284180e+00,1.548703765869140625e+01
2.840000152587890625e+00,1.677400207519531250e+01
2.880000114440917969e+00,1.788288879394531250e+01
2.920000076293945312e+00,1.904441261291503906e+01
2.960000038146972656e+00,2.027493095397949219e+01
3.000000000000000000e+00,2.157198524475097656e+01
3.039999961853027344e+00,2.228378868103027344e+01
3.079999923706054688e+00,2.356508445739746094e+01
3.119999885559082031e+00,2.488486099243164062e+01
3.159999847412109375e+00,2.596365737915039062e+01
3.199999809265136719e+00,2.707383728027343750e+01
3.240000009536743164e+00,2.821689224243164062e+01
3.279999971389770508e+00,2.900308609008789062e+01
3.319999933242797852e+00,3.086578750610351562e+01
3.360000133514404297e+00,3.283159255981445312e+01
3.400000095367431641e+00,3.489477539062500000e+01
3.440000057220458984e+00,3.632081985473632812e+01
3.480000019073486328e+00,3.728553009033203125e+01
3.519999980926513672e+00,3.614505767822265625e+01
3.559999942779541016e+00,3.709938430786132812e+01
3.599999904632568359e+00,3.808602905273437500e+01
3.639999866485595703e+00,3.908395004272460938e+01
3.679999828338623047e+00,4.009474945068359375e+01
3.719999790191650391e+00,4.001466751098632812e+01
3.759999752044677734e+00,4.105146789550781250e+01
3.800000190734863281e+00,4.194834899902343750e+01
3.840000152587890625e+00,4.274650955200195312e+01
3.880000114440917969e+00,4.354465484619140625e+01
3.920000076293945312e+00,4.462896347045898438e+01
3.960000038146972656e+00,4.582103729248046875e+01
4.000000000000000000e+00,4.642922973632812500e+01
4.039999961853027344e+00,4.760027313232421875e+01
4.079999923706054688e+00,4.878700256347656250e+01
4.119999885559082031e+00,4.998593902587890625e+01
4.159999847412109375e+00,5.118714523315429688e+01
4.199999809265136719e+00,5.222211456298828125e+01
4.239999771118164062e+00,5.326410675048828125e+01
4.279999732971191406e+00,5.431584930419921875e+01
4.320000171661376953e+00,5.334373092651367188e+01
4.360000133514404297e+00,5.362240600585937500e+01
4.400000095367431641e+00,5.448904800415039062e+01
4.440000057220458984e+00,5.536056518554687500e+01
4.480000019073486328e+00,5.624160003662109375e+01
4.519999980926513672e+00,5.711650848388671875e+01
4.559999942779541016e+00,5.799032974243164062e+01
4.599999904632568359e+00,5.733683395385742188e+01
4.639999866485595703e+00,5.811693572998046875e+01
4.679999828338623047e+00,5.882546615600585938e+01
4.719999790191650391e+00,5.955612564086914062e+01
4.759999752044677734e+00,6.028726577758789062e+01
4.799999713897705078e+00,6.101850891113281250e+01
4.840000152587890625e+00,6.174635696411132812e+01
4.880000114440917969e+00,6.247304534912109375e+01
4.920000076293945312e+00,6.247811126708984375e+01
4.960000038146972656e+00,6.318034744262695312e+01
5.000000000000000000e+00,6.386523437500000000e+01
5.039999961853027344e+00,6.458687591552734375e+01
5.079999923706054688e+00,6.525944519042968750e+01
5.119999885559082031e+00,6.594841003417968750e+01
5.159999847412109375e+00,6.663568878173828125e+01
5.199999809265136719e+00,6.732014465332031250e+01
5.239999771118164062e+00,6.800239562988281250e+01
5.279999732971191406e+00,6.868457031250000000e+01
5.320000171661376953e+00,6.935623168945312500e+01
5.360000133514404297e+00,7.002761840820312500e+01
5.400000095367431641e+00,7.069709777832031250e+01
5.440000057220458984e+00,7.136399841308593750e+01
5.480000019073486328e+00,7.203005981445312500e+01
5.519999980926513672e+00,7.270224761962890625e+01
5.559999942779541016e+00,7.332354736328125000e+01
5.599999904632568359e+00,7.389088439941406250e+01
5.639999866485595703e+00,7.445568084716796875e+01
5.679999828338623047e+00,7.501879119873046875e+01
5.719999790191650391e+00,7.557337951660156250e+01
5.759999752044677734e+00,7.612623596191406250e+01
5.799999713897705078e+00,7.667056274414062500e+01
5.839999675750732422e+00,7.720677185058593750e+01
5.879999637603759766e+00,7.774118041992187500e+01
5.919999599456787109e+00,7.828300476074218750e+01
5.960000038146972656e+00,7.882310485839843750e+01
6.000000000000000000e+00,7.932070922851562500e+01
6.039999961853027344e+00,7.977490234375000000e+01
6.079999923706054688e+00,8.022672271728515625e+01
6.119999885559082031e+00,8.063241577148437500e+01
