# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,6.806734204292297363e-01
1.639999985694885254e+00,9.457809925079345703e-01
1.680000066757202148e+00,1.309227466583251953e+00
1.720000028610229492e+00,1.805992126464843750e+00
1.759999990463256836e+00,2.446885824203491211e+00
1.799999952316284180e+00,3.086269617080688477e+00
1.840000033378601074e+00,1.712628841400146484e+00
1.879999995231628418e+00,2.185585737228393555e+00
1.920000076293945312e+00,2.852438688278198242e+00
1.960000038146972656e+00,3.597942352294921875e+00
2.000000000000000000e+00,4.454881668090820312e+00
2.039999961853027344e+00,5.465983390808105469e+00
2.079999923706054688e+00,6.696810722351074219e+00
2.119999885559082031e+00,6.101500034332275391e+00
2.160000085830688477e+00,7.090832233428955078e+00
2.200000047683715820e+00,7.401793479919433594e+00
2.240000009536743164e+00,8.480956077575683594e+00
2.279999971389770508e+00,9.744082450866699219e+00
2.319999933242797852e+00,1.129816055297851562e+01
2.360000133514404297e+00,1.280883979797363281e+01
2.400000095367431641e+00,1.425900173187255859e+01
2.440000057220458984e+00,1.590165615081787109e+01
2.480000019073486328e+00,1.782157325744628906e+01
2.519999980926513672e+00,2.013425636291503906e+01
2.559999942779541016e+00,2.267666244506835938e+01
2.599999904632568359e+00,2.498290443420410156e+01
2.639999866485595703e+00,2.547104835510253906e+01
2.679999828338623047e+00,2.778280448913574219e+01
2.720000028610229492e+00,3.027375984191894531e+01
2.759999990463256836e+00,3.296890640258789062e+01
2.799999952316284180e+00,3.587237167358398438e+01
2.840000152587890625e+00,3.887383651733398438e+01
2.880000114440917969e+00,4.146331787109375000e+01
2.920000076293945312e+00,4.417487335205078125e+01
2.960000038146972656e+00,4.704774475097656250e+01
3.000000000000000000e+00,5.015947723388671875e+01
3.039999961853027344e+00,5.199932479858398438e+01
3.079999923706054688e+00,5.518799209594726562e+01
3.119999885559082031e+00,5.849830627441406250e+01
3.159999847412109375e+00,6.126298522949218750e+01
3.199999809265136719e+00,6.412076568603515625e+01
3.240000009536743164e+00,6.707604980468750000e+01
3.279999971389770508e+00,6.919937133789062500e+01
3.319999933242797852e+00,7.304463195800781250e+01
3.360000133514404297e+00,7.707398986816406250e+01
3.400000095367431641e+00,8.128030395507812500e+01
3.440000057220458984e+00,8.451657104492187500e+01
3.480000019073486328e+00,8.686613464355468750e+01
3.519999980926513672e+00,8.372380065917968750e+01
3.559999942779541016e+00,8.605568695068359375e+01
3.599999904632568359e+00,8.847621154785156250e+01
3.639999866485595703e+00,9.093085479736328125e+01
3.679999828338623047e+00,9.342292785644531250e+01
3.719999790191650391e+00,9.306387329101562500e+01
3.759999752044677734e+00,9.563137817382812500e+01
3.800000190734863281e+00,9.787751770019531250e+01
3.840000152587890625e+00,9.990116119384765625e+01
3.880000114440917969e+00,1.019306335449218750e+02
3.920000076293945312e+00,1.044903106689453125e+02
3.960000038146972656e+00,1.072566299438476562e+02
4.000000000000000000e+00,1.084869384765625000e+02
4.039999961853027344e+00,1.111988143920898438e+02
4.079999923706054688e+00,1.139446716308593750e+02
4.119999885559082031e+00,1.167309112548828125e+02
4.159999847412109375e+00,1.195207061767578125e+02
4.199999809265136719e+00,1.219208374023437500e+02
4.239999771118164062e+00,1.243360595703125000e+02
4.279999732971191406e+00,1.267727050781250000e+02
4.320000171661376953e+00,1.238915252685546875e+02
4.360000133514404297e+00,1.244052886962890625e+02
4.400000095367431641e+00,1.264928588867187500e+02
4.440000057220458984e+00,1.285940399169921875e+02
4.480000019073486328e+00,1.307204284667968750e+02
4.519999980926513672e+00,1.328629455566406250e+02
4.559999942779541016e+00,1.350037384033203125e+02
4.599999904632568359e+00,1.331800537109375000e+02
4.639999866485595703e+00,1.351264190673828125e+02
4.679999828338623047e+00,1.368872680664062500e+02
4.719999790191650391e+00,1.386481323242187500e+02
4.759999752044677734e+00,1.404104156494140625e+02
4.799999713897705078e+00,1.421741638183593750e+02
4.840000152587890625e+00,1.439302215576171875e+02
4.880000114440917969e+00,1.456835784912109375e+02
4.920000076293945312e+00,1.456073608398437500e+02
4.960000038146972656e+00,1.473605499267578125e+02
5.000000000000000000e+00,1.490748596191406250e+02
5.039999961853027344e+00,1.508742065429687500e+02
5.079999923706054688e+00,1.525582733154296875e+02
5.119999885559082031e+00,1.542369079589843750e+02
5.159999847412109375e+00,1.559115447998046875e+02
5.199999809265136719e+00,1.575800476074218750e+02
5.239999771118164062e+00,1.592439270019531250e+02
5.279999732971191406e+00,1.609079132080078125e+02
5.320000171661376953e+00,1.625718383789062500e+02
5.360000133514404297e+00,1.642358856201171875e+02
5.400000095367431641e+00,1.658965454101562500e+02
5.440000057220458984e+00,1.675521240234375000e+02
5.480000019073486328e+00,1.692062377929687500e+02
5.519999980926513672e+00,1.708594207763671875e+02
5.559999942779541016e+00,1.723931884765625000e+02
5.599999904632568359e+00,1.738007049560546875e+02
5.639999866485595703e+00,1.752029113769531250e+02
5.679999828338623047e+00,1.766012420654296875e+02
5.719999790191650391e+00,1.779961700439453125e+02
5.759999752044677734e+00,1.793874359130859375e+02
5.799999713897705078e+00,1.807600250244140625e+02
5.839999675750732422e+00,1.821148986816406250e+02
5.879999637603759766e+00,1.834658508300781250e+02
5.919999599456787109e+00,1.848132171630859375e+02
5.960000038146972656e+00,1.861564941406250000e+02
6.000000000000000000e+00,1.873950805664062500e+02
6.039999961853027344e+00,1.885265960693359375e+02
6.079999923706054688e+00,1.896523284912109375e+02
6.119999885559082031e+00,1.906809692382812500e+02
6.159999847412109375e+00,1.916418304443359375e+02
6.199999809265136719e+00,1.926033782958984375e+02
6.239999771118164062e+00,1.935661315917968750e+02
6.279999732971191406e+00,1.945229492187500000e+02
6.319999694824218750e+00,1.954740600585937500e+02
6.359999656677246094e+00,1.964191589355468750e+02
6.399999618530273438e+00,1.973537445068359375e+02
6.439999580383300781e+00,1.982781066894531250e+02
6.480000019073486328e+00,1.991969299316406250e+02
6.519999980926513672e+00,2.001103515625000000e+02
6.559999942779541016e+00,2.010184936523437500e+02
6.599999904632568359e+00,2.019169158935546875e+02
6.639999866485595703e+00,2.028056945800781250e+02
6.679999828338623047e+00,2.036894531250000000e+02
6.719999790191650391e+00,2.045262756347656250e+02
6.759999752044677734e+00,2.052701263427734375e+02
6.799999713897705078e+00,2.059995574951171875e+02
6.839999675750732422e+00,2.067149047851562500e+02
6.879999637603759766e+00,2.074250183105468750e+02
6.919999599456787109e+00,2.081301269531250000e+02
6.959999561309814453e+00,2.088302001953125000e+02
7.000000000000000000e+00,2.094756011962890625e+02
7.039999961853027344e+00,2.100658569335937500e+02
7.079999923706054688e+00,2.106521301269531250e+02
7.119999885559082031e+00,2.101161193847656250e+02
7.159999847412109375e+00,2.106827697753906250e+02
7.199999809265136719e+00,2.112517700195312500e+02
7.239999771118164062e+00,2.118238677978515625e+02
7.279999732971191406e+00,2.123912811279296875e+02
7.319999694824218750e+00,2.129534912109375000e+02
7.359999656677246094e+00,2.135110015869140625e+02
7.399999618530273438e+00,2.140546264648437500e+02
7.439999580383300781e+00,2.145843658447265625e+02
7.479999542236328125e+00,2.151098785400390625e+02
7.519999980926513672e+00,2.156309661865234375e+02
7.559999942779541016e+00,2.161477813720703125e+02
7.599999904632568359e+00,2.166509857177734375e+02
7.639999866485595703e+00,2.171403503417968750e+02
7.679999828338623047e+00,2.176258087158203125e+02
7.719999790191650391e+00,2.181092224121093750e+02
7.759999752044677734e+00,2.185892028808593750e+02
7.799999713897705078e+00,2.190544891357421875e+02
7.839999675750732422e+00,2.195044708251953125e+02
7.879999637603759766e+00,2.199507904052734375e+02
7.919999599456787109e+00,2.203919067382812500e+02
7.959999561309814453e+00,2.208292999267578125e+02
7.999999523162841797e+00,2.212330627441406250e+02
8.039999961853027344e+00,2.216031799316406250e+02
8.079999923706054688e+00,2.219698791503906250e+02
8.119999885559082031e+00,2.223329162597656250e+02
8.159999847412109375e+00,2.226325683593750000e+02
8.199999809265136719e+00,2.229023742675781250e+02
8.239999771118164062e+00,2.231710662841796875e+02
8.279999732971191406e+00,2.235219573974609375e+02
8.319999694824218750e+00,2.238697814941406250e+02
8.359999656677246094e+00,2.242145385742187500e+02
8.399999618530273438e+00,2.245195007324218750e+02
8.439999580383300781e+00,2.247851562500000000e+02
8.479999542236328125e+00,2.250475158691406250e+02
8.520000457763671875e+00,2.253145751953125000e+02
8.560000419616699219e+00,2.255784454345703125e+02
8.600000381469726562e+00,2.257943115234375000e+02
8.640000343322753906e+00,2.259616851806640625e+02
8.680000305175781250e+00,2.261258239746093750e+02
8.720000267028808594e+00,2.262876129150390625e+02
8.760000228881835938e+00,2.264461822509765625e+02
8.800000190734863281e+00,2.265589141845703125e+02
8.840000152587890625e+00,2.266256256103515625e+02
8.880000114440917969e+00,2.266888732910156250e+02
8.920000076293945312e+00,2.267637481689453125e+02
8.960000038146972656e+00,2.268023681640625000e+02
9.000000000000000000e+00,2.267799377441406250e+02
9.039999961853027344e+00,2.267147827148437500e+02
9.079999923706054688e+00,2.266462097167968750e+02
9.119999885559082031e+00,2.265735321044921875e+02
9.159999847412109375e+00,2.265983276367187500e+02
9.199999809265136719e+00,2.265821380615234375e+02
9.239999771118164062e+00,2.265248413085937500e+02
9.279999732971191406e+00,2.264639587402343750e+02
9.319999694824218750e+00,2.264058837890625000e+02
9.359999656677246094e+00,2.263442382812500000e+02
9.399999618530273438e+00,2.262336425781250000e+02
9.439999580383300781e+00,2.260740966796875000e+02
9.479999542236328125e+00,2.259109802246093750e+02
9.519999504089355469e+00,2.257397613525390625e+02
9.560000419616699219e+00,2.255652008056640625e+02
9.600000381469726562e+00,2.252155914306640625e+02
9.640000343322753906e+00,2.247432708740234375e+02
9.680000305175781250e+00,2.244248199462890625e+02
9.720000267028808594e+00,2.241052398681640625e+02
9.760000228881835938e+00,2.237821502685546875e+02
9.800000190734863281e+00,2.231183013916015625e+02
9.840000152587890625e+00,2.221069641113281250e+02
9.880000114440917969e+00,2.210710144042968750e+02
9.920000076293945312e+00,2.200292358398437500e+02
9.960000038146972656e+00,2.192433166503906250e+02
1.000000000000000000e+01,2.162659606933593750e+02
1.003999996185302734e+01,2.109178161621093750e+02
1.007999992370605469e+01,2.055718231201171875e+02
1.011999988555908203e+01,2.002417755126953125e+02
1.015999984741210938e+01,1.949146728515625000e+02
1.019999980926513672e+01,1.890874328613281250e+02
1.023999977111816406e+01,1.892363586425781250e+02
1.027999973297119141e+01,1.893788909912109375e+02
1.032000064849853516e+01,1.895047607421875000e+02
1.036000061035156250e+01,1.896245574951171875e+02
1.040000057220458984e+01,1.904530029296875000e+02
