# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,5.363241434097290039e-01
1.639999985694885254e+00,7.430518269538879395e-01
1.680000066757202148e+00,1.025900125503540039e+00
1.720000028610229492e+00,1.411808252334594727e+00
1.759999990463256836e+00,1.908733606338500977e+00
1.799999952316284180e+00,2.403220653533935547e+00
1.840000033378601074e+00,1.331605315208435059e+00
1.879999995231628418e+00,1.696358919143676758e+00
1.920000076293945312e+00,2.209285736083984375e+00
1.960000038146972656e+00,2.781175613403320312e+00
2.000000000000000000e+00,3.436874628067016602e+00
2.039999961853027344e+00,4.208956241607666016e+00
2.079999923706054688e+00,5.147711753845214844e+00
2.119999885559082031e+00,4.360497474670410156e+00
2.160000085830688477e+00,5.071970462799072266e+00
2.200000047683715820e+00,5.162031650543212891e+00
2.240000009536743164e+00,5.906240463256835938e+00
2.279999971389770508e+00,6.777161598205566406e+00
2.319999933242797852e+00,7.846500396728515625e+00
2.360000133514404297e+00,8.880322456359863281e+00
2.400000095367431641e+00,9.869985580444335938e+00
2.440000057220458984e+00,1.100003719329833984e+01
2.480000019073486328e+00,1.233848667144775391e+01
2.519999980926513672e+00,1.398150825500488281e+01
2.559999942779541016e+00,1.579293060302734375e+01
2.599999904632568359e+00,1.744738388061523438e+01
2.639999866485595703e+00,1.753263473510742188e+01
2.679999828338623047e+00,1.917797851562500000e+01
2.720000028610229492e+00,2.095516395568847656e+01
2.759999990463256836e+00,2.288347625732421875e+01
2.799999952316284180e+00,2.496394348144531250e+01
2.840000152587890625e+00,2.711889457702636719e+01
2.880000114440917969e+00,2.899351882934570312e+01
2.920000076293945312e+00,3.095711517333984375e+01
2.960000038146972656e+00,3.304286193847656250e+01
3.000000000000000000e+00,3.533434295654296875e+01
3.039999961853027344e+00,3.649904632568359375e+01
3.079999923706054688e+00,3.883568572998046875e+01
3.119999885559082031e+00,4.126252746582031250e+01
3.159999847412109375e+00,4.331183624267578125e+01
3.199999809265136719e+00,4.543254852294921875e+01
3.240000009536743164e+00,4.762809753417968750e+01
3.279999971389770508e+00,4.907051849365234375e+01
3.319999933242797852e+00,5.180931854248046875e+01
3.360000133514404297e+00,5.467850494384765625e+01
3.400000095367431641e+00,5.767316436767578125e+01
3.440000057220458984e+00,6.004211425781250000e+01
3.480000019073486328e+00,6.180517578125000000e+01
3.519999980926513672e+00,6.063120269775390625e+01
3.559999942779541016e+00,6.240236282348632812e+01
3.599999904632568359e+00,6.422766113281250000e+01
3.639999866485595703e+00,6.607719421386718750e+01
3.679999828338623047e+00,6.795449829101562500e+01
3.719999790191650391e+00,6.827073669433593750e+01
3.759999752044677734e+00,7.019432067871093750e+01
3.800000190734863281e+00,7.188745880126953125e+01
3.840000152587890625e+00,7.341526794433593750e+01
3.880000114440917969e+00,7.494773101806640625e+01
3.920000076293945312e+00,7.687010955810546875e+01
3.960000038146972656e+00,7.894056701660156250e+01
4.000000000000000000e+00,8.016066741943359375e+01
4.039999961853027344e+00,8.219457244873046875e+01
4.079999923706054688e+00,8.425486755371093750e+01
4.119999885559082031e+00,8.633570098876953125e+01
4.159999847412109375e+00,8.841914367675781250e+01
4.199999809265136719e+00,9.021418762207031250e+01
4.239999771118164062e+00,9.202017211914062500e+01
4.279999732971191406e+00,9.384126281738281250e+01
4.320000171661376953e+00,9.269298553466796875e+01
4.360000133514404297e+00,9.338352203369140625e+01
4.400000095367431641e+00,9.494259643554687500e+01
4.440000057220458984e+00,9.650997924804687500e+01
4.480000019073486328e+00,9.809223175048828125e+01
4.519999980926513672e+00,9.970525360107421875e+01
4.559999942779541016e+00,1.013191452026367188e+02
4.599999904632568359e+00,1.006533889770507812e+02
4.639999866485595703e+00,1.020831375122070312e+02
4.679999828338623047e+00,1.034088058471679688e+02
4.719999790191650391e+00,1.047243194580078125e+02
4.759999752044677734e+00,1.060407714843750000e+02
4.799999713897705078e+00,1.073566818237304688e+02
4.840000152587890625e+00,1.086669158935546875e+02
4.880000114440917969e+00,1.099750518798828125e+02
4.920000076293945312e+00,1.102375717163085938e+02
4.960000038146972656e+00,1.115345611572265625e+02
5.000000000000000000e+00,1.128019485473632812e+02
5.039999961853027344e+00,1.141333236694335938e+02
5.079999923706054688e+00,1.153775939941406250e+02
5.119999885559082031e+00,1.166414489746093750e+02
