# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,8.686056733131408691e-01
1.639999985694885254e+00,1.176862478256225586e+00
1.680000066757202148e+00,1.590361833572387695e+00
1.720000028610229492e+00,2.143960237503051758e+00
1.759999990463256836e+00,2.844607830047607422e+00
1.799999952316284180e+00,3.528536558151245117e+00
1.840000033378601074e+00,2.165649414062500000e+00
1.879999995231628418e+00,2.705419301986694336e+00
1.920000076293945312e+00,3.464036703109741211e+00
1.960000038146972656e+00,4.303058624267578125e+00
2.000000000000000000e+00,5.255567073822021484e+00
2.039999961853027344e+00,6.365410327911376953e+00
2.079999923706054688e+00,7.702369689941406250e+00
2.119999885559082031e+00,6.472378253936767578e+00
2.160000085830688477e+00,7.461162567138671875e+00
2.200000047683715820e+00,7.537185192108154297e+00
2.240000009536743164e+00,8.550855636596679688e+00
2.279999971389770508e+00,9.730695724487304688e+00
2.319999933242797852e+00,1.117793655395507812e+01
2.360000133514404297e+00,1.256949329376220703e+01
2.400000095367431641e+00,1.389551067352294922e+01
2.440000057220458984e+00,1.540405941009521484e+01
2.480000019073486328e+00,1.718704605102539062e+01
2.519999980926513672e+00,1.937650489807128906e+01
2.559999942779541016e+00,2.177659988403320312e+01
2.599999904632568359e+00,2.396107482910156250e+01
2.639999866485595703e+00,2.401376724243164062e+01
2.679999828338623047e+00,2.617506790161132812e+01
2.720000028610229492e+00,2.849484634399414062e+01
2.759999990463256836e+00,3.100326347351074219e+01
2.799999952316284180e+00,3.369969940185546875e+01
2.840000152587890625e+00,3.648669815063476562e+01
2.880000114440917969e+00,3.891556549072265625e+01
2.920000076293945312e+00,4.145418930053710938e+01
2.960000038146972656e+00,4.414474487304687500e+01
3.000000000000000000e+00,4.696350479125976562e+01
3.039999961853027344e+00,4.814338684082031250e+01
3.079999923706054688e+00,5.082287216186523438e+01
3.119999885559082031e+00,5.358209228515625000e+01
3.159999847412109375e+00,5.584728240966796875e+01
3.199999809265136719e+00,5.816954803466796875e+01
3.240000009536743164e+00,6.055172729492187500e+01
3.279999971389770508e+00,6.195534515380859375e+01
3.319999933242797852e+00,6.589173126220703125e+01
3.360000133514404297e+00,7.004373931884765625e+01
3.400000095367431641e+00,7.439670562744140625e+01
3.440000057220458984e+00,7.749188232421875000e+01
3.480000019073486328e+00,7.966548156738281250e+01
3.519999980926513672e+00,7.784982299804687500e+01
3.559999942779541016e+00,8.001144409179687500e+01
3.599999904632568359e+00,8.223877716064453125e+01
3.639999866485595703e+00,8.449137115478515625e+01
3.679999828338623047e+00,8.677335357666015625e+01
3.719999790191650391e+00,8.697248077392578125e+01
3.759999752044677734e+00,8.931997680664062500e+01
