m,ra_sun_0,dec_sun_0,rho_0,N_data,N_sig_lim_poisson,S_0_lim_poisson,N_sig_lim_yellin,S_0_lim_yellin
3.2,2.9787281531099743,0.0701782971480805,295.2759734340805,12129,12269.89619096142,41.55399455045955,7869.9395246197555,26.652827296077632
3.3000000000000003,2.9787281531099743,0.0701782971480805,397.27448418162646,13169,13315.615425750862,33.517419204962614,6906.938313474138,17.38580902748442
3.4000000000000004,2.9787281531099743,0.0701782971480805,512.2312147120365,14208,14360.235812778237,28.034675358180195,8714.85106783336,17.01351033972545
3.5000000000000004,2.9787281531099743,0.0701782971480805,642.9005846380404,16283,16445.313632131438,25.57987039534319,11617.98207066426,18.071195373395565
3.6000000000000005,2.9787281531099743,0.0701782971480805,782.0742647802435,17300,17469.57834807891,22.337492914419986,12404.016481817598,15.86040743241056
3.7000000000000006,2.9787281531099743,0.0701782971480805,934.643989696591,18300,18472.3719714127,19.76407292514586,13525.86511817396,14.471676132604028
3.8000000000000007,2.9787281531099743,0.0701782971480805,1103.055027248647,19351,19529.130468728155,17.704584074504165,13846.068174672626,12.552472753067368
3.900000000000001,2.9787281531099743,0.0701782971480805,1297.185171729103,20932,21115.59122954324,16.27800848308872,11067.942086762308,8.532276137576506
4.000000000000001,2.9787281531099743,0.0701782971480805,1505.7516141865656,21052,21236.51608056446,14.103598415889337,15825.211147710925,10.509841728617367
4.100000000000001,2.9787281531099743,0.0701782971480805,1736.5945170197192,21155,21342.40182933686,12.289801459216813,11617.938828010849,6.6900699697872685
4.200000000000001,2.9787281531099743,0.0701782971480805,1992.5097816800103,20242,20423.167594820407,10.24997105790886,10631.54382027021,5.335754894666608
4.300000000000001,2.9787281531099743,0.0701782971480805,2291.8320825697165,19492,19669.935600080516,8.582625118863684,12970.682084359974,5.659525487494092
4.400000000000001,2.9787281531099743,0.0701782971480805,2617.8417333105526,18576,18750.062945452493,7.162412726051604,6338.028744584926,2.421089351558997
4.500000000000002,2.9787281531099743,0.0701782971480805,2987.149403514577,17680,17850.176570440253,5.975655770494221,11609.22355323312,3.8863886552089117
4.600000000000001,2.9787281531099743,0.0701782971480805,3403.511254587537,15782,15944.174029840433,4.684625034910503,3946.5273762988218,1.159545857525625
4.700000000000001,2.9787281531099743,0.0701782971480805,3890.275629685071,15083,15240.5917582295,3.9176123259583204,4125.407216175698,1.0604408553204907
4.800000000000002,2.9787281531099743,0.0701782971480805,4412.749310483568,14156,14307.427556965262,3.2422933074794122,1582.6951928385708,0.35866419809493605
4.900000000000002,2.9787281531099743,0.0701782971480805,4982.034910032628,13330,13478.491727206803,2.705418964460554,1746.803664955057,0.35062051882402745
5.000000000000002,2.9787281531099743,0.0701782971480805,5591.394268895977,11412,11548.368280806979,2.0653825728313753,1888.3053914754869,0.3377163728159584
5.100000000000001,2.9787281531099743,0.0701782971480805,6266.722915398105,10625,10757.722002672028,1.7166423580399555,1583.2914238715446,0.25265061903107344
5.200000000000002,2.9787281531099743,0.0701782971480805,6959.167738298613,9696,9821.999823677479,1.4113756404553595,2084.970806041422,0.2996005965723652
5.3000000000000025,2.9787281531099743,0.0701782971480805,7687.412994243759,8763,8883.814589668966,1.155631237234302,1547.8264121843622,0.20134555192278022
