m,ra_sun_0,dec_sun_0,rho_0,N_data,N_sig_lim_poisson,S_0_lim_poisson,N_sig_lim_yellin,S_0_lim_yellin
3.2,2.9787281531099743,0.0701782971480805,295.2759734340805,12244,12385.710628056517,41.94621893549219,7562.927787517704,25.613082227992738
3.3000000000000003,2.9787281531099743,0.0701782971480805,397.27448418162646,13266,13414.091845781102,33.765299257549174,9075.209379000356,22.843675444434886
3.4000000000000004,2.9787281531099743,0.0701782971480805,512.2312147120365,14295,14447.79590534742,28.205613969600833,10135.989150834108,19.7879177600145
3.5000000000000004,2.9787281531099743,0.0701782971480805,642.9005846380404,16408,16573.040590272492,25.778543349129606,11615.707777361413,18.06765782286724
3.6000000000000005,2.9787281531099743,0.0701782971480805,782.0742647802435,17456,17624.729538739415,22.535877131427945,11630.699226295395,14.87160459059924
3.7000000000000006,2.9787281531099743,0.0701782971480805,934.643989696591,18523,18698.3256002629,20.00582661033625,13501.85141907024,14.44598324914418
3.8000000000000007,2.9787281531099743,0.0701782971480805,1103.055027248647,19552,19731.629476945764,17.88816422528114,13807.013762485152,12.517067074091509
3.900000000000001,2.9787281531099743,0.0701782971480805,1297.185171729103,21149,21334.540367537826,16.44679636531739,14471.244891665689,11.155882141619008
4.000000000000001,2.9787281531099743,0.0701782971480805,1505.7516141865656,21266,21452.766948117885,14.24721497622771,12400.172351074223,8.235204421662216
4.100000000000001,2.9787281531099743,0.0701782971480805,1736.5945170197192,21398,21583.57303545044,12.428677405069429,11868.797277684089,6.8345242146985985
4.200000000000001,2.9787281531099743,0.0701782971480805,1992.5097816800103,20470,20653.951365123718,10.365796722819134,14130.185393792475,7.091651706662352
4.300000000000001,2.9787281531099743,0.0701782971480805,2291.8320825697165,19710,19888.54379669635,8.678010901390438,11855.39158754569,5.172888396890244
4.400000000000001,2.9787281531099743,0.0701782971480805,2617.8417333105526,18883,19059.995827449013,7.28080524690296,13785.07958478779,5.265818559380602
4.500000000000002,2.9787281531099743,0.0701782971480805,2987.149403514577,17995,18165.300744226697,6.08114904559311,8249.840100611367,2.761776860208227
4.600000000000001,2.9787281531099743,0.0701782971480805,3403.511254587537,16057,16219.67322928932,4.765570616940693,3532.7319835363123,1.0379668875120072
4.700000000000001,2.9787281531099743,0.0701782971480805,3890.275629685071,15292,15449.765401348594,3.9713806609120126,2898.9210827890583,0.7451711289217146
4.800000000000002,2.9787281531099743,0.0701782971480805,4412.749310483568,14365,14517.158509529956,3.289821716144375,1582.811852304403,0.3586906350070795
4.900000000000002,2.9787281531099743,0.0701782971480805,4982.034910032628,13521,13671.033830498167,2.7440662454949822,2037.3631436756225,0.40894196457211884
5.000000000000002,2.9787281531099743,0.0701782971480805,5591.394268895977,11538,11676.714810000085,2.0883368706363212,2016.718442736117,0.3606825678444455
5.100000000000001,2.9787281531099743,0.0701782971480805,6266.722915398105,10760,10893.322759998853,1.7382805825406171,1388.490773694656,0.2215656879104969
5.200000000000002,2.9787281531099743,0.0701782971480805,6959.167738298613,9881,10008.292825876873,1.4381450774347502,1886.3072076616247,0.2710535625230944
5.3000000000000025,2.9787281531099743,0.0701782971480805,7687.412994243759,8977,9099.124136114448,1.1836393001036578,1887.853823848585,0.24557726055074533
5.400000000000002,2.9787281531099743,0.0701782971480805,8447.25023314395,6972,7080.08546851929,0.8381526855614623,1826.210707547068,0.21618996207566799
5.500000000000002,2.9787281531099743,0.0701782971480805,9276.342928599646,6160,6261.493971441461,0.6749959568804659,1482.074321243662,0.15976924663644312
5.600000000000002,2.9787281531099743,0.0701782971480805,10111.598431125218,5112,5204.238168847999,0.5146800680719746,1580.668748195296,0.15632234200774126
5.700000000000003,2.9787281531099743,0.0701782971480805,10973.990994656053,4091,4173.651716405226,0.380322137902031,1844.3337524522424,0.16806408473912252
5.8000000000000025,2.9787281531099743,0.0701782971480805,11851.699047503622,2511,2576.2862162398164,0.21737695210734123,1845.8527814144463,0.15574583644218057
5.900000000000002,2.9787281531099743,0.0701782971480805,12792.956029606414,2426,2489.969124738729,0.19463594801516215,1724.436507481976,0.1347957816388297
6.000000000000003,2.9787281531099743,0.0701782971480805,13716.300832167755,2306,2368.720099045943,0.17269379900816778,1584.516663770802,0.11552069928757763
6.100000000000003,2.9787281531099743,0.0701782971480805,14650.426761909934,2207,2268.368235541627,0.1548329118602349,1548.008163975515,0.1056630082613174
6.200000000000003,2.9787281531099743,0.0701782971480805,15581.886385566218,1988,2046.0352380954641,0.1313085712132225,1390.2557337859334,0.0892225562030636
6.3000000000000025,2.9787281531099743,0.0701782971480805,16575.150573147817,1876,1932.4704474101497,0.11658840979344122,650.8291204899265,0.03926535192653314
6.400000000000003,2.9787281531099743,0.0701782971480805,17534.90878394708,1761,1815.819144903431,0.10355452470706795,533.1343622756921,0.03040417083684905
6.500000000000004,2.9787281531099743,0.0701782971480805,18488.834311567254,1645,1698.057137119848,0.09184230376587262,362.6803952972349,0.019616185054475255
6.600000000000003,2.9787281531099743,0.0701782971480805,19408.60578847377,1427,1476.494019875956,0.07607419285896386,317.4356922986158,0.01635540933533371
6.700000000000003,2.9787281531099743,0.0701782971480805,20362.168879743826,1321,1368.5836984973616,0.06721207876135539,257.8450996646408,0.012662948686234684
6.800000000000003,2.9787281531099743,0.0701782971480805,21232.14011743208,1227,1273.0077520174273,0.059956638613752285,155.2480634688293,0.007311936649352036
6.900000000000004,2.9787281531099743,0.0701782971480805,22049.51568499149,1113,1156.9394578648742,0.05247006212714103,216.28199792251417,0.009808922835875778
7.000000000000004,2.9787281531099743,0.0701782971480805,22791.689369609343,888,927.3200976962723,0.040686764489374354,257.64991033862674,0.011304555189409505
7.100000000000003,2.9787281531099743,0.0701782971480805,23562.463443411303,780,816.9380453062657,0.03467116446751257,252.0461080278628,0.010696933647586906
7.200000000000004,2.9787281531099743,0.0701782971480805,24252.939971151096,667,701.2428702537002,0.028913726380712174,257.264206880036,0.010607547257612978
7.300000000000004,2.9787281531099743,0.0701782971480805,24921.526097963342,561,592.5810067530819,0.023777877984828114,304.53332589752983,0.012219690106474546
7.400000000000004,2.9787281531099743,0.0701782971480805,25554.618964419315,328,352.4239955734064,0.01379100960433415,246.5641866069344,0.009648517434372051
7.5000000000000036,2.9787281531099743,0.0701782971480805,26279.5709640813,313,336.8722790083671,0.012818789144952228,231.56330487263045,0.008811532927578204
7.600000000000004,2.9787281531099743,0.0701782971480805,26965.65895268234,310,333.7837846473877,0.012378105991516494,220.89200420193416,0.008191604165488472
7.700000000000005,2.9787281531099743,0.0701782971480805,27665.05540284912,298,321.3550061512651,0.011615917679245637,220.89200420193416,0.007984513350339624
7.800000000000004,2.9787281531099743,0.0701782971480805,28343.18976028647,269,291.2491339606896,0.010275806513802416,194.31104241963857,0.006855651888973368
7.900000000000004,2.9787281531099743,0.0701782971480805,29130.82311940632,263,284.9866709863117,0.009782994109646692,180.5434833234964,0.006197678746784957
8.000000000000004,2.9787281531099743,0.0701782971480805,29870.70817342237,245,266.25897331061316,0.008913714792591312,96.79434826851885,0.0032404437051359288
8.100000000000005,2.9787281531099743,0.0701782971480805,30603.0849709962,219,239.19042332460896,0.007815892533425945,63.73823014383464,0.0020827387240287044
8.200000000000005,2.9787281531099743,0.0701782971480805,31278.0953173814,199,218.30485314364515,0.006979480397654904,63.73823014383464,0.002037791288026895
8.300000000000004,2.9787281531099743,0.0701782971480805,32027.422206077747,191,209.94388088899828,0.00655512889979506,63.73823014383464,0.001990114275626567
8.400000000000006,2.9787281531099743,0.0701782971480805,32679.94413307489,179,197.379912917374,0.00603978734215793,63.73823014383464,0.0019503775736056453
8.500000000000005,2.9787281531099743,0.0701782971480805,33286.16437656814,168,185.84149540360104,0.005583145396422561,66.60395212984228,0.00200095004568109
8.600000000000005,2.9787281531099743,0.0701782971480805,33806.82287086538,146,162.72793548609937,0.004813464314812554,66.60395212984228,0.0019701334367992736
8.700000000000005,2.9787281531099743,0.0701782971480805,34405.86198326599,134,150.08654609925924,0.004362237637651891,68.08477396744813,0.0019788713330467517
8.800000000000004,2.9787281531099743,0.0701782971480805,34919.066876184384,122,137.38565208712237,0.003934402158404255,72.72772456558234,0.002082751089067169
8.900000000000006,2.9787281531099743,0.0701782971480805,35412.94915212384,109,123.6234675307624,0.003490911389495169,66.60395212984228,0.001880779594032987
9.000000000000005,2.9787281531099743,0.0701782971480805,35848.088473374824,77,89.50751883983133,0.0024968561128806232,52.293775728209496,0.0014587605073294006
9.100000000000003,2.9787281531099743,0.0701782971480805,36398.06874201626,70,81.97834322026486,0.002252271784014541,44.8332270432733,0.0012317474138818767
9.200000000000006,2.9787281531099743,0.0701782971480805,36880.733716744384,69,80.91314465866498,0.002193913637404921,43.85811883937792,0.0011891878067345962
9.300000000000006,2.9787281531099743,0.0701782971480805,37358.17038034966,68,79.8323698783308,0.002136945387462618,43.85811883937792,0.0011739900105613103
