m,ra_sun_0,dec_sun_0,rho_0,N_data,N_sig_lim_poisson,S_0_lim_poisson,N_sig_lim_yellin,S_0_lim_yellin
3.2,2.9787281531099743,0.0701782971480805,295.2759734340805,12277,12419.981278802547,42.06228205552007,8237.416534446147,27.897347822257288
3.3000000000000003,2.9787281531099743,0.0701782971480805,397.27448418162646,13291,13438.824536100075,33.82755518211458,7877.607221617223,19.829129569810803
3.4000000000000004,2.9787281531099743,0.0701782971480805,512.2312147120365,14292,14445.134741487305,28.200418730061184,10133.86197577622,19.78376499658113
3.5000000000000004,2.9787281531099743,0.0701782971480805,642.9005846380404,16376,16539.492719013,25.726361297874544,11593.054032305612,18.0324210450557
3.6000000000000005,2.9787281531099743,0.0701782971480805,782.0742647802435,17358,17527.59934047395,22.411681511344785,12354.090420918748,15.796569427316658
3.7000000000000006,2.9787281531099743,0.0701782971480805,934.643989696591,18395,18567.89568721066,19.866276241971306,13801.8499026172,14.766959457041635
3.8000000000000007,2.9787281531099743,0.0701782971480805,1103.055027248647,19379,19557.93116286434,17.730694008664045,14174.391223275768,12.85012159242045
3.900000000000001,2.9787281531099743,0.0701782971480805,1297.185171729103,20878,21061.205943745194,16.236082868316583,15790.696588894409,12.173047405287523
4.000000000000001,2.9787281531099743,0.0701782971480805,1505.7516141865656,20992,21177.917825919612,14.064682133753056,12120.205115530622,8.049272536943736
4.100000000000001,2.9787281531099743,0.0701782971480805,1736.5945170197192,21110,21295.27647369127,12.2626648103424,12114.466382047887,6.975990228760078
4.200000000000001,2.9787281531099743,0.0701782971480805,1992.5097816800103,20181,20363.062227811635,10.21980540072544,14741.293579467598,7.398354434696068
4.300000000000001,2.9787281531099743,0.0701782971480805,2291.8320825697165,19442,19619.273742801197,8.560519722196702,14126.915610835542,6.164027337899791
4.400000000000001,2.9787281531099743,0.0701782971480805,2617.8417333105526,18551,18725.901060283217,7.153183029366037,13822.904997143918,5.280267642331194
4.500000000000002,2.9787281531099743,0.0701782971480805,2987.149403514577,17673,17843.601467865697,5.973454641027172,9949.040323224766,3.330613564731335
4.600000000000001,2.9787281531099743,0.0701782971480805,3403.511254587537,15757,15917.762436594974,4.676864933277268,6337.798507656343,1.8621353166127268
4.700000000000001,2.9787281531099743,0.0701782971480805,3890.275629685071,15002,15159.392819812054,3.8967400417947378,2130.474392008303,0.5476409886619706
4.800000000000002,2.9787281531099743,0.0701782971480805,4412.749310483568,14126,14278.465838376502,3.235730116019622,3239.892589086806,0.7342117943091956
4.900000000000002,2.9787281531099743,0.0701782971480805,4982.034910032628,13212,13359.84003186093,2.6816030543979936,1805.878459209307,0.362478082113134
5.000000000000002,2.9787281531099743,0.0701782971480805,5591.394268895977,11253,11389.917154283034,2.037044180132906,1243.549261279634,0.22240414491914792
5.100000000000001,2.9787281531099743,0.0701782971480805,6266.722915398105,10440,10571.10146136367,1.6868627517245387,1889.0911042721564,0.30144800237304703
5.200000000000002,2.9787281531099743,0.0701782971480805,6959.167738298613,9560,9685.451287372776,1.3917542515997308,1970.8642340821843,0.28320401349659435
5.3000000000000025,2.9787281531099743,0.0701782971480805,7687.412994243759,8680,8799.124130434588,1.1446144674448042,1953.6665210963213,0.25413835871172824
5.400000000000002,2.9787281531099743,0.0701782971480805,8447.25023314395,6717,6822.73242812995,0.8076867903545724,1886.80082687973,0.2233627245321332
5.500000000000002,2.9787281531099743,0.0701782971480805,9276.342928599646,5960,6059.514434846793,0.6532223400414473,1231.638668435631,0.13277200701996458
5.600000000000002,2.9787281531099743,0.0701782971480805,10111.598431125218,4941,5031.7263865926325,0.49761928550328144,1886.4981101216656,0.18656774425640796
5.700000000000003,2.9787281531099743,0.0701782971480805,10973.990994656053,3969,4050.9424702276347,0.3691403129636521,1729.1370564279882,0.15756683755891698
5.8000000000000025,2.9787281531099743,0.0701782971480805,11851.699047503622,2484,2548.9074316673045,0.21506683737503382,1359.470829732533,0.11470683015857415
5.900000000000002,2.9787281531099743,0.0701782971480805,12792.956029606414,2409,2473.0558956860027,0.1933138744448642,1723.6927410876108,0.1347376428949269
6.000000000000003,2.9787281531099743,0.0701782971480805,13716.300832167755,2302,2364.360728142288,0.17237597491280882,1241.9177298550012,0.0905431971091236
6.100000000000003,2.9787281531099743,0.0701782971480805,14650.426761909934,2187,2247.9855637905716,0.15344164373662986,1545.176931848545,0.10546975572519807
6.200000000000003,2.9787281531099743,0.0701782971480805,15581.886385566218,1956,2013.8774561504958,0.12924477860498243,1010.2503838165976,0.06483492170449982
6.3000000000000025,2.9787281531099743,0.0701782971480805,16575.150573147817,1863,1919.3440535966913,0.1157964776927022,431.9434952205152,0.026059702644286992
6.400000000000003,2.9787281531099743,0.0701782971480805,17534.90878394708,1764,1818.8320480582286,0.10372634785094173,451.60629951767714,0.025754699102348066
