m,N_sig_lim_yellin
21.200000000000017,11.723303272957436
36.40000000000003,2.3032973079498387
39.00000000000003,2.3032973079498387
19.100000000000016,9.832184059681015
27.40000000000002,5.430002130657378
23.40000000000002,7.551791658752665
24.40000000000002,8.808460273622597
27.70000000000002,5.430002130657378
11.200000000000006,25.873191324413934
29.00000000000002,3.736371063442255
7.900000000000004,60.99580958722386
12.000000000000007,20.76586374173073
37.10000000000003,4.455023507610894
30.400000000000023,4.554073126832541
15.00000000000001,19.017350025049375
18.900000000000013,12.522758345971408
39.500000000000036,2.3032973079498387
32.00000000000003,7.551791658752665
32.800000000000026,6.061079772699775
27.00000000000002,5.430002130657378
27.800000000000022,5.430002130657378
28.900000000000023,3.736371063442255
8.100000000000005,60.99580958722386
35.70000000000003,4.554073126832541
14.00000000000001,15.94960749714487
25.30000000000002,4.554073126832541
8.000000000000004,66.60395212984228
29.500000000000025,4.554073126832541
29.800000000000026,5.430002130657378
21.300000000000015,9.618337232872173
12.700000000000008,21.699513643035264
19.200000000000014,9.618337232872173
16.600000000000012,16.66671465198138
31.300000000000026,8.24612663620516
10.600000000000007,35.98321800388802
16.30000000000001,19.017350025049375
15.50000000000001,21.699513643035264
22.500000000000018,6.061079772699775
32.60000000000002,8.808460273622597
8.300000000000004,54.64494585793389
29.300000000000022,4.455023507610894
21.400000000000016,9.204495717531712
15.20000000000001,21.699513643035264
39.10000000000003,2.3032973079498387
32.10000000000002,7.551791658752665
33.70000000000003,4.554073126832541
18.800000000000015,15.94960749714487
23.700000000000017,7.551791658752665
35.800000000000026,4.455023507610894
25.60000000000002,4.554073126832541
29.900000000000023,5.430002130657378
37.900000000000034,3.736371063442255
21.900000000000016,9.204495717531712
37.400000000000034,3.736371063442255
15.800000000000011,19.440167385130174
7.700000000000005,50.04376776256303
38.80000000000003,2.6865813772687015
17.900000000000013,13.085791612450995
33.300000000000026,5.196369200594045
24.200000000000017,8.24612663620516
39.60000000000003,2.3032973079498387
9.200000000000006,54.64494585793389
34.50000000000003,5.196369200594045
35.300000000000026,3.736371063442255
28.200000000000024,5.196369200594045
36.00000000000003,3.736371063442255
29.400000000000023,3.736371063442255
30.300000000000026,4.554073126832541
20.900000000000016,11.723303272957436
37.80000000000003,3.421763583768232
30.700000000000024,4.455023507610894
39.70000000000003,2.3032973079498387
22.100000000000016,8.24612663620516
22.900000000000016,8.24612663620516
9.400000000000006,43.85811883937792
16.400000000000013,16.66671465198138
27.50000000000002,5.430002130657378
23.60000000000002,5.430002130657378
27.300000000000022,5.430002130657378
14.20000000000001,13.085791612450995
35.00000000000003,4.455023507610894
36.10000000000003,2.6865813772687015
38.00000000000003,3.736371063442255
7.5000000000000036,60.99580958722386
26.10000000000002,4.455023507610894
32.200000000000024,6.061079772699775
32.90000000000003,6.061079772699775
28.100000000000023,5.196369200594045
27.900000000000023,5.196369200594045
12.300000000000008,19.017350025049375
25.20000000000002,4.455023507610894
29.700000000000024,5.430002130657378
36.80000000000003,3.736371063442255
13.000000000000009,19.440167385130174
38.900000000000034,2.6865813772687015
23.10000000000002,8.808460273622597
16.80000000000001,15.94960749714487
28.00000000000002,4.554073126832541
14.40000000000001,15.94960749714487
13.20000000000001,19.017350025049375
13.500000000000009,15.94960749714487
37.20000000000003,4.455023507610894
13.100000000000009,20.76586374173073
21.80000000000002,8.808460273622597
26.40000000000002,4.455023507610894
16.500000000000014,16.66671465198138
32.40000000000003,8.808460273622597
37.00000000000003,3.421763583768232
25.50000000000002,5.430002130657378
14.10000000000001,15.94960749714487
14.30000000000001,15.94960749714487
8.900000000000006,54.64494585793389
11.000000000000007,25.873191324413934
33.40000000000003,4.554073126832541
18.200000000000014,15.94960749714487
10.100000000000007,41.05820889699131
18.30000000000001,16.66671465198138
10.400000000000006,35.98321800388802
24.30000000000002,8.24612663620516
28.400000000000023,5.430002130657378
35.60000000000003,4.455023507610894
25.40000000000002,5.196369200594045
30.600000000000023,4.455023507610894
9.000000000000005,47.89056932682664
11.400000000000007,26.448436268543603
8.800000000000004,55.85988020572556
27.600000000000023,5.430002130657378
19.300000000000015,12.522758345971408
9.100000000000005,54.64494585793389
30.100000000000023,5.196369200594045
24.70000000000002,7.226865964432791
22.600000000000016,6.061079772699775
11.600000000000009,28.880186935140543
33.90000000000003,4.554073126832541
31.100000000000026,7.226865964432791
27.100000000000023,7.226865964432791
28.300000000000022,5.196369200594045
9.800000000000006,40.16520611818033
20.100000000000016,9.832184059681015
25.90000000000002,4.455023507610894
38.20000000000003,3.421763583768232
31.800000000000026,7.226865964432791
33.800000000000026,4.455023507610894
34.20000000000003,5.196369200594045
10.200000000000006,35.98321800388802
20.500000000000014,12.522758345971408
26.50000000000002,4.455023507610894
31.700000000000024,6.061079772699775
13.90000000000001,13.085791612450995
15.600000000000012,21.699513643035264
20.300000000000015,9.832184059681015
10.900000000000007,32.953382547359595
33.10000000000002,5.430002130657378
17.700000000000014,15.94960749714487
24.10000000000002,8.808460273622597
35.90000000000003,3.736371063442255
15.900000000000011,19.440167385130174
31.000000000000025,5.196369200594045
30.500000000000025,4.554073126832541
20.600000000000016,8.24612663620516
27.20000000000002,6.061079772699775
21.000000000000014,12.522758345971408
22.400000000000016,6.061079772699775
9.700000000000006,43.85811883937792
33.00000000000003,5.196369200594045
13.40000000000001,15.94960749714487
36.50000000000003,2.570987706415227
38.10000000000003,3.736371063442255
38.60000000000003,2.570987706415227
39.400000000000034,2.3032973079498387
36.90000000000003,3.421763583768232
19.000000000000014,9.832184059681015
26.600000000000023,3.736371063442255
17.30000000000001,16.66671465198138
12.600000000000009,19.440167385130174
16.00000000000001,20.76586374173073
39.80000000000003,2.3032973079498387
29.600000000000023,5.196369200594045
20.800000000000015,9.618337232872173
25.70000000000002,4.455023507610894
30.900000000000023,5.430002130657378
24.000000000000018,8.24612663620516
18.000000000000014,13.085791612450995
28.50000000000002,4.554073126832541
26.800000000000022,5.430002130657378
21.700000000000017,9.832184059681015
31.400000000000027,7.551791658752665
10.500000000000007,38.43704569278982
19.800000000000015,12.80117987251423
19.600000000000016,15.94960749714487
14.800000000000011,19.017350025049375
10.700000000000006,34.43499307633384
11.100000000000007,26.448436268543603
10.000000000000007,40.16520611818033
7.400000000000004,60.99580958722386
