m,ra_sun_0,dec_sun_0,rho_0,N_data,N_sig_lim_poisson,S_0_lim_poisson,N_sig_lim_yellin,S_0_lim_yellin
3.2,2.9787281531099743,0.0701782971480805,296.5134482379209,12721,12864.742387221733,43.38670796779217,6325.1113614370315,21.33161716281345
3.3000000000000003,2.9787281531099743,0.0701782971480805,398.9508848274804,13348,13495.882920737085,33.82843210530327,6319.313655730264,15.839828650744677
3.4000000000000004,2.9787281531099743,0.0701782971480805,514.4089347611089,13930,14079.962107373885,27.371146097827033,6463.155766124808,12.564236990024858
3.5000000000000004,2.9787281531099743,0.0701782971480805,645.6552280011236,14995,15151.017660353504,23.46611163865173,5806.716360884101,8.993524886123891
3.6000000000000005,2.9787281531099743,0.0701782971480805,785.4498207857048,15448,15607.089943607023,19.87025718332314,5558.46938762265,7.0767975757666814
3.7000000000000006,2.9787281531099743,0.0701782971480805,938.7052525265736,15845,16005.971631212911,17.051115446655924,9927.057978530447,10.575266252970524
3.8000000000000007,2.9787281531099743,0.0701782971480805,1107.8786943843324,16181,16342.636958085004,14.751287339420218,7545.444633427416,6.810713728564436
3.900000000000001,2.9787281531099743,0.0701782971480805,1302.8921410711844,16752,16918.51666980833,12.985354763057073,6757.956205257993,5.18688845548019
4.000000000000001,2.9787281531099743,0.0701782971480805,1512.4056427621651,17000,17166.52328057136,11.350475557086307,6323.642138049356,4.181181264637602
4.100000000000001,2.9787281531099743,0.0701782971480805,1744.3016678768552,17209,17376.503798286678,9.961868476246524,7222.7628330852285,4.140776200642344
4.200000000000001,2.9787281531099743,0.0701782971480805,2001.388454557804,16144,16306.55139541052,8.147619398061016,5555.339541642262,2.77574277446788
4.300000000000001,2.9787281531099743,0.0701782971480805,2302.081759559333,15079,15234.977894763675,6.6179134739680014,3694.891024950011,1.6050216329663682
4.400000000000001,2.9787281531099743,0.0701782971480805,2629.5821703038887,13880,14030.768879564168,5.335740802479923,6328.921839265185,2.4068165318194943
4.500000000000002,2.9787281531099743,0.0701782971480805,3000.583184219662,12714,12857.634960811796,4.285045329998268,2716.7001099520667,0.9053907001277077
4.600000000000001,2.9787281531099743,0.0701782971480805,3418.868790017861,10493,10623.809211982423,3.107404777568817,2485.282885599304,0.726931344325244
4.700000000000001,2.9787281531099743,0.0701782971480805,3907.855703032067,9633,9758.878118390166,2.4972462803113094,1548.8703602502358,0.39634788947004423
4.800000000000002,2.9787281531099743,0.0701782971480805,4432.718441281157,8755,8875.63597923309,2.0023008672456597,1992.3039114415367,0.4494541978772095
4.900000000000002,2.9787281531099743,0.0701782971480805,5004.574735052608,7898,8013.071870065763,1.6011494071496826,1727.3891224672009,0.34516201953552056
5.000000000000002,2.9787281531099743,0.0701782971480805,5616.711865317205,6413,6515.655884671015,1.1600480923553735,1449.161766013416,0.25800892065727754
5.100000000000001,2.9787281531099743,0.0701782971480805,6295.1187312424845,5782,5880.27577155622,0.9341008522003864,1300.2321053125124,0.20654608130891952
5.200000000000002,2.9787281531099743,0.0701782971480805,6990.723618781101,5200,5293.186999594843,0.7571729749656102,1030.599641354507,0.14742388593159714
5.3000000000000025,2.9787281531099743,0.0701782971480805,7722.325406705708,4657,4745.443016846034,0.6145095896535663,1328.0464001081318,0.17197493373627046
5.400000000000002,2.9787281531099743,0.0701782971480805,8485.633130405979,3619,3697.223278275849,0.43570387989410553,741.651959151108,0.08740089840716754
5.500000000000002,2.9787281531099743,0.0701782971480805,9318.575902320656,3224,3297.578796729479,0.3538715390951814,621.4983600316948,0.06669456433540663
5.600000000000002,2.9787281531099743,0.0701782971480805,10157.756507579985,2847,2916.316455201358,0.2871024180413388,492.9552242064201,0.048529931175113714
5.700000000000003,2.9787281531099743,0.0701782971480805,11024.250517079035,2531,2596.2956371035243,0.23550767764949465,310.6264512717653,0.028176650266658516
5.8000000000000025,2.9787281531099743,0.0701782971480805,11906.440667110162,1972,2029.8926672339026,0.1704869426545912,451.60629951767714,0.03792958048035085
5.900000000000002,2.9787281531099743,0.0701782971480805,12852.43751763303,1764,1818.8320480582286,0.14151650576498534,482.4029904117275,0.03753396892611926
6.000000000000003,2.9787281531099743,0.0701782971480805,13780.517149809388,1571,1622.8265441096892,0.11776238340461237,422.50673346308133,0.030659715369892735
6.100000000000003,2.9787281531099743,0.0701782971480805,14719.48059796382,1408,1457.3089614275684,0.0990054609419548,422.7756747319948,0.02872218703087107
6.200000000000003,2.9787281531099743,0.0701782971480805,15655.827452393156,1129,1173.2503539581278,0.07494016892596655,284.83597070651086,0.018193606921936965
6.3000000000000025,2.9787281531099743,0.0701782971480805,16654.14482647362,1025,1067.0635423364126,0.06407195046365852,236.18586584520963,0.014181806889884003
6.400000000000003,2.9787281531099743,0.0701782971480805,17618.648597551713,918,958.0536149310805,0.054377247473124106,252.04610802786277,0.014305643627110372
6.500000000000004,2.9787281531099743,0.0701782971480805,18576.885690827872,813,850.7252006253505,0.0457948234587774,221.1640386898676,0.011905334530807004
6.600000000000003,2.9787281531099743,0.0701782971480805,19500.91383733624,647,680.7510656887589,0.03490867511990132,220.55112147940034,0.011309783906492399
6.700000000000003,2.9787281531099743,0.0701782971480805,20458.476620406906,596,628.4460236524701,0.030718124096571698,197.89280102601515,0.009672900123395365
6.800000000000003,2.9787281531099743,0.0701782971480805,21331.887761538947,547,578.1328143482365,0.02710181212328525,225.39110021548302,0.010565923782041436
6.900000000000004,2.9787281531099743,0.0701782971480805,22152.37221749077,481,510.2547753588264,0.023033866095656625,155.69828707044022,0.007028515300384221
