r_1,r_2,r_3,r_4
0.143186351567123,0.8171494309802997,0.38692748559663215,0.4361674773825052
0.3183064831819085,0.5338067095164586,0.8194708520556805,0.43126941526406437
0.48920148218539833,0.0039500800498729035,0.6682019018395609,0.6230490281047408
0.892913225686184,0.6020167473126543,0.10496586009849995,0.8141289135788294
0.001282983964661988,0.7281761258143479,0.999827851014715,0.8466104298119022
0.018549165625754153,0.0673898849969965,0.9846560720032369,0.912210115318466
0.3061381609402403,0.591288315876323,0.0018956587548747035,0.9002340970120862
0.8233927287297285,0.9969046461324188,0.0018969820857395313,0.2212946718104286
0.6977688223633026,0.18884725147753845,0.997336649527809,0.3981575424082759
0.7650554343008001,0.1997036045159657,0.7497186448490991,0.6812491245529577
