r_1,r_2,r_3,r_4
0.8382005988837185,0.6781325022123615,0.030133468210978342,0.22294435241291707
0.2786272860080414,0.3496051119306678,0.4335053931960792,0.22184137017462396
0.034907354919298736,0.8642632313184777,0.8509204084737965,0.25873880393845095
0.5777678153025515,0.8404113922164589,0.01603565836705441,0.2555436621391441
0.6254446230360794,0.10160191568454302,0.34116628061427323,0.3294557575621331
0.42872995971634453,0.02085833972929649,0.8997636244010085,0.553815479656894
0.32720949656323495,0.9011456342409297,0.007520938512697063,0.44320852790022136
0.7899391121236733,0.3184518507949079,0.9885350501382086,0.6076509838555386
0.7328187566925943,0.8513272329994851,0.34192719758974094,0.6339185452059775
0.9971879160726044,0.9379980376591656,0.05241225845993217,0.6423282498177837
0.9415420472521674,0.9122977738698806,0.9365382462971873,0.782476861350955
0.24569329326131106,0.4364482494877201,0.9980757897930003,0.8358064244402365
0.922906802829935,0.019488823558921415,0.6249545103957719,0.8762012167463428
0.31836021200067155,0.42924410654874023,0.9781371609351368,0.9601485824243284
0.4522660693556445,0.11293225506490666,0.030014263650757052,0.9995068472814058
0.21241348853096076,0.6807526552604656,0.8992455990622769,0.14342451244893034
0.8195750074949759,0.9406106434454461,0.9784161833671091,0.23167243195221893
0.850205887169294,0.2894173974123933,0.4330674304554973,0.3493815532582872
0.8961994606814812,0.11432593126006528,0.007524755157613341,0.42671828231376835
0.768124124022962,0.25601889259495614,0.18553387885910566,0.45341245005552827
0.2748812505556961,0.26830230143993333,0.051926997873844076,0.42561678370465644
0.7837012316542706,0.056375375402276176,0.5297607898883894,0.6984820554359644
0.011989956759981409,0.7129560447940329,0.05231086138692569,0.815721206830954
0.005373164179210148,0.4816121831064101,0.7882156668522654,0.8202237852485823
