r_1,r_2,r_3,r_4
0.9239761841787508,0.8777699010574287,0.3365716515107337,0.18217392736490443
0.9431901181253655,0.5324406601209754,0.8887476439219065,0.23587286201381638
0.837846216455469,0.6775596946580664,0.9975345058966273,0.22294435241291163
0.5786023570119186,0.8390041973291035,0.9935697739458973,0.25554366213914037
0.9971592165456257,0.7386796870650539,0.6093653888237551,0.38631401517897584
0.7021839570252392,0.015639651455019467,0.42595816154267985,0.3287839738670794
0.773477764461217,0.5066033095251453,0.694482221090044,0.5299855476860124
0.32922010347577574,0.9007287060143985,0.9864494887142726,0.44320852790021953
0.5995987798621428,0.9616592550017222,0.007064581309137666,0.47185911748606096
0.650196096569517,0.13002540418144035,0.33435645805528125,0.546776927828171
0.725588792966144,0.26770724410978325,0.8886073423196569,0.6520171005417558
0.9971722828843654,0.937528036516952,0.9996508593899542,0.6423282498177523
0.8364648326114515,0.18936692574143876,0.4243731313076511,0.7449921769542313
0.9599873682375655,0.6865079620489436,0.015179260942463368,0.7982390058065405
0.6884542656610718,0.038832291528066186,0.9280416379644554,0.8907141926544407
0.45394281303686673,0.11395369900957895,0.997556442498526,0.9995068472813814
0.8282433686849333,0.1905500961080566,0.014960265630936458,0.23163508692023868
0.12853951915416054,0.4012454481005018,0.4260605293119608,0.2560405653005993
0.03564882666414325,0.8590512670276848,0.6101837640065016,0.31307611585591916
0.8374664615479565,0.030038431162649717,0.007061105475432075,0.38669944277375573
0.8958658686671113,0.11479468245386147,0.9864578448470434,0.42671828231376663
0.27685895964474144,0.26990741873117396,0.9996752768875301,0.4256167837046358
0.479351413796634,0.15783388843576038,0.00693375436442402,0.6614705705515941
0.7276088390957844,0.020939873524424266,0.7722402305012572,0.6114352152617871
0.9421127831540552,0.3111105402648568,0.0070154441322724075,0.74320613795875
0.08182944879353538,0.04086203559887348,0.33819942845512935,0.7908396236454551
0.012161560859437025,0.7138529688206438,0.9996200859022069,0.8157212068309142
0.3559425169556706,0.5569778135051396,0.002400886539938824,0.9113123111979313
0.1488174759965279,0.7347791592330051,0.6090553852779007,0.9488376655882118
