r_1,r_2,r_3,r_4
0.06262586258183261,0.13948137124262158,0.040481485138133905,0.1332268433047032
0.0038507684497720946,0.38759634671846216,0.9846821281003353,0.4754230700961121
0.9184037956298241,0.3199094292128316,0.022939806431079086,0.5236286616584457
0.6571950305827509,0.2741217347258485,0.005492973028891326,0.5831774147366546
0.24177787912440926,0.20029315021001384,0.06696910145942665,0.5903117227121069
0.8447825367487458,0.08708418690953693,0.29803111579856556,0.6684711187926605
0.7654154059612347,0.5136202893003703,0.8195768300971666,0.8964419429057836
0.9628979766464412,0.5486062309296234,0.005501125028291331,0.8631381505845532
0.5863149017928182,0.8549113149700963,0.5761760996650506,0.9138229655441403
0.9510121624011884,0.09953570308907894,0.919548440286137,0.21126311537354067
0.6107945874613403,0.17924510184989115,0.0018944493441533157,0.2573918479138555
0.8538170576714363,0.006209734691714896,0.4806515777615801,0.2744046143185081
0.16700314383137563,0.2130012217443466,0.8197403303918133,0.29366899940983787
0.018917058582729476,0.7756471251695668,0.9504052470439267,0.3154377900941447
0.6261997897159877,0.01826269216362335,0.005508710714046492,0.35352818297890565
0.9075122867245643,0.4624714966502703,0.011979665909441047,0.41284983736610564
0.47282989818750387,0.9489295220093186,0.02291479024637766,0.7702637410031837
0.3353037346763516,0.32794862897153354,0.950351377335217,0.8750383914449225
0.8960719213636396,0.8330061746225097,0.8765640433767744,0.9841819176209696
