r_1,r_2,r_3,r_4
0.7222424709366719,0.8893960224461164,0.045846533678659714,0.1397084493948309
0.017357435869534737,0.8884144072864875,0.00647120219925071,0.33507689469103824
0.9559991692728624,0.22785185370037214,0.11602544297892833,0.47914700345569516
0.0028599123565083554,0.9475218357311244,0.11581556926883155,0.6517063417402964
0.7267627688887798,0.2521133648367312,0.5035965364306405,0.7097674944627185
0.8925652070099078,0.6016514604667328,0.997717730621665,0.8141289135787629
0.30712505018979275,0.5912879170122588,0.8880032982806398,0.9002340970121457
0.9735174014537427,0.041055033521508945,0.5051944677304312,0.1520248766070153
0.8229538661387257,0.9969144401937539,0.8880657737066915,0.2212946718104433
0.8871125080599738,0.5645221096696541,0.7685833066531985,0.5012475604164293
0.6221879989351762,0.10940828467933308,0.11562002089185867,0.5284613337549354
0.6781078330258039,0.10455929278383873,0.04575462677951052,0.8117943772239363
0.013168825044076054,0.633601653642996,0.6899741767592541,0.8632759256706546
