r_1,r_2,r_3,r_4
0.7220030097145191,0.8891073394350276,0.6676695648140752,0.13970844939483604
0.8091145117561584,0.06160431604316295,0.040573885302218234,0.1732855447221237
0.01745748180020414,0.8887717761971713,0.38694656183618625,0.3350768946910565
0.9558708644353276,0.22808447021911252,0.8199707627962652,0.4791470034557005
0.06712097719862774,0.8233307788361103,0.10521571113876348,0.6377937450465124
0.002877872755991301,0.9477465792756774,0.8197458331316465,0.6517063417403036
0.7265167021482825,0.25213446126978595,0.9845977286639654,0.7097674944626841
0.9734371711624803,0.04114439767372928,0.9847546031543879,0.15202487660700792
0.8868263412850749,0.5639847622673656,0.9998282772250757,0.5012475604163714
0.6221363632094051,0.10963382838527246,0.8194326981367971,0.5284613337549414
0.8189329656570159,0.26435468063502593,0.022914352733554907,0.6168680062256102
0.677940658126601,0.10478421302433001,0.6673428959268746,0.8117943772239665
0.013246479436146024,0.6338509652530848,0.997368788530676,0.8632759256705556
