r_1,r_2,r_3,r_4
0.10717240943949936,0.16338540975555174,0.8776473959606408,0.291861988283604
0.6922132750085351,0.36481626970751896,0.9507569620330082,0.5465151236692939
0.5916682835524888,0.004534814661249106,0.012275472111470008,0.5574951713211505
0.01302342487481425,0.07239533844807802,0.8205998418763563,0.6593503316390742
0.10442021781529458,0.9521924221007178,0.040860064885729894,0.7299723388783953
0.7381630385821499,0.9386518257481216,0.0019494918188742347,0.8160698767234709
0.08501689991456193,0.053658603210915624,0.751124007674861,0.8425360707174678
0.668924297675768,0.4551943805577695,0.2212279120149466,0.5943976751764481
0.017292558396820364,0.5697888389473691,0.3872980148429012,0.4453741805431877
0.5039809190608496,0.5609178243998417,0.3874657184143111,0.4628631976206084
0.5446325616424486,0.9825273067492125,0.9847137210281162,0.5478236239872745
0.3701637918430941,0.12588110306906716,0.5778774251283388,0.6921413624471052
0.01770797905695316,0.8912570029211333,0.5771637425028939,0.6198714164224942
0.9516097352697463,0.42373712119351353,0.8210327351615333,0.6896208214176073
0.6138993032998203,0.9483156928876513,0.8208888311833015,0.7820776230821701
0.05601178220208217,0.8895470044189159,0.15608369221282312,0.8394502947279517
0.9989835065367685,0.3564294635679916,0.9927658586059976,0.9302003245925756
0.2675421403362519,0.5906139156312021,0.7514211370596755,0.9391626682255286
