r_1,r_2,r_3,r_4
0.9785072877761781,0.5728527652538207,0.04574109343007655,0.14679906520084757
0.7141248961194573,0.7501084940867101,0.7893461649868048,0.12354645583819708
0.0018003351842678522,0.9457146819055482,0.9676292266176153,0.13190396837565427
0.9251019220186205,0.043484411118066356,0.9416374348210598,0.136965324216684
0.7964689243827482,0.984029990466274,0.8536938545500707,0.12757035804119501
0.39058345553127716,0.2629485715948464,0.0010015237262866715,0.12842187787888276
0.4635183097815728,0.8044974080304117,0.9936076265335673,0.12888213185479733
0.00447079632176596,0.6562283487745297,0.6209708718986664,0.13197351660420678
0.804330048818546,0.27399641469678027,0.7869145688622806,0.15096506514380303
0.9894281936935141,0.6472788137277623,0.02622221711452922,0.157595381966737
0.47868540200624865,0.9930644588126267,0.11907189704555549,0.13452680485972177
0.9068882011010143,0.24978921961651146,0.24956599139932156,0.15349688092807975
0.979998879119119,0.6697582370042634,0.07585315849735566,0.1642312849626687
0.5654316987918011,0.8488268553914176,0.2497313315077406,0.134682930321852
0.5936509580027809,0.9675209322314909,0.013908517931911031,0.13149991431036737
0.9946920702481417,0.38062852919993717,0.0029513989904928384,0.15126156979512115
0.6989886939367406,0.33657161846647,0.0029626073402179466,0.27033639049431757
0.8385657020778434,0.22874477779253494,0.002959368047437948,0.15547313792308046
0.9402172070036924,0.02930669977784741,0.00293907228957522,0.15055980525213966
0.9910006341315589,0.7856957192344634,0.0009659443763687713,0.19737043699909185
0.8507299527859045,0.06826823417137859,0.0029582094811560606,0.1545429860422246
0.8750770735159977,0.2126444850611856,0.4231967467780692,0.15688651089803402
0.7392024809484236,0.2632969812245925,0.7069485541918614,0.1633172049466583
0.18916879154573601,0.9858712782282321,0.9047545524563813,0.1383265345319815
0.8614631093338915,0.37694451863456085,0.17856999302905888,0.16274411906410322
0.8408553926646847,0.679461770811092,0.006942446409787307,0.14889959547168655
0.8771544423134946,0.01879774637007725,0.006848419137679603,0.15813108209432655
0.700542504661826,0.033996905221335506,0.0009552085111652644,0.16114006210368018
0.9426010505230531,0.1474914066059556,0.6167270219455245,0.1590354332406195
0.6229308968250481,0.21316512504312513,0.5211882684303016,0.17822003806162223
0.6223269150320626,0.05978990381309387,0.0068750648373207875,0.16591073586869834
0.971765261165168,0.00972859388384459,0.9418875509834775,0.15971686830271248
0.29380286726430294,0.3333688811523457,0.014454110097758238,0.14165450078690184
0.4869093485382613,0.01677001858376999,0.007186745904677306,0.17899754923548847
0.2597213038171467,0.9815349488456219,0.025966893815010415,0.14508091836610404
0.012356123802386767,0.9297963323837538,0.006813981499670672,0.1468230227072691
0.3724563412776905,0.3161720369585204,0.01446461727179151,0.14140006657502577
0.8638020032908148,0.5250063454194751,0.11994749426263,0.34225805340486976
0.5391315008339926,0.48631810410599996,0.026605447057601192,0.14577253030859433
0.7489116785804382,0.024112374283821528,0.04551333497820902,0.16563607921696952
0.8207686016554985,0.27620075949452627,0.9410722001001169,0.1695207421625928
0.9357815411875281,0.3613509187469843,0.006859356472315106,0.17041600779120367
0.6791566824518573,0.05362284733703836,0.006862122116299806,0.17246942951282865
0.42918171617602946,0.1977186131017997,0.0010024964371938238,0.17760991288411412
0.7978750228489001,0.673349139155325,0.04620520040081158,0.1455352385578478
0.02002420414995573,0.01769814852372587,0.0009993295518596847,0.15216308905919895
0.46973939466605347,0.30280049182503277,0.007162582255074569,0.16681521108823683
0.9851418709226791,0.49023144327021234,0.014066915925691254,0.1724988410056639
0.7377037643556391,0.1102183640688897,0.0009586021897587899,0.17321079021897798
0.23279055136901608,0.05457330205953249,0.007161386425734513,0.15098653534456477
0.6274303099375566,0.5235536655264383,0.3325272550389822,0.14923647045476707
0.529720115356294,0.9111133995830423,0.002953991929587583,0.1522888750255572
0.8315458766438025,0.036853348102031745,0.07548886825864265,0.17154441524944433
0.999122913064987,0.01117307212738056,0.006853775413499374,0.17069474928442271
0.963779392393257,0.9248816724160752,0.0009630205556573623,0.15384442678845672
0.009788906421588387,0.025854720431574624,0.046913270181519744,0.1567179366755073
0.9855368936346814,0.43517986522471985,0.9995292680296193,0.17561909976715834
0.9309584401332401,0.17728681361742515,0.006878489111745482,0.1747511011638131
0.8684028307219013,0.026856058635451912,0.000953536699139678,0.17480011757876016
0.20606869498822328,0.23757253659652097,0.12185632355749047,0.15590350340392342
0.983066887953968,0.5319698110860405,0.07576362215807089,0.18080074893151182
0.7959011910507146,0.17310380446878745,0.013949862161863554,0.1806820149655836
0.7489923592075429,0.3793717439221433,0.0009576656242269026,0.18335765693538206
0.03236858736571977,0.6830142288054147,0.026412810873421594,0.15685255190263053
0.6066208635170719,0.12209606417380806,0.014082908755020183,0.18830540574726556
0.6708465797900938,0.00499376200194449,0.0009568924457999087,0.18132876750316287
0.8294009893262244,0.03093870909180078,0.42321198585039294,0.1784992776157293
0.4276557176231552,0.15282069936600726,0.0469848817195159,0.20754631077410382
0.8843404299287093,0.3290716681245258,0.026237817534655105,0.18249311189234413
0.9568518762438034,0.23053750019860464,0.7872496110802497,0.1800549915928257
0.793590605107805,0.3525458999634322,0.42355803534418257,0.18991894286331784
0.9790293950761297,0.06406393475890274,0.025977222299393678,0.17953470963769153
0.6831530926012898,0.2616700647424192,0.0009581429627759907,0.19471765321303894
0.7273865015647872,0.11720726907162236,0.24970630427834548,0.18503300589243082
0.3353763738731332,0.5642031995591692,0.9057032372210019,0.16044549952556245
0.7951238576087587,0.012338065590679416,0.24975581482194892,0.18370613237441935
0.7455812350708544,0.05748505024481567,0.9039259832209111,0.18575235131416135
0.7062355270887958,0.30480694316317813,0.9408516549786053,0.19604391481716196
0.09333197150174506,0.5436074085503999,0.942660478006662,0.16395470436924764
0.9744661214543516,0.9320761422388656,0.0009621552188521759,0.1651366883990312
0.9851274598135416,0.36149748456862735,0.00294773573637259,0.18568512195705061
0.9976207513002081,0.08166552896882244,0.013913866710465093,0.18396376574163134
0.450189662617938,0.8754183959883081,0.0009510007009792302,0.16663283204145504
0.7677445246113207,0.30236304582514417,0.11908824461149183,0.19874953785814925
0.7025309789573,0.01621057168123883,0.3314898892435884,0.19087271312586992
0.6855556917345019,0.0005199801861105395,0.0455451651716165,0.19135062697424698
0.7531641849454679,0.661761534086626,0.02649525573861357,0.17499323535772135
0.2065959214784639,0.9968769678132419,0.24956565973718933,0.1720443625102473
0.9407850073118468,0.5544453808122701,0.07601222066461125,0.198755407297325
0.9973389112743891,0.17941302397223852,0.9836858837215626,0.18927667020818778
0.7819802150784263,0.14707200876907678,0.013984703751087733,0.19509533389177006
0.9797359398377081,0.5359836168731468,0.33247895116066456,0.19878269319541078
0.7133461214740927,0.15939557553877381,0.1780366678090424,0.19632892392295154
0.9263267612306242,0.4858101420489802,0.01410204655245415,0.1993412035492606
0.9913973256701626,0.9164096437409127,0.045855333654251956,0.17200373024123605
0.2510157975148953,0.2535873248694737,0.014480846307554493,0.1720152689427648
0.5238590917425359,0.032251131505487966,0.5241315470342328,0.20530630589471688
0.9875802151628835,0.5377890266985893,0.00095776829120267,0.2024032222530076
0.08057839145664165,0.4961710270651562,0.014423911295665125,0.1704431521186716
0.6304629896307389,0.05303939430314217,0.002954425690852026,0.2003992602818907
0.06873023791272177,0.20387851257343634,0.0030749044429306278,0.1743181301732546
0.8609133491104309,0.06212190009796056,0.07547836198351264,0.19526793560046876
0.7187049580209911,0.9177024252234078,0.9837002817906826,0.17611974958097448
0.7669259849761191,0.11370466627245371,0.013985162356707326,0.1995599916556056
0.6908935889887936,0.09357852560348229,0.002959757202290808,0.20360595120249153
0.68733773896115,0.9135004088575629,0.6171527591374573,0.1756994552355186
0.21334939393567615,0.7404466863253285,0.8542270934111997,0.17031856653922403
0.04723455408454033,0.0504648489386982,0.007113137225652826,0.17759309988515004
0.418052317723512,0.9754815302413523,0.013951629322269723,0.18199692005973384
0.9817352657055095,0.7378930432817558,0.709622214571708,0.34892921719214015
0.3023110316227042,0.5562582347276267,0.3361905166492238,0.17714915537721843
0.1623174039354852,0.7871808171655574,0.0068627609826924195,0.1812443947528943
0.16846873941329327,0.4792208870338306,0.2539474273449322,0.17700873926898256
0.7921150579806634,0.33026755764615123,0.013967593466210003,0.20912808473321284
0.1556124546681225,0.4707394650878142,0.01451454354395962,0.17900260872536097
0.9923562065697451,0.5066375062211689,0.11957392252197371,0.20434013093672992
0.6665393270289801,0.14096756776615196,0.11906638084179516,0.20853714357118205
0.8517605014199148,0.18145422014245255,0.0029552049698254256,0.20220024536982562
0.022853595159384964,0.6430696495960855,0.07705112024239268,0.1836984500036569
0.9406806647160595,0.5099116417699506,0.045915983910602066,0.2096975440975634
0.6889317843751067,0.0445822476961419,0.0009548430355014335,0.2075597886213504
0.8051734043803545,0.2033320341586267,0.24931836437018226,0.2077108477667631
0.776715848385587,0.1977505317444155,0.17789546026701986,0.20915156804893933
0.9880393813494702,0.6916429848507818,0.0029671479271413444,0.2226667515416434
0.7705821492591634,0.8194662379291104,0.904251663115747,0.17859745206596345
0.7861924998257327,0.3111081579349014,0.9994902956237467,0.21376893146882767
0.10610976695889426,0.7811031761212934,0.0009549002439022466,0.1849858940832305
0.8740654650703644,0.5629958616556565,0.9675122317325988,0.374981443478577
0.8212743420743953,0.08119157183633745,0.00095630119287065,0.207932225515278
0.8226378601364341,0.9309073021955825,0.6182613653155361,0.1850388084972962
0.7802446510754529,0.5514311353395994,0.0029953463391740216,0.2897754409617534
0.3665317259597267,0.47951702085737863,0.0270682023656967,0.185354095469022
0.7382923190447199,0.6840748680320209,0.07659944423227154,0.18699728610129138
0.9832502326531671,0.7866870932135479,0.6198295006845814,0.2573140089593844
0.13573947544602755,0.5772414104498241,0.026873836781507666,0.18982374611630215
0.9806042990263123,0.329930524493884,0.0009509693161422644,0.21300247853296664
0.9029914522106355,0.5881379035008911,0.0009648060863785738,0.3845295733689918
0.9989927498064624,0.17385475032232472,0.006827760701819915,0.2125159475851803
0.7403656781063832,0.45628881162412926,0.026278483952375007,0.36237300765005204
0.8023253668939327,0.34698705493961973,0.00688052048805241,0.2259184723929167
0.869548568566822,0.4065352636469745,0.014041056368188672,0.23022035051555606
0.1730834500288788,0.5524794924113005,0.07760417273483364,0.19699932019862715
0.45979554857899263,0.9668315305813675,0.04544028300589445,0.19807136016164137
0.7288777640188028,0.15272740082301015,0.002962814956743605,0.22399062181192464
0.9695785434974024,0.15383440931054454,0.9416475154672393,0.2204907350493529
0.9646975175002432,0.48443121746077605,0.42516473559004947,0.2249862860798384
