r_1,r_2,r_3,r_4
0.6413572497666951,0.39207339224215143,0.9838937751681323,0.23381521762975835
0.9620921040419352,0.4716032050200286,0.1510454364735257,0.293505035030251
0.10252907208072055,0.9245972512115752,0.3798504697534824,0.28054068609231136
0.01988158805104235,0.7468200263276898,0.011449834485753735,0.3541987947471142
0.9568773515853897,0.16802499109689556,0.6608190340083124,0.48909651785295305
0.7998367103531643,0.475493383192516,0.06432876353965945,0.6001468860463395
0.5234177621241106,0.6772236535974088,0.011361277392013147,0.5716838589685431
0.18572085542452713,0.9728558167858908,0.5699962596670999,0.5912941126068482
0.7398010189103917,0.9066444607691713,0.06449572217878674,0.6815589446428882
0.9027164693439989,0.3913190105422956,0.9700506832335253,0.7122195187516887
0.9221133124435064,0.013724990569594725,0.038953420440548496,0.7429902147255342
0.8974727353442319,0.21111120705370753,0.06440606063418625,0.7960209548702646
0.6504157970623975,0.18367184938167178,0.9839125803658255,0.8304209272450942
0.2868599873799342,0.656315614235489,0.0017957194240872962,0.8268040780465655
0.006158421183686071,0.101379928235986,0.2931469831172168,0.8819400780687127
0.718823576222236,0.22618505744523001,0.5679778021527947,0.8809320824155717
0.5784825903345766,0.4613100197798305,0.21399661088900077,0.9453065313269291
0.8071324146119375,0.23733325900685814,0.2141631660459239,0.9593959674520489
0.1707230568682249,0.9307073956528846,0.569424718031685,0.12785577076551927
0.6228806938979877,0.02455137076966927,0.021905887759742643,0.19577976991345153
0.7432746900567885,0.08016320001584679,0.21438221098288182,0.20937781231198443
0.12848922678719518,0.025496735162032224,0.15178853922907862,0.23009358814901826
0.6751391106963,0.9958832972174978,0.15168008103613653,0.3056596930622584
0.7804873438875239,0.3287578257348721,0.06426255784750107,0.3757182519985108
0.9569477037400126,0.028422221179430596,0.9972498043390924,0.3929981650159125
0.850593789587206,0.058721982657837006,0.5687112618835559,0.40757772188473806
0.168337480246849,0.2230300405939419,0.9924667190047392,0.43943405159357535
0.9627489883718068,0.06945890322684778,0.7445568604172407,0.5749783865201477
0.028773265802100875,0.059633282241019,0.9842103124006969,0.6052586122278302
0.6910426980082478,0.998008081184004,0.8157826758325794,0.6187835291993574
0.5662826746781083,0.9774905950374247,0.87335209829695,0.6086608747877803
0.8432327856624119,0.9936841481079371,0.4746689549460317,0.6162946818561167
0.9440550975212895,0.0808573138203602,0.29160645459690376,0.7299655698629863
0.008902189831855865,0.18931732493237782,0.917639321549016,0.7118875459210272
0.0859094581848772,0.4430369913024404,0.7443009612013228,0.7320389252888111
0.25541562966733167,0.9936235336574192,0.9841522881725027,0.7356432805585705
0.42071840566381374,0.9352682400271478,0.7440058260494848,0.754026008163581
0.08379446208623707,0.6679769958722357,0.814891391603669,0.7849412537642737
0.9431943268950881,0.0442994060492696,0.10148722993184454,0.8585277327496253
0.45334346941574966,0.5762245833290391,0.5683679946172676,0.9814649345007733
0.9911197049072757,0.41590455859668707,0.00179880086696002,0.9925162787006524
