r_1,r_2,r_3,r_4
0.9432074687713056,0.532070767686986,0.06494911801777858,0.23587286201381508
0.8378045524802805,0.6774831911427542,0.4786982133156511,0.222944352412921
0.27959513465850605,0.3503692293992184,0.9504571367484368,0.22184137017462036
0.0351696845592149,0.8642309688575778,0.9998848154296239,0.2587388039384371
0.5779838240475638,0.8395100416848001,0.3835799683077122,0.25554366213915064
0.9971612727842443,0.7390586078098648,0.005271394714466291,0.38631401517896424
0.625473997101304,0.10199326375152508,0.9194528837543138,0.3294557575621304
0.7733602474364742,0.5067790410799012,0.011540611134333698,0.5299855476859965
0.32816151487551065,0.9007230127407164,0.29512323562640624,0.4432085279002319
0.7253826175098658,0.2674353820475779,0.06490220357317508,0.6520171005417521
0.7325296885250763,0.8507190959824755,0.9196550991170466,0.6339185452059722
0.9971743280687296,0.9377495820894574,0.5760139677412509,0.6423282498177926
0.9226339102019874,0.01953991620524178,0.984876007726116,0.8762012167463212
0.6881611523321376,0.03863671736086456,0.10234904901755064,0.8907141926544415
0.4529767790305972,0.11345590658698983,0.47842500390048837,0.9995068472814232
0.03544186224833322,0.8586777729222251,0.005294129554775423,0.3130761158559099
0.8498144592515432,0.2892892649371018,0.950347389510552,0.3493815532582815
0.8958668431471457,0.11447247124141058,0.29520487549528557,0.42671828231377856
0.7677497783905505,0.2560659042996847,0.8191441759616435,0.4534124500555288
0.27584891356545466,0.26907215453935035,0.5748528388191723,0.4256167837046623
0.7274069356541725,0.020832383935892148,0.022167155132193958,0.6114352152617766
0.7833307380784148,0.056584883475765076,0.971410889249012,0.6984820554359517
0.012089173890573677,0.71321323422278,0.5756920280466734,0.8157212068309654
0.005419127412136162,0.48208938235727006,0.9974363603107246,0.8202237852485443
0.1481051387090573,0.734386715414202,0.005305481653663683,0.9488376655881836
