r_1,r_2,r_3,r_4
0.978494207662587,0.5737199937690665,0.011287894104845193,0.14679906520084737
0.7136988030236969,0.7504336156354555,0.5831595909700241,0.12354645583819712
0.0017933921942313359,0.9454747863884388,0.8874732366003695,0.13190396837565455
0.9250415824507806,0.043578970336528106,0.8299980294774543,0.13696532421668414
0.7962314683824281,0.9840387590192085,0.6759382784772916,0.12757035804119507
0.4626202343343054,0.8037187810810924,0.9560193986877521,0.12888213185479763
0.004453861508460628,0.6547555861176705,0.38895771827024717,0.13197351660420678
0.8041094519329709,0.2745344233580273,0.5793226499377531,0.15096506514380306
0.924994934757578,0.44121273212981726,0.9957104690185261,0.15351282874529568
0.9894242306707632,0.6480385235231929,0.0054868790706724645,0.15759538196673675
0.4777820024667382,0.9929578500284989,0.03870126323122594,0.13452680485972154
0.90681268086663,0.25043321005238706,0.10282091545865396,0.15349688092807967
0.979987094682438,0.6705310301627831,0.021621528165754442,0.16423128496266856
0.5646054751945574,0.8487465365758661,0.10299229909630962,0.13468293032185186
0.5928937077810573,0.9675380318874313,0.002324462871752675,0.13149991431036726
0.8749719903882374,0.213175678151329,0.21639604325482784,0.15688651089803396
0.7388338125457686,0.2638520742913103,0.4804439652150894,0.1633172049466583
0.18871340996703082,0.9858219734763024,0.7602735785748452,0.1383265345319816
0.8613422150780392,0.3778067177427495,0.06569530952983749,0.1627441190641031
0.8407044035752352,0.6798737841677029,0.0007648067435860945,0.14889959547168644
0.8770515249272203,0.018834058779037332,0.0007522658335155089,0.15813108209432636
0.9425557529666294,0.14780581625105427,0.3845238847425989,0.15903543324061947
0.6222582890556183,0.21323534587567397,0.2949235307490881,0.1782200380616221
0.6216524371115747,0.05980934563872024,0.0007545854921988071,0.1659107358686982
0.971760628377126,0.009741876499171825,0.8307903124159173,0.15971686830271264
0.2931328013769662,0.33259354269990693,0.00242394981963457,0.14165450078690173
0.4860051442316832,0.01668150467503494,0.0007929842552207972,0.1789975492354883
0.25911301435698403,0.9814625398689732,0.005421650720382519,0.14508091836610384
0.012311599172267786,0.9294948334145599,0.0007500588283129525,0.14682302270726896
0.37165922620520897,0.31533057465325637,0.002424662663537379,0.14140006657502563
0.8636841366805937,0.525805959438827,0.03902995216292074,0.3422580534048693
