r_1,r_2,r_3,r_4
0.01742257619012977,0.18141759166570495,0.007442518691099413,0.20463822208972993
0.8609857134041726,0.6015347844498491,0.7854711505089701,0.4085217021676397
0.7457557999480481,0.8543887211562009,0.01589302287384227,0.3683575013637351
0.8987644378953535,0.9458208933427549,0.9778321925851483,0.7357767644213516
0.7659456341219217,0.7773425913512088,0.5271596321410746,0.7565548985767776
0.12956716631118767,0.8940844305535112,0.5268772535400685,0.8220429587211366
0.7434580742182012,0.25666533986168855,0.7087097707622685,0.16433337550873842
0.09479167568220022,0.6947404294662844,0.9779446292544464,0.3943651432384462
0.2519511704003253,0.2712658800131445,0.9946153427685729,0.48841504040536377
0.652601257279126,0.8915548651844681,0.43133477659162983,0.6707420906403464
0.9656609749869092,0.03550271622859256,0.994595070090472,0.7581526647706375
0.8716331135097304,0.22400501972312242,0.6214027803591405,0.7889153113348875
0.9879892117539983,0.03916702187265029,0.9352758477805512,0.7850322298695233
0.8920910044814456,0.8436339456725729,0.9998311284605079,0.7816832562723119
