r_1,r_2,r_3,r_4
0.804217624802319,0.34393422664654616,0.005912918514149634,0.23544317816620933
0.4765958606397741,0.008865823462296822,0.07113969903702629,0.33663037855682887
0.6262908676441925,0.8776382422899421,0.04298176984766298,0.3327403263869269
0.8737260971671248,0.8478514173052951,0.8276487183363924,0.3794371946568917
0.31285321089655616,0.09183990397534102,0.99757292905816,0.44219523510932535
0.8987739264307752,0.018487743793820923,0.9998369554431106,0.4689629112830297
0.9983348880587547,0.4750632792789894,0.39786959295565094,0.526728009088723
0.022397790257214802,0.8418617094208332,0.8276168864097077,0.5700669786284749
0.1410403227445791,0.11152842032396042,0.9733556870360255,0.5795656117898459
0.9982227180777984,0.6698991617208169,0.22934933269077137,0.6946826565720563
0.4835066858001175,0.1042897429537727,0.005960994881380858,0.7626765695724173
0.30480986856383935,0.9975248507243197,0.04307059670803702,0.8156069177726394
0.12901784177947026,0.5490675473474588,0.16327920057139733,0.8914990991925281
0.6928651037690156,0.9400641356900028,0.9732001240545476,0.9527681466103939
0.8865171471424775,0.03203385755975085,0.9240023854251215,0.17211969989840512
0.676058425813026,0.04356858799423602,0.8825815718985546,0.19773155872896309
0.9912418259684859,0.587478480684158,0.9732065023479807,0.26226587599041823
0.32719753640923827,0.4980454603438661,0.22966883385150955,0.2734273675511979
0.3348063535199237,0.8144321252914138,0.012825841003592037,0.3031055323024162
0.08417889046850338,0.5798402054773432,0.1631119418525175,0.3080110799183373
0.9939607544140553,0.9423061762114495,0.4931320967878147,0.35655275772061795
0.6135547210082839,0.10377369354424569,0.024471423687319978,0.41379860456508555
0.25918637569518344,0.33668176460197347,0.04321906758132774,0.4576030798848466
0.8829637491951928,0.049478375900603735,0.5878857471013647,0.5203729614556633
0.721646396372527,0.039658127587646225,0.9533695823228593,0.5404333939969962
0.2571641496018619,0.2982421019336583,0.1105384995746724,0.5667312991928823
0.10831578403682196,0.8327191209045505,0.9933228606128663,0.6085621458265489
0.603251727313582,0.09263818574272106,0.5878025709207636,0.6603866423843473
0.08912409806475731,0.5780987051591996,0.4932302428482944,0.6395427020973051
0.7354250106391405,0.2594340433613372,0.10980091365708852,0.7004661590352363
0.6949912918186938,0.9207357759834146,0.5879296099925482,0.735401290518445
0.6369551890095374,0.1513439359922836,0.10990832557257618,0.7647526900229172
0.7346112716505373,0.31847120029140297,0.9532629366001806,0.7857346296865433
0.4564914637780034,0.7695709725196564,0.0706131937950352,0.8042085251913358
0.6494822731464253,0.7680850400130984,0.9731609179965811,0.8799995958296012
0.5307156814522078,0.18884373295255963,0.6785516661748885,0.9046812530766682
0.6708193434121607,0.40299337655736944,0.9975484208145651,0.9693877273388026
0.09492822408073305,0.26450617786382863,0.22999219570506538,0.9532121825737202
0.06029663561911939,0.12238397180611618,0.49382635084643783,0.969921857643359
