r_1,r_2,r_3,r_4
0.707771979980701,0.11070629546379067,0.9973781717256488,0.17879729503942174
0.7882235613607896,0.06634351361301016,0.7512674895289775,0.17664484321939275
0.9451833906691605,0.022803034240774362,0.7513987332562445,0.17749752981796527
0.7431883557369416,0.9690008006852644,0.22156871570720868,0.16567477338097303
0.729534797873667,0.07104594342622775,0.578456999230359,0.19849692906311436
0.9923126612983618,0.6414456020453924,0.7517411770134577,0.20277326370496654
0.12311299504986709,0.4583769350261848,0.5787674874683384,0.181453332117219
0.9780449024115452,0.7558773093852563,0.9511482220653094,0.33802198461241
0.20110209442376156,0.26713619454228954,0.2210750636321816,0.1993405616210221
0.6870530441601582,0.09293793890867515,0.9973782266959886,0.30374742263113513
0.1676763394759575,0.5232390436979781,0.8781047558018477,0.2996715650050907
0.03767871964588575,0.034606508405978544,0.023076411229392444,0.31372619995900825
0.33840377899005597,0.034877921068599056,0.22114134968479068,0.3642043059591758
0.03453496536618285,0.014320429651057544,0.5788783981747143,0.3694057981250798
0.9118258067624282,0.9177133403422968,0.15677207633044807,0.39612197469408217
0.801714582655637,0.13135438502073665,0.012173116480416057,0.4338771578218173
0.4231923191850206,0.17337911038146295,0.9974168290916349,0.5446086246087076
0.4507062034465401,0.9286072168873979,0.9202794872818998,0.45244738427515835
0.6073698877535847,0.05270464516546472,0.9203228629741715,0.5575762496841877
0.8073892639212259,0.4306145617786975,0.01227466736164779,0.5706091957534457
0.847941214704099,0.01960895370524457,0.22112033876005696,0.5723821359132579
0.8530094974854742,0.9736572534592461,0.22150038511181447,0.5504096256675446
0.991635902115972,0.8371514918179903,0.0019244468742929501,0.6633054887028363
0.6907807089456617,0.16056929025578984,0.02345821629379837,0.6116130660370892
0.9965706151206439,0.5294873576861597,0.06774802352707496,0.6246156673563481
0.5559775846420034,0.43444783438210316,0.9973925542420451,0.6491512728787038
0.750546348499935,0.19774683852572128,0.001911548393689226,0.6633619301721017
0.8409823571757431,0.3673239363888412,0.10540861307609188,0.6771928978372582
0.08224723767227754,0.8459724358673886,0.0019140649403986216,0.671350154090693
0.9359272122429156,0.06492158896372512,0.9848941734549872,0.7127470652008399
0.9992421980310625,0.39089203787655136,0.9973817114951592,0.7359072259851623
0.9141898860537178,0.707006800818963,0.9717831027176673,0.9144138365042618
0.9172788983419182,0.4070786532536433,0.22133497223050994,0.8275405145565278
0.04194216355404114,0.5650996466383769,0.22112960412414762,0.8457947689990548
0.8232208675942178,0.020477597248094573,0.9998263376574625,0.8827605056529944
0.5576388906764689,0.11985951568720855,0.9510733538402172,0.826714740728444
0.9228012029835614,0.548849398681118,0.48432772814423186,0.9032453010542251
0.6260188373750258,0.023915169869112556,0.012176559202809868,0.9170738898543157
0.9194371117121585,0.707929618521922,0.9717820143424071,0.9858606094162189
0.9154583386493176,0.49689367902784143,0.04149421276210993,0.9488873157008635
0.22139805706201723,0.02987165804292305,0.9929322762462783,0.9410851163928438
0.4578818962288862,0.49967382753001066,0.0018923205310844996,0.9560986423414796
0.34194286441127947,0.3921097423650395,0.9929241279704497,0.12661914755752396
0.5207476850195626,0.2515588980361471,0.6697152402498925,0.20437904434632875
0.7826293985472971,0.37003310690797153,0.02355102774962496,0.17392333266614765
0.9767694984486779,0.2915875120005002,0.9973794207409336,0.2063461275754321
0.9646818415281619,0.4834454028063105,0.57902347476542,0.21387703931324323
0.9810910001443955,0.4999169850381438,0.001921822759917389,0.22304217781442837
0.9539298659188079,0.9742888041760179,0.012225089416461532,0.20012593887478444
0.4067787952407316,0.8188838566263605,0.9928490475464122,0.21437409816259975
0.911968825461264,0.5409474101185334,0.9511201698799963,0.26440758582494517
0.8556903869422561,0.5471161080766752,0.012276025148537994,0.4101561523501152
0.33318138579260914,0.3940580756945296,0.48325086064271194,0.2413380645954131
0.6293977377555469,0.08953689040976337,0.005567683666325887,0.29587031372629186
0.030032202741625942,0.9432420606325626,0.9849234975683546,0.2798030376661775
0.9182213141468771,0.3199192432223332,0.06758488077940547,0.335071785786131
0.9942256671742382,0.48410171916248235,0.012231375689546882,0.3460838467605694
0.8079373015451635,0.39460647179491476,0.023593672162315345,0.3620472848901119
0.13263848806488052,0.8132824031643183,0.29980997968320466,0.323338235243186
0.9301679076133081,0.060172806684664265,0.04122410861391268,0.44697184867111517
0.5584137735327604,0.15364990779812884,0.10511879035077862,0.4778558317270828
0.11715612576783546,0.8035724486543042,0.15629542019991985,0.4591455289042009
0.8856035367219014,0.48243745186736975,0.6699837912961942,0.5221824544477826
0.8834822802285252,0.1375743572787273,0.5784618503625839,0.5195944603074553
0.634787656986,0.05665642071080622,0.9928506570048713,0.5394962791517492
0.685289934431239,0.12899954748380293,0.023450994659483988,0.5424419070020483
0.9093895215538271,0.5308760128671084,0.971806737975684,0.5763311889298952
0.9057118154392324,0.3303289912970701,0.0055731438859198705,0.5699540921875067
0.7530031730337867,0.6922544937005487,0.06812457132503488,0.5564795407494348
0.7257456496691801,0.09561644333543666,0.8211839159259239,0.6346529275980674
0.8565007893238308,0.3029786661559948,0.041209465815949205,0.6097864535022474
0.004249939297472983,0.3846684350320572,0.9718064130341855,0.6127645743330258
0.0971924416679114,0.821598254537336,0.10536231403892923,0.7028778361892591
0.3286597600417598,0.7232365804040934,0.66948878091007,0.7030501778668274
0.061328044899144195,0.7748357608408091,0.38919294221100503,0.7204179248065846
0.7577154846401888,0.6888583716817377,0.3007336023063979,0.7539129078525998
0.8871160428714446,0.38154621616668416,0.8213287068435042,0.7858604572859033
0.11593816049456586,0.1733358804769184,0.012005507470603631,0.7819444235877462
0.13798551893011687,0.8798712067991168,0.38916274689411434,0.7946704310462794
0.08371359665540362,0.9916527372733897,0.9973855567198343,0.8129563686085236
0.2416458893909392,0.3758338653826926,0.7519817330060816,0.8568590275756728
0.9964047350364679,0.7265448034827215,0.0019191560304326516,0.8856631505112054
0.9986927077395693,0.21374930886241006,0.22116919260871315,0.9257044601931071
