r_1,r_2,r_3,r_4
0.9431961781418947,0.5320519474246126,0.11253874451858377,0.2358728620138161
0.8377846908543409,0.6774729932567715,0.5967124250654043,0.22294435241292088
0.2797131826032213,0.35046102418624553,0.9748331322378936,0.22184137017461933
0.5780341914839907,0.8394301724564796,0.5008989704680659,0.25554366213915053
0.9971605847102811,0.7389634734482591,0.013364161760805907,0.38631401517896824
0.6255031234601669,0.10204576438243575,0.9558816906587805,0.32945575756212947
0.7019261533428384,0.015564835502558171,0.002230233445662301,0.32878397386706965
0.7733461322312609,0.5067314126976621,0.025410719339547472,0.5299855476860021
0.3282822314678546,0.9006985600620293,0.40509215639611384,0.44320852790023224
0.7253781793742381,0.26745221982352807,0.11255214462489105,0.6520171005417552
0.7325234771440163,0.8506862360247078,0.955992952400721,0.6339185452059701
0.9971736435143378,0.9377096220242855,0.687886521109162,0.6423282498177919
0.8363599657605962,0.1889937913606138,0.0022256549626608526,0.744992176954209
0.9226197891330247,0.019545058668720996,0.9938385199900667,0.8762012167463133
0.688167177130061,0.03866031558564519,0.16645450238034956,0.8907141926544454
0.45307985485438085,0.11352157108387488,0.596554653203625,0.9995068472814229
0.1279756313512768,0.4006586598094037,0.0022338481808159196,0.2560405653005916
0.03546942007842207,0.8586972910426685,0.013421037997939856,0.31307611585591305
0.8497944553938638,0.28930558270570034,0.9747714386296177,0.3493815532582801
0.8958496179999932,0.11449368096181926,0.4051883401700479,0.4267182823137787
0.7677366916775098,0.25609112179967325,0.8872471462160654,0.45341245005552744
0.27596658519508266,0.26915969560345127,0.6869916768136861,0.42561678370466216
0.7274020164109264,0.020844980510467938,0.044383135401132694,0.6114352152617791
0.7833153573848038,0.05661023292002386,0.986748041414254,0.6984820554359467
0.01209952309408155,0.7132718299588175,0.6876230293482571,0.8157212068309646
0.005423922647855739,0.4821684738281368,0.9998798119052948,0.8202237852485429
0.1481918839919658,0.7344090218110456,0.013444764190155518,0.9488376655881933
