r_1,r_2,r_3,r_4
0.10712127207846146,0.1633362257700594,0.9824893055512726,0.29186198828359655
0.9985771685641441,0.6788376673817575,0.018833764804979038,0.3930840984897254
0.6922717809193547,0.36486628035368907,0.9968580728648488,0.5465151236692692
0.5917189827117714,0.004535057048652572,0.09497983353850836,0.5574951713211594
0.013010252416258035,0.0723663710063146,0.9674611047868082,0.659350331639061
0.10436909302376325,0.952274558745136,0.20382793748857997,0.7299723388784072
0.7382233612118461,0.9387298091681051,0.03491467339795177,0.8160698767234915
0.08496720061479618,0.053626867380815124,0.9444483295918753,0.8425360707174551
0.9174976071303061,0.09597972485045364,0.008979103178798022,0.18495150423314627
0.6689818206891744,0.45522959592226775,0.5539133931719128,0.5943976751764516
0.017275609353392656,0.5698619747539501,0.7314677239576928,0.44537418054318795
0.5040210288986361,0.5609446932752619,0.7316606526422949,0.4628631976206085
0.37029753328254245,0.12588729148432923,0.864962234667788,0.6921413624470996
0.017690674391115824,0.8913695373345103,0.8645552632459571,0.6198714164224894
0.9516543330319948,0.4239670559171576,0.9675821575948287,0.6896208214175933
0.6139524612180586,0.9483717267501253,0.9675368805007046,0.7820776230821547
0.055970078523422416,0.8896852101323228,0.45762267662826833,0.8394502947279586
0.26753199087209906,0.5906526531240978,0.9445545878030039,0.9391626682255142
