r_1,r_2,r_3,r_4
0.871424310453596,0.005723551288737646,0.4281757842402167,0.15925633287200358
0.9581929948425943,0.762973117836391,0.9774938048951874,0.21296450837451625
0.9064843835498683,0.52857192107035,0.9998353576812129,0.21864071460445958
0.17136069716577196,0.9334078417928995,0.705872074247841,0.32992119273421266
0.6989002313176245,0.8600256135648447,0.2530290237203257,0.3376297522436964
0.7115199435952815,0.3865107386802625,0.42605260125330574,0.600999270463249
0.09826095822904349,0.9590318172528018,0.08181401912768818,0.4568345846791647
0.7288382455859984,0.015428121262557208,0.25312788420643534,0.5319594642668517
0.9304659482882169,0.9680653371969068,0.02922879509251562,0.5270650548626274
0.8508727280687074,0.24597279982684372,0.007207908890778716,0.5631991788713766
0.013690157460379345,0.9267271893233174,0.9881583701307602,0.6598373122033551
0.745734527428213,0.8216538511384854,0.08158771184030132,0.710618137551473
0.655640532813794,0.09746528280185354,0.0025281312918390727,0.7585308937412066
0.9823943245330518,0.68254524600063,0.9944825293726768,0.8237739808694424
0.730047751860494,0.14031916721717447,0.9880828485664486,0.9372858555403469
0.3957543044315693,0.9949291916269559,0.523788861864633,0.9671193041815871
0.539430593174626,0.42001617772036925,0.6163869798318856,0.13287385554143433
0.045582062816216004,0.6943879408236671,0.4282714528411721,0.14102798185388873
0.7170127240406942,0.9339073447126056,0.0025508513870447433,0.1390955981865387
0.14980492638328088,0.1606439212962214,0.1255213163715095,0.23398303311096372
0.989525845716042,0.32759029354389874,0.18248536070190938,0.3592638539314241
0.6456102123318642,0.5239129919375466,0.015383904396308606,0.4419864433365783
0.7955279434222154,0.05540430198533784,0.9979895352794861,0.4641010017563848
0.22708087281397885,0.9349125014799294,0.3360188615950183,0.5361179280124877
0.3156666941168945,0.03411664825724413,0.8471844526505282,0.6376081270043705
0.9616272578207572,0.19387887400515033,0.33618924145511836,0.7071086601989621
0.4097107362900624,0.44085402699131115,0.1245785975990335,0.6951214248895186
0.08222420736185754,0.8779757092256781,0.9881952415359088,0.7909032110803359
0.056982278275855815,0.17745840699506638,0.5243765169008732,0.8042134039168236
0.5999625753076157,0.9507909535805642,0.5235923679246298,0.8051186443707943
