r_1,r_2,r_3,r_4
0.06263792053898505,0.1394847399112125,0.127660651256977,0.13322684330470552
0.0038517281278624745,0.38762654947604835,0.9980413255896544,0.47542307009610296
0.9184059290004337,0.31993773062366254,0.08348593977028412,0.5236286616584563
0.6572020061982535,0.2741083803264222,0.029876767079669516,0.5831774147366707
0.2418276804634157,0.20033691352220873,0.1854586454969747,0.590311722712115
0.8447784828385323,0.08709936661481835,0.5278943624577483,0.6684711187926615
0.7654132407239099,0.5135785430246588,0.9355773416299202,0.8964419429057727
0.962901939407606,0.5486700852427139,0.029912158054190785,0.8631381505845771
0.8566407923883307,0.41052054098476,0.002634677955344885,0.8936123317789918
0.5863323664606639,0.8548959628761654,0.785893700056751,0.9138229655441344
0.9510162018263877,0.0995427711301131,0.9780137454499358,0.21126311537353737
0.6108079992814902,0.17926177868457394,0.01594699129350804,0.25739184791386355
0.8538133814465915,0.006210318986512117,0.7093100009273542,0.27440461431850705
0.16704036345818232,0.2130337670863134,0.9356552800154903,0.2936689994098342
0.018921355975063003,0.7756894386207318,0.9884868275594579,0.3154377900941428
0.6262108895089601,0.018269133082238175,0.029948982663791094,0.3535281829789155
0.9075133917217765,0.4625119866520546,0.05164202848220188,0.412849837366114
0.4728694245760117,0.9489289880418763,0.08341583562079061,0.7702637410031995
0.3353573427301682,0.3280087909221837,0.9884714291510345,0.8750383914449172
0.5266330157668927,0.00527056538641883,0.002638917653055689,0.8948330458451373
0.8960718528075792,0.833043169827523,0.9611521215884424,0.9841819176209553
