r_1,r_2,r_3,r_4
0.017404323967492478,0.18136605501326916,0.12691083205450385,0.20463822208973548
0.8610890370494795,0.6018008860550675,0.9779267914796966,0.4085217021676266
0.745847372878356,0.8545229676874143,0.1846676264213134,0.3683575013637442
0.6919319988913719,0.36470894462795306,0.0026171711272469198,0.5465151236692753
0.7660405726358518,0.7775016033137485,0.8986441607436549,0.7565548985767688
0.1295155066746687,0.8942749016415498,0.8985258488012196,0.822042958721127
0.7435492954015115,0.25669576314753595,0.9610056647139282,0.1643333755087348
0.5444021449743004,0.9824083346830388,0.01582829638119065,0.547823623987277
0.6526820235475611,0.8916448894932493,0.8488219216375387,0.6707420906403423
0.8717351411988887,0.22407167138180079,0.9353901057936864,0.7889153113348724
0.9880096554098438,0.03916340756209826,0.9980256963696736,0.7850322298694848
0.9989769109745372,0.3556629491107842,0.029709042984594678,0.9302003245925919
