r_1,r_2,r_3,r_4
0.9828387073513352,0.49299589821130513,0.6146072097690599,0.14426450976177918
0.7464914383351863,0.3313339103414657,0.25208999305226626,0.1527055576197285
0.8679343118357756,0.18970974114576877,0.9198088182283896,0.14224153592356703
0.9786465805448468,0.7887424590107549,0.32093071592313,0.1651791537987516
0.053440630968966236,0.1057159003092291,0.08322677477712842,0.12680373383027038
0.6818160448686925,0.30477587868606076,0.005920807082410681,0.30603054024015325
0.06503534473963762,0.10542520083220042,0.006570728968106354,0.12608864057386748
0.8634215947945654,0.07253858025735782,0.006015335041871666,0.14324282985400824
0.9931126266175093,0.15754589565272717,0.03989930243576876,0.14246384508226026
0.8024682327100783,0.3211745626941454,0.2521708790539919,0.15029180585950133
0.8529758122786548,0.4297544003260344,0.8053622332788022,0.15264235625186337
0.9912986906024399,0.42241543768827117,0.32407121893018076,0.14432476384393836
0.40098848520767705,0.27107940670428887,0.9749052796401967,0.12842187787888315
0.9855026155280148,0.16335948314146476,0.006006298051250589,0.14461853538602154
0.784062400931518,0.32738969201509693,0.8726562341266897,0.15390733600418494
0.676460520651049,0.029916052151080775,0.19748546528443542,0.14784048542845182
0.7350330571898768,0.22383173522897198,0.005912507311499086,0.15067793846115843
0.889547135548756,0.4121951223937975,0.03949723111413899,0.15364525097687892
0.880100537867125,0.6574470689158088,0.017722939426402937,0.16960716947783314
0.37145553139419935,0.8470630909457987,0.03952719009472787,0.13012627437564875
0.9577240500700098,0.23670766877423396,0.25248665060895387,0.1465602058691386
0.22034369267844173,0.8667415705935543,0.9503680590538907,0.13044363849068202
0.43100743462284646,0.23202857884044886,0.006499424537031101,0.14203312594137324
0.9886082207534924,0.8550139338247524,0.3209915937201065,0.13584422277055533
0.7398162923040426,0.16570001477912388,0.32605200072860135,0.15168121452796468
0.8499144477808276,0.013797818315668847,0.006035077744273237,0.14895071219928938
0.9931778267684813,0.07016290136047312,0.017945863664772382,0.1461689251807336
0.8516544050156132,0.855308187780327,0.9494166198479086,0.13124266566533763
0.9298160855646723,0.7017322304159225,0.32208790945093463,0.20811739065196566
0.47858583822644896,0.1050482951773046,0.4244564038395316,0.25058340859398165
0.9613109779961466,0.14568714153852946,0.9192099211092231,0.1473161137833993
0.7935912678228628,0.12661378093248601,0.5172492808166941,0.15119358512052058
0.9849525593764094,0.0723412753425008,0.13805723584564616,0.1472644612938889
0.9104570684434543,0.11174857942825123,0.41448945348059885,0.14993192700541702
0.3590472499423145,0.9410632297590042,0.9183063779109896,0.13233114227282203
0.9372065623430854,0.9712608956479994,0.25001773074766054,0.13213986581522272
0.05141464499347495,0.19878114326920152,0.2622369376345744,0.13313510850333768
0.10613233613271243,0.516084780946335,0.9211135103966671,0.13249813179584294
0.6654194395261087,0.3273152068978978,0.017681301316945775,0.26750459348706385
0.3656660304495616,0.7108574870303933,0.14123657410881554,0.13144286777877648
0.7954104558764371,0.9730712836511141,0.01781506898012869,0.13261546315076173
0.13999970194742792,0.35286659673173987,0.14515155085537632,0.13265213556440242
0.964905943288157,0.3178296118396225,0.017760649058010013,0.1465092133885483
0.9998987154143738,0.14706778674309134,0.13788765573659148,0.148879057800243
0.7018905433349987,0.34140322772643245,0.25175088791937034,0.3272157641196055
0.31644506032370795,0.1461954597474302,0.082975982367517,0.13281835655645882
0.2752046555882616,0.3411567879204528,0.9528039196526901,0.1323322855016331
0.03989789876460753,0.7441410333248334,0.32412110973008873,0.1349368517742006
0.7069532307339693,0.26591522131555745,0.005927805680643472,0.16121411401527025
0.9843104006062783,0.49469921697846,0.2503631497939492,0.15312103320793716
0.9949041962782129,0.38571960158324287,0.9888983290263174,0.15126156979512148
0.7382366989412725,0.20398213837168777,0.9516177988452584,0.15605898380621142
0.8023700769992534,0.6298839141511906,0.2496273235821032,0.15809486965222616
0.7626486276937493,0.012220906155026018,0.13811324093263344,0.15187513601157615
0.8859272829416135,0.3314019427847727,0.920035316096021,0.15362864806419788
0.91280723648045,0.014306166635415559,0.19711861106133244,0.14691306041395769
0.7101681038519265,0.3436029874002403,0.9889282516694101,0.27033639049431823
0.6711706581996207,0.13233921354842285,0.4151962237986359,0.15709114838992444
0.4382012393702201,0.14311025294938623,0.8762842871178287,0.17958419792636873
0.24580403144198934,0.8506995874521321,0.6179227741985467,0.13430757987610256
0.9427211392042214,0.7584433363483482,0.718337952550892,0.16930071621466636
0.8448343183569567,0.23417827607507005,0.9891702417022763,0.1554731379230809
0.4745784467318608,0.7406552146131253,0.01770134575327635,0.13330827755653418
0.9267299657859654,0.18267884469875761,0.006022435639453073,0.15322566160624293
0.9427265251695217,0.029556302417331093,0.9889190674855126,0.1505598052521401
0.9913331159536631,0.7885761734250428,0.9727201581487989,0.1973704369990924
0.969141827884254,0.27113177102441105,0.07800866426753288,0.15054239056836796
0.7275838824093757,0.053427721632890585,0.727024990614995,0.1555166727393915
0.07616413248789371,0.5961042465190212,0.6257888898126543,0.13929738302708256
0.8233634073150077,0.8366615485309099,0.13739040750488504,0.13426909580643476
0.1957013417854251,0.8247489337232444,0.25132678018962146,0.13861385199194687
0.9605878919208658,0.5775003865558918,0.9160295951529543,0.15864873605640467
0.9897947964116154,0.5375585839127813,0.5097162709793754,0.1570143657645183
0.13933722977255733,0.9624567812075251,0.07789895485620606,0.13742456433357295
0.6818320035764271,0.4032169657227743,0.5132330420453767,0.20950352373479392
0.8565564517263576,0.06977331743869168,0.9891519752096692,0.15454298604222505
0.3550250794828738,0.21718774316235398,0.3363728933741255,0.1351441154400757
0.8055074203306474,0.902045777141053,0.6150652045370083,0.13605932400855572
0.9876955913587563,0.05969431401301515,0.006039822569189903,0.15276236788949263
0.3608759714097377,0.7380588324474148,0.2552259845869011,0.1348286485732026
0.8185869451826607,0.415400089787079,0.07690080453083806,0.1671271262951246
0.3681894956003472,0.18535562598455763,0.42565838993562227,0.14389699210059853
0.7662923377807846,0.1240694294437442,0.32668918486961673,0.15755946064895035
0.8392167756143879,0.7897084500324117,0.005964141646712293,0.13655827498169357
0.8789771954157641,0.5145798666210641,0.9493902037138713,0.16876613837506715
0.9972849588456761,0.03889803308459719,0.413299039129931,0.15383952056003977
0.17233433366359222,0.48370658013123546,0.1450275856785157,0.13664045421226467
0.9985578678199053,0.5624155219415861,0.7196858145523498,0.16182987312402025
0.8014226586312171,0.061463684658657605,0.5155344350474697,0.15752192438349383
0.7613183409346033,0.18746723807374244,0.4151053554524332,0.16036306589608698
0.43232022257406444,0.035356658630099104,0.5260113689493849,0.2569220972834182
0.9143190103448882,0.6554721026906601,0.0775970059716336,0.240471564335808
0.5788071189372542,0.5951529690174905,0.13780601191354458,0.13734001655922634
0.7058834368245458,0.05781892855676082,0.8733821051071369,0.16083632082482568
0.0330711237044844,0.09083964708393714,0.814036668224847,0.14374037453999317
0.32770632061223975,0.6269774141980274,0.00648381267490525,0.13810317035387357
0.6951899474085618,0.22237553006110913,0.41532918051619905,0.1665824344822913
0.8392589451329941,0.1825627572955687,0.4145269969717786,0.15936701132230185
0.8470359964297214,0.6842625991973756,0.9983413774811392,0.14889959547168663
0.6536599336138531,0.265424580754661,0.6244515843390012,0.2639134354617451
0.8634324061523898,0.12773787979507895,0.5151573954502607,0.15832699912899595
