r_1,r_2,r_3,r_4
0.9233532328910373,0.8773480120528858,0.9896702180591017,0.18217392736489765
0.9070606761630591,0.5291588854216781,0.029682205023929948,0.2186407146044673
0.9971293980388243,0.738792747440947,0.9999228300093977,0.386314015178955
0.7016737864334316,0.015881207068146407,0.9952770967131815,0.3287839738670669
0.8820551091599559,0.35950200897177526,0.12684868193534923,0.3768761636548956
0.6868897432299987,0.7355873072076272,0.18465899660533777,0.4066377067052049
0.5999094975010617,0.9608931856439797,0.6238433777407022,0.4718591174860737
0.6500675047443798,0.13112400670781446,0.9894464670743275,0.5467769278281513
0.3120448224316125,0.3607406506807816,0.05106914083327336,0.6456107986110204
0.013537143536145522,0.9258459557506635,0.0025913994756773732,0.6598373122033528
0.8355432533132789,0.1898558139283103,0.9952004564197996,0.7449921769542032
0.9596169456490483,0.6861436693349083,0.7115853764953738,0.798239005806557
0.9825093313381865,0.6817039534257495,0.007402660848845725,0.8237739808694498
0.3441953898686399,0.6065787708457454,0.08239689253828217,0.8786667174201034
0.7305524345351782,0.13933539668321834,0.0025817412474045303,0.9372858555403436
0.8273182275887929,0.1910310278535744,0.7104815821081111,0.2316350869202435
0.1302314834118951,0.40221583904631386,0.9952760063789787,0.25604056530058955
0.15298703256182888,0.5432960007957889,0.1849654986500156,0.28335220646952064
0.7621522485620175,0.9174483726462022,0.08301764420799873,0.28914635424359253
0.03618809600712615,0.8594092502244,0.9999239144816022,0.31307611585590234
0.3761713952912391,0.33740876690234434,0.33879928424549943,0.30256910426292877
0.8365427351797936,0.030360115654755923,0.6241555920054415,0.3866994427737661
0.7962906375893718,0.05477481605759171,0.01582827368905892,0.46410100175639224
0.48083621832869833,0.15926514907405864,0.6221497862127789,0.6614705705516116
0.46720461627201193,0.013574255003348547,0.18531598423852852,0.590351822005307
0.015839268021063044,0.22678567836144808,0.34081621346144947,0.6072528954714047
0.04063459990150386,0.9348736308576739,0.05116921002374149,0.630813658821986
0.9416060140200638,0.31132800437632235,0.6235971797309019,0.7432061379587699
0.08125838716203462,0.8770938546842217,0.0026030453750987077,0.7909032110803333
0.08301047372567316,0.041090081002067305,0.98975231185555,0.7908396236454257
0.358235055802281,0.5571871275806373,0.5267709374962505,0.9113123111979669
0.15068658709605995,0.7344752609079435,0.9999145227666572,0.9488376655881607
0.02635014822134936,0.4619058567535638,0.1275135080176619,0.9999
