# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,1.030638813972473145e+00
1.639999985694885254e+00,1.436952590942382812e+00
1.680000066757202148e+00,1.995985746383666992e+00
1.720000028610229492e+00,2.762835025787353516e+00
1.759999990463256836e+00,3.756262540817260742e+00
1.799999952316284180e+00,4.761292934417724609e+00
1.840000033378601074e+00,2.657681226730346680e+00
1.879999995231628418e+00,3.397805452346801758e+00
1.920000076293945312e+00,4.424763679504394531e+00
1.960000038146972656e+00,5.568953037261962891e+00
2.000000000000000000e+00,6.876389503479003906e+00
2.039999961853027344e+00,8.409287452697753906e+00
2.079999923706054688e+00,1.026906967163085938e+01
2.119999885559082031e+00,9.341952323913574219e+00
2.160000085830688477e+00,1.085068511962890625e+01
2.200000047683715820e+00,1.132314205169677734e+01
2.240000009536743164e+00,1.297357940673828125e+01
2.279999971389770508e+00,1.490454292297363281e+01
2.319999933242797852e+00,1.727029037475585938e+01
2.360000133514404297e+00,1.956663513183593750e+01
2.400000095367431641e+00,2.176904869079589844e+01
2.440000057220458984e+00,2.426421165466308594e+01
2.480000019073486328e+00,2.717962646484375000e+01
2.519999980926513672e+00,3.069070053100585938e+01
2.559999942779541016e+00,3.455241012573242188e+01
2.599999904632568359e+00,3.805844879150390625e+01
2.639999866485595703e+00,3.879432678222656250e+01
2.679999828338623047e+00,4.231528091430664062e+01
2.720000028610229492e+00,4.610911560058593750e+01
2.759999990463256836e+00,5.021394729614257812e+01
2.799999952316284180e+00,5.463712310791015625e+01
2.840000152587890625e+00,5.920520401000976562e+01
2.880000114440917969e+00,6.314268875122070312e+01
2.920000076293945312e+00,6.726542663574218750e+01
2.960000038146972656e+00,7.163298034667968750e+01
3.000000000000000000e+00,7.661184692382812500e+01
3.039999961853027344e+00,7.992220306396484375e+01
3.079999923706054688e+00,8.535367584228515625e+01
3.119999885559082031e+00,9.103323364257812500e+01
3.159999847412109375e+00,9.591936492919921875e+01
3.199999809265136719e+00,1.010022201538085938e+02
3.240000009536743164e+00,1.062910919189453125e+02
3.279999971389770508e+00,1.103113098144531250e+02
3.319999933242797852e+00,1.146394424438476562e+02
3.360000133514404297e+00,1.190765228271484375e+02
3.400000095367431641e+00,1.236305541992187500e+02
3.440000057220458984e+00,1.282439880371093750e+02
3.480000019073486328e+00,1.320706024169921875e+02
3.519999980926513672e+00,1.275467758178710938e+02
3.559999942779541016e+00,1.313622436523437500e+02
3.599999904632568359e+00,1.353297271728515625e+02
3.639999866485595703e+00,1.393667907714843750e+02
3.679999828338623047e+00,1.434790191650390625e+02
3.719999790191650391e+00,1.432219848632812500e+02
3.759999752044677734e+00,1.474783782958984375e+02
3.800000190734863281e+00,1.512576293945312500e+02
3.840000152587890625e+00,1.547099609375000000e+02
3.880000114440917969e+00,1.581873779296875000e+02
3.920000076293945312e+00,1.621161804199218750e+02
3.960000038146972656e+00,1.662303771972656250e+02
4.000000000000000000e+00,1.679587860107421875e+02
4.039999961853027344e+00,1.719758911132812500e+02
4.079999923706054688e+00,1.760375061035156250e+02
4.119999885559082031e+00,1.801446380615234375e+02
4.159999847412109375e+00,1.842487182617187500e+02
4.199999809265136719e+00,1.877449340820312500e+02
4.239999771118164062e+00,1.912578430175781250e+02
4.279999732971191406e+00,1.947966156005859375e+02
4.320000171661376953e+00,1.901704406738281250e+02
4.360000133514404297e+00,1.909691162109375000e+02
4.400000095367431641e+00,1.942553863525390625e+02
4.440000057220458984e+00,1.975659637451171875e+02
4.480000019073486328e+00,2.009181518554687500e+02
4.519999980926513672e+00,2.042980346679687500e+02
4.559999942779541016e+00,2.076782226562500000e+02
4.599999904632568359e+00,2.049606933593750000e+02
4.639999866485595703e+00,2.080459442138671875e+02
4.679999828338623047e+00,2.108481750488281250e+02
4.719999790191650391e+00,2.136529541015625000e+02
4.759999752044677734e+00,2.164624328613281250e+02
4.799999713897705078e+00,2.192772521972656250e+02
4.840000152587890625e+00,2.220833129882812500e+02
4.880000114440917969e+00,2.248877868652343750e+02
4.920000076293945312e+00,2.248689880371093750e+02
4.960000038146972656e+00,2.276767425537109375e+02
5.000000000000000000e+00,2.304275360107421875e+02
5.039999961853027344e+00,2.333062438964843750e+02
5.079999923706054688e+00,2.360044555664062500e+02
5.119999885559082031e+00,2.386965789794921875e+02
5.159999847412109375e+00,2.413844757080078125e+02
5.199999809265136719e+00,2.440653686523437500e+02
5.239999771118164062e+00,2.467416381835937500e+02
5.279999732971191406e+00,2.494199981689453125e+02
5.320000171661376953e+00,2.520999908447265625e+02
5.360000133514404297e+00,2.547819366455078125e+02
5.400000095367431641e+00,2.574613342285156250e+02
5.440000057220458984e+00,2.601354064941406250e+02
5.480000019073486328e+00,2.628091735839843750e+02
5.519999980926513672e+00,2.654829101562500000e+02
5.559999942779541016e+00,2.679729919433593750e+02
5.599999904632568359e+00,2.702692871093750000e+02
5.639999866485595703e+00,2.725596923828125000e+02
5.679999828338623047e+00,2.748457031250000000e+02
5.719999790191650391e+00,2.771286010742187500e+02
5.759999752044677734e+00,2.794072875976562500e+02
5.799999713897705078e+00,2.816603393554687500e+02
5.839999675750732422e+00,2.838892822265625000e+02
5.879999637603759766e+00,2.861136474609375000e+02
5.919999599456787109e+00,2.883335876464843750e+02
5.960000038146972656e+00,2.905487670898437500e+02
6.000000000000000000e+00,2.925877075195312500e+02
6.039999961853027344e+00,2.944463500976562500e+02
6.079999923706054688e+00,2.962971496582031250e+02
