# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,1.232790470123291016e+00
1.639999985694885254e+00,1.681736350059509277e+00
1.680000066757202148e+00,2.287701368331909180e+00
1.720000028610229492e+00,3.103895187377929688e+00
1.759999990463256836e+00,4.144050121307373047e+00
1.799999952316284180e+00,5.180615425109863281e+00
1.840000033378601074e+00,3.207353115081787109e+00
1.879999995231628418e+00,4.022050857543945312e+00
1.920000076293945312e+00,5.144609451293945312e+00
1.960000038146972656e+00,6.383489608764648438e+00
2.000000000000000000e+00,7.781814575195312500e+00
2.039999961853027344e+00,9.400212287902832031e+00
2.079999923706054688e+00,1.134347724914550781e+01
2.119999885559082031e+00,9.799443244934082031e+00
2.160000085830688477e+00,1.129177951812744141e+01
2.200000047683715820e+00,1.152446079254150391e+01
2.240000009536743164e+00,1.308873367309570312e+01
2.279999971389770508e+00,1.490912437438964844e+01
2.319999933242797852e+00,1.713252258300781250e+01
2.360000133514404297e+00,1.927346038818359375e+01
2.400000095367431641e+00,2.131554985046386719e+01
2.440000057220458984e+00,2.363166809082031250e+01
2.480000019073486328e+00,2.635324668884277344e+01
2.519999980926513672e+00,2.966366767883300781e+01
2.559999942779541016e+00,3.329068374633789062e+01
2.599999904632568359e+00,3.658718109130859375e+01
2.639999866485595703e+00,3.687565994262695312e+01
2.679999828338623047e+00,4.015577316284179688e+01
2.720000028610229492e+00,4.368516159057617188e+01
2.759999990463256836e+00,4.749827575683593750e+01
2.799999952316284180e+00,5.159730529785156250e+01
2.840000152587890625e+00,5.582754516601562500e+01
2.880000114440917969e+00,5.950277328491210938e+01
2.920000076293945312e+00,6.333694839477539062e+01
2.960000038146972656e+00,6.739620971679687500e+01
3.000000000000000000e+00,7.193759918212890625e+01
3.039999961853027344e+00,7.450263214111328125e+01
3.079999923706054688e+00,7.926432037353515625e+01
3.119999885559082031e+00,8.422753906250000000e+01
3.159999847412109375e+00,8.848159027099609375e+01
3.199999809265136719e+00,9.288931274414062500e+01
3.240000009536743164e+00,9.745805358886718750e+01
3.279999971389770508e+00,1.006464385986328125e+02
3.319999933242797852e+00,1.054367218017578125e+02
3.360000133514404297e+00,1.104102859497070312e+02
3.400000095367431641e+00,1.155636291503906250e+02
3.440000057220458984e+00,1.199160003662109375e+02
3.480000019073486328e+00,1.232525177001953125e+02
3.519999980926513672e+00,1.192115707397460938e+02
3.559999942779541016e+00,1.225212326049804688e+02
3.599999904632568359e+00,1.259479522705078125e+02
3.639999866485595703e+00,1.294180450439453125e+02
3.679999828338623047e+00,1.329365539550781250e+02
3.719999790191650391e+00,1.326132202148437500e+02
3.759999752044677734e+00,1.362269592285156250e+02
3.800000190734863281e+00,1.394038543701171875e+02
3.840000152587890625e+00,1.422767639160156250e+02
3.880000114440917969e+00,1.451548767089843750e+02
3.920000076293945312e+00,1.487193603515625000e+02
