# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,1.024871230125427246e+00
1.639999985694885254e+00,1.393939852714538574e+00
1.680000066757202148e+00,1.891018509864807129e+00
1.720000028610229492e+00,2.559221744537353516e+00
1.759999990463256836e+00,3.408906459808349609e+00
1.799999952316284180e+00,4.252559661865234375e+00
1.840000033378601074e+00,2.627692937850952148e+00
1.879999995231628418e+00,3.289000511169433594e+00
1.920000076293945312e+00,4.199279785156250000e+00
1.960000038146972656e+00,5.201596260070800781e+00
2.000000000000000000e+00,6.330722808837890625e+00
2.039999961853027344e+00,7.635643959045410156e+00
2.079999923706054688e+00,9.201071739196777344e+00
2.119999885559082031e+00,7.716404914855957031e+00
2.160000085830688477e+00,8.887950897216796875e+00
2.200000047683715820e+00,8.974086761474609375e+00
2.240000009536743164e+00,1.017940711975097656e+01
2.279999971389770508e+00,1.158163356781005859e+01
2.319999933242797852e+00,1.329349327087402344e+01
2.360000133514404297e+00,1.493643951416015625e+01
2.400000095367431641e+00,1.650018310546875000e+01
2.440000057220458984e+00,1.827962493896484375e+01
2.480000019073486328e+00,2.038221549987792969e+01
2.519999980926513672e+00,2.296155548095703125e+01
2.559999942779541016e+00,2.579006958007812500e+01
2.599999904632568359e+00,2.836585998535156250e+01
2.639999866485595703e+00,2.841731262207031250e+01
2.679999828338623047e+00,3.097065734863281250e+01
2.720000028610229492e+00,3.371714782714843750e+01
2.759999990463256836e+00,3.668714141845703125e+01
2.799999952316284180e+00,3.988092803955078125e+01
2.840000152587890625e+00,4.317839813232421875e+01
2.880000114440917969e+00,4.604957962036132812e+01
2.920000076293945312e+00,4.904812622070312500e+01
2.960000038146972656e+00,5.222575378417968750e+01
3.000000000000000000e+00,5.580404663085937500e+01
3.039999961853027344e+00,5.770896148681640625e+01
3.079999923706054688e+00,6.145671081542968750e+01
3.119999885559082031e+00,6.536114501953125000e+01
3.159999847412109375e+00,6.871995544433593750e+01
3.199999809265136719e+00,7.220185852050781250e+01
3.240000009536743164e+00,7.581275177001953125e+01
3.279999971389770508e+00,7.824743652343750000e+01
3.319999933242797852e+00,8.196294403076171875e+01
3.360000133514404297e+00,8.581902313232421875e+01
3.400000095367431641e+00,8.981314086914062500e+01
3.440000057220458984e+00,9.322334289550781250e+01
3.480000019073486328e+00,9.585832214355468750e+01
3.519999980926513672e+00,9.369802093505859375e+01
3.559999942779541016e+00,9.632501220703125000e+01
3.599999904632568359e+00,9.903259277343750000e+01
3.639999866485595703e+00,1.017721557617187500e+02
3.679999828338623047e+00,1.045487823486328125e+02
3.719999790191650391e+00,1.048140411376953125e+02
3.759999752044677734e+00,1.076693801879882812e+02
3.800000190734863281e+00,1.101838455200195312e+02
3.840000152587890625e+00,1.124557418823242188e+02
3.880000114440917969e+00,1.147317962646484375e+02
3.920000076293945312e+00,1.175403442382812500e+02
3.960000038146972656e+00,1.205546646118164062e+02
4.000000000000000000e+00,1.222000579833984375e+02
4.039999961853027344e+00,1.251456069946289062e+02
4.079999923706054688e+00,1.281239624023437500e+02
4.119999885559082031e+00,1.311356048583984375e+02
4.159999847412109375e+00,1.341463012695312500e+02
4.199999809265136719e+00,1.367377777099609375e+02
4.239999771118164062e+00,1.393411560058593750e+02
4.279999732971191406e+00,1.419626159667968750e+02
4.320000171661376953e+00,1.398858947753906250e+02
4.360000133514404297e+00,1.407645263671875000e+02
4.400000095367431641e+00,1.430285339355468750e+02
4.440000057220458984e+00,1.453026428222656250e+02
4.480000019073486328e+00,1.475967864990234375e+02
4.519999980926513672e+00,1.499030456542968750e+02
4.559999942779541016e+00,1.522060394287109375e+02
4.599999904632568359e+00,1.509371643066406250e+02
4.639999866485595703e+00,1.529884948730468750e+02
4.679999828338623047e+00,1.548726196289062500e+02
4.719999790191650391e+00,1.567546691894531250e+02
4.759999752044677734e+00,1.586355590820312500e+02
4.799999713897705078e+00,1.605137786865234375e+02
4.840000152587890625e+00,1.623811340332031250e+02
4.880000114440917969e+00,1.642427825927734375e+02
4.920000076293945312e+00,1.644782562255859375e+02
4.960000038146972656e+00,1.663348693847656250e+02
5.000000000000000000e+00,1.681455230712890625e+02
5.039999961853027344e+00,1.701336364746093750e+02
5.079999923706054688e+00,1.720586547851562500e+02
5.119999885559082031e+00,1.739792022705078125e+02
5.159999847412109375e+00,1.758960113525390625e+02
5.199999809265136719e+00,1.778070983886718750e+02
5.239999771118164062e+00,1.797140045166015625e+02
5.279999732971191406e+00,1.816212158203125000e+02
5.320000171661376953e+00,1.835294952392578125e+02
5.360000133514404297e+00,1.854382629394531250e+02
5.400000095367431641e+00,1.873443603515625000e+02
5.440000057220458984e+00,1.892460937500000000e+02
5.480000019073486328e+00,1.911471099853515625e+02
5.519999980926513672e+00,1.930477447509765625e+02
5.559999942779541016e+00,1.948204193115234375e+02
5.599999904632568359e+00,1.964579772949218750e+02
5.639999866485595703e+00,1.980919494628906250e+02
5.679999828338623047e+00,1.997224121093750000e+02
5.719999790191650391e+00,2.013500823974609375e+02
5.759999752044677734e+00,2.029741821289062500e+02
5.799999713897705078e+00,2.045792846679687500e+02
5.839999675750732422e+00,2.061665344238281250e+02
5.879999637603759766e+00,2.077503814697265625e+02
5.919999599456787109e+00,2.093311157226562500e+02
5.960000038146972656e+00,2.109082336425781250e+02
6.000000000000000000e+00,2.123375244140625000e+02
6.039999961853027344e+00,2.136158447265625000e+02
6.079999923706054688e+00,2.148878326416015625e+02
6.119999885559082031e+00,2.160559844970703125e+02
6.159999847412109375e+00,2.171514587402343750e+02
6.199999809265136719e+00,2.182481994628906250e+02
6.239999771118164062e+00,2.193466796875000000e+02
6.279999732971191406e+00,2.204385681152343750e+02
6.319999694824218750e+00,2.215242004394531250e+02
6.359999656677246094e+00,2.226033020019531250e+02
6.399999618530273438e+00,2.236719665527343750e+02
6.439999580383300781e+00,2.247303771972656250e+02
6.480000019073486328e+00,2.257825012207031250e+02
6.519999980926513672e+00,2.268288421630859375e+02
6.559999942779541016e+00,2.278693237304687500e+02
6.599999904632568359e+00,2.289003601074218750e+02
6.639999866485595703e+00,2.299220733642578125e+02
6.679999828338623047e+00,2.309384155273437500e+02
6.719999790191650391e+00,2.319041748046875000e+02
6.759999752044677734e+00,2.327696838378906250e+02
6.799999713897705078e+00,2.336211547851562500e+02
6.839999675750732422e+00,2.344591979980468750e+02
6.879999637603759766e+00,2.352916717529296875e+02
6.919999599456787109e+00,2.361187591552734375e+02
6.959999561309814453e+00,2.369402770996093750e+02
7.000000000000000000e+00,2.376918029785156250e+02
7.039999961853027344e+00,2.383725433349609375e+02
7.079999923706054688e+00,2.390491638183593750e+02
7.119999885559082031e+00,2.384520874023437500e+02
7.159999847412109375e+00,2.391066589355468750e+02
7.199999809265136719e+00,2.397817687988281250e+02
7.239999771118164062e+00,2.404783172607421875e+02
7.279999732971191406e+00,2.411700286865234375e+02
7.319999694824218750e+00,2.418566284179687500e+02
7.359999656677246094e+00,2.425381622314453125e+02
7.399999618530273438e+00,2.432088623046875000e+02
7.439999580383300781e+00,2.438687438964843750e+02
7.479999542236328125e+00,2.445242004394531250e+02
7.519999980926513672e+00,2.451748809814453125e+02
7.559999942779541016e+00,2.458211059570312500e+02
7.599999904632568359e+00,2.464581146240234375e+02
7.639999866485595703e+00,2.470854797363281250e+02
7.679999828338623047e+00,2.477088012695312500e+02
