# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,6.153401136398315430e-01
1.639999985694885254e+00,8.345066308975219727e-01
1.680000066757202148e+00,1.128593802452087402e+00
1.720000028610229492e+00,1.522414088249206543e+00
1.759999990463256836e+00,2.020900726318359375e+00
1.799999952316284180e+00,2.506939172744750977e+00
1.840000033378601074e+00,1.538303971290588379e+00
1.879999995231628418e+00,1.922737479209899902e+00
1.920000076293945312e+00,2.465145587921142578e+00
1.960000038146972656e+00,3.066124916076660156e+00
2.000000000000000000e+00,3.749964237213134766e+00
2.039999961853027344e+00,4.548333168029785156e+00
2.079999923706054688e+00,5.510881423950195312e+00
2.119999885559082031e+00,5.219984054565429688e+00
2.160000085830688477e+00,6.000895500183105469e+00
2.200000047683715820e+00,6.314914226531982422e+00
2.240000009536743164e+00,7.172910690307617188e+00
2.279999971389770508e+00,8.171415328979492188e+00
2.319999933242797852e+00,9.399202346801757812e+00
2.360000133514404297e+00,1.058858680725097656e+01
2.400000095367431641e+00,1.172513103485107422e+01
2.440000057220458984e+00,1.299975872039794922e+01
2.480000019073486328e+00,1.447165107727050781e+01
2.519999980926513672e+00,1.621652603149414062e+01
2.559999942779541016e+00,1.811841964721679688e+01
2.599999904632568359e+00,1.982464790344238281e+01
2.639999866485595703e+00,2.033285140991210938e+01
2.679999828338623047e+00,2.203893661499023438e+01
2.720000028610229492e+00,2.386625099182128906e+01
2.759999990463256836e+00,2.583240509033203125e+01
2.799999952316284180e+00,2.794031906127929688e+01
2.840000152587890625e+00,3.011102676391601562e+01
2.880000114440917969e+00,3.197268295288085938e+01
2.920000076293945312e+00,3.391881561279296875e+01
2.960000038146972656e+00,3.597246551513671875e+01
3.000000000000000000e+00,3.803942871093750000e+01
3.039999961853027344e+00,3.916477584838867188e+01
3.079999923706054688e+00,4.110336303710937500e+01
3.119999885559082031e+00,4.308455276489257812e+01
3.159999847412109375e+00,4.465159225463867188e+01
3.199999809265136719e+00,4.625106811523437500e+01
3.240000009536743164e+00,4.788456726074218750e+01
3.279999971389770508e+00,4.901044464111328125e+01
3.319999933242797852e+00,5.216815185546875000e+01
3.360000133514404297e+00,5.550118255615234375e+01
3.400000095367431641e+00,5.899603271484375000e+01
3.440000057220458984e+00,6.133682632446289062e+01
3.480000019073486328e+00,6.289091491699218750e+01
3.519999980926513672e+00,6.019205093383789062e+01
3.559999942779541016e+00,6.171859359741210938e+01
3.599999904632568359e+00,6.330693817138671875e+01
3.639999866485595703e+00,6.491528320312500000e+01
3.679999828338623047e+00,6.654553985595703125e+01
3.719999790191650391e+00,6.601065063476562500e+01
3.759999752044677734e+00,6.769709777832031250e+01
3.800000190734863281e+00,6.916166687011718750e+01
3.840000152587890625e+00,7.047496795654296875e+01
3.880000114440917969e+00,7.178987121582031250e+01
3.920000076293945312e+00,7.345569610595703125e+01
3.960000038146972656e+00,7.525605773925781250e+01
4.000000000000000000e+00,7.590142822265625000e+01
4.039999961853027344e+00,7.765478515625000000e+01
4.079999923706054688e+00,7.942681884765625000e+01
4.119999885559082031e+00,8.122854614257812500e+01
4.159999847412109375e+00,8.302948760986328125e+01
4.199999809265136719e+00,8.457080078125000000e+01
4.239999771118164062e+00,8.611944580078125000e+01
4.279999732971191406e+00,8.768013000488281250e+01
4.320000171661376953e+00,8.529579162597656250e+01
4.360000133514404297e+00,8.546337127685546875e+01
4.400000095367431641e+00,8.680032348632812500e+01
4.440000057220458984e+00,8.814483642578125000e+01
4.480000019073486328e+00,8.950566101074218750e+01
4.519999980926513672e+00,9.088867950439453125e+01
4.559999942779541016e+00,9.226844024658203125e+01
4.599999904632568359e+00,9.077131652832031250e+01
4.639999866485595703e+00,9.203964233398437500e+01
4.679999828338623047e+00,9.317136383056640625e+01
4.719999790191650391e+00,9.430039215087890625e+01
4.759999752044677734e+00,9.542936706542968750e+01
4.799999713897705078e+00,9.655876159667968750e+01
4.840000152587890625e+00,9.768180847167968750e+01
4.880000114440917969e+00,9.880222320556640625e+01
4.920000076293945312e+00,9.858528137207031250e+01
4.960000038146972656e+00,9.969439697265625000e+01
5.000000000000000000e+00,1.007759246826171875e+02
5.039999961853027344e+00,1.018624801635742188e+02
5.079999923706054688e+00,1.028427886962890625e+02
5.119999885559082031e+00,1.038320312500000000e+02
5.159999847412109375e+00,1.048164596557617188e+02
5.199999809265136719e+00,1.057943420410156250e+02
5.239999771118164062e+00,1.067667007446289062e+02
5.279999732971191406e+00,1.077371292114257812e+02
5.320000171661376953e+00,1.086998748779296875e+02
5.360000133514404297e+00,1.096603851318359375e+02
5.400000095367431641e+00,1.106162338256835938e+02
5.440000057220458984e+00,1.115661010742187500e+02
5.480000019073486328e+00,1.125127716064453125e+02
5.519999980926513672e+00,1.134512786865234375e+02
5.559999942779541016e+00,1.143119201660156250e+02
5.599999904632568359e+00,1.150902023315429688e+02
5.639999866485595703e+00,1.158624877929687500e+02
5.679999828338623047e+00,1.166304244995117188e+02
5.719999790191650391e+00,1.174047088623046875e+02
5.759999752044677734e+00,1.181750717163085938e+02
5.799999713897705078e+00,1.189311065673828125e+02
5.839999675750732422e+00,1.196734161376953125e+02
5.879999637603759766e+00,1.204115676879882812e+02
5.919999599456787109e+00,1.211282882690429688e+02
5.960000038146972656e+00,1.218405914306640625e+02
6.000000000000000000e+00,1.225244369506835938e+02
6.039999961853027344e+00,1.231792602539062500e+02
6.079999923706054688e+00,1.238296432495117188e+02
6.119999885559082031e+00,1.244443969726562500e+02
6.159999847412109375e+00,1.250167694091796875e+02
6.199999809265136719e+00,1.255887298583984375e+02
6.239999771118164062e+00,1.261607971191406250e+02
6.279999732971191406e+00,1.267287597656250000e+02
6.319999694824218750e+00,1.272805099487304688e+02
6.359999656677246094e+00,1.278279800415039062e+02
6.399999618530273438e+00,1.283674011230468750e+02
6.439999580383300781e+00,1.288990173339843750e+02
6.480000019073486328e+00,1.294266510009765625e+02
6.519999980926513672e+00,1.299483032226562500e+02
6.559999942779541016e+00,1.304661712646484375e+02
6.599999904632568359e+00,1.309761657714843750e+02
6.639999866485595703e+00,1.314783477783203125e+02
6.679999828338623047e+00,1.319768981933593750e+02
6.719999790191650391e+00,1.324490966796875000e+02
6.759999752044677734e+00,1.328635253906250000e+02
6.799999713897705078e+00,1.332663879394531250e+02
6.839999675750732422e+00,1.336579284667968750e+02
6.879999637603759766e+00,1.340457763671875000e+02
6.919999599456787109e+00,1.344167327880859375e+02
6.959999561309814453e+00,1.347841186523437500e+02
7.000000000000000000e+00,1.351168518066406250e+02
7.039999961853027344e+00,1.354146118164062500e+02
7.079999923706054688e+00,1.357095184326171875e+02
7.119999885559082031e+00,1.353147277832031250e+02
7.159999847412109375e+00,1.356302490234375000e+02
7.199999809265136719e+00,1.359438781738281250e+02
7.239999771118164062e+00,1.362559814453125000e+02
7.279999732971191406e+00,1.365649566650390625e+02
7.319999694824218750e+00,1.368459777832031250e+02
7.359999656677246094e+00,1.371236877441406250e+02
7.399999618530273438e+00,1.373865814208984375e+02
7.439999580383300781e+00,1.376346740722656250e+02
7.479999542236328125e+00,1.378797912597656250e+02
7.519999980926513672e+00,1.381282501220703125e+02
7.559999942779541016e+00,1.383737640380859375e+02
7.599999904632568359e+00,1.385980682373046875e+02
7.639999866485595703e+00,1.388009033203125000e+02
7.679999828338623047e+00,1.390009613037109375e+02
7.719999790191650391e+00,1.392194976806640625e+02
7.759999752044677734e+00,1.394355621337890625e+02
7.799999713897705078e+00,1.396267700195312500e+02
7.839999675750732422e+00,1.397926177978515625e+02
7.879999637603759766e+00,1.399557037353515625e+02
7.919999599456787109e+00,1.401047210693359375e+02
7.959999561309814453e+00,1.402509918212890625e+02
7.999999523162841797e+00,1.403586273193359375e+02
8.039999961853027344e+00,1.404275970458984375e+02
8.079999923706054688e+00,1.404938659667968750e+02
8.119999885559082031e+00,1.405523071289062500e+02
8.159999847412109375e+00,1.405721893310546875e+02
8.199999809265136719e+00,1.405681457519531250e+02
8.239999771118164062e+00,1.405697479248046875e+02
8.279999732971191406e+00,1.406572570800781250e+02
8.319999694824218750e+00,1.407768554687500000e+02
8.359999656677246094e+00,1.408940887451171875e+02
8.399999618530273438e+00,1.409899902343750000e+02
8.439999580383300781e+00,1.410649108886718750e+02
8.479999542236328125e+00,1.411373138427734375e+02
8.520000457763671875e+00,1.411958923339843750e+02
8.560000419616699219e+00,1.412519836425781250e+02
8.600000381469726562e+00,1.412870941162109375e+02
8.640000343322753906e+00,1.413010864257812500e+02
8.680000305175781250e+00,1.413125762939453125e+02
8.720000267028808594e+00,1.413399658203125000e+02
8.760000228881835938e+00,1.413649749755859375e+02
8.800000190734863281e+00,1.413708648681640625e+02
8.840000152587890625e+00,1.413576660156250000e+02
8.880000114440917969e+00,1.413419647216796875e+02
8.920000076293945312e+00,1.413257598876953125e+02
8.960000038146972656e+00,1.412875061035156250e+02
9.000000000000000000e+00,1.412215576171875000e+02
9.039999961853027344e+00,1.411389007568359375e+02
9.079999923706054688e+00,1.410538330078125000e+02
9.119999885559082031e+00,1.409819030761718750e+02
9.159999847412109375e+00,1.409923095703125000e+02
9.199999809265136719e+00,1.409840850830078125e+02
9.239999771118164062e+00,1.409571838378906250e+02
9.279999732971191406e+00,1.409277496337890625e+02
9.319999694824218750e+00,1.409284820556640625e+02
9.359999656677246094e+00,1.409266510009765625e+02
9.399999618530273438e+00,1.408981628417968750e+02
9.439999580383300781e+00,1.408429412841796875e+02
9.479999542236328125e+00,1.407850952148437500e+02
9.519999504089355469e+00,1.407290649414062500e+02
9.560000419616699219e+00,1.406705780029296875e+02
9.600000381469726562e+00,1.404973754882812500e+02
9.640000343322753906e+00,1.402443389892578125e+02
9.680000305175781250e+00,1.400937194824218750e+02
9.720000267028808594e+00,1.399433898925781250e+02
9.760000228881835938e+00,1.397903137207031250e+02
9.800000190734863281e+00,1.393976287841796875e+02
9.840000152587890625e+00,1.387608795166015625e+02
9.880000114440917969e+00,1.381083831787109375e+02
9.920000076293945312e+00,1.374921264648437500e+02
9.960000038146972656e+00,1.371341857910156250e+02
1.000000000000000000e+01,1.353814392089843750e+02
1.003999996185302734e+01,1.320476226806640625e+02
1.007999992370605469e+01,1.287091064453125000e+02
1.011999988555908203e+01,1.253502960205078125e+02
1.015999984741210938e+01,1.219893112182617188e+02
1.019999980926513672e+01,1.182997741699218750e+02
1.023999977111816406e+01,1.186632232666015625e+02
1.027999973297119141e+01,1.190223159790039062e+02
1.032000064849853516e+01,1.194151382446289062e+02
1.036000061035156250e+01,1.198039093017578125e+02
1.040000057220458984e+01,1.206581649780273438e+02
1.044000053405761719e+01,1.217235717773437500e+02
1.048000049591064453e+01,1.219956054687500000e+02
1.052000045776367188e+01,1.222119750976562500e+02
1.056000041961669922e+01,1.224240036010742188e+02
1.060000038146972656e+01,1.222873001098632812e+02
1.064000034332275391e+01,1.218045196533203125e+02
1.068000030517578125e+01,1.213204879760742188e+02
1.072000026702880859e+01,1.208508682250976562e+02
1.076000022888183594e+01,1.203799591064453125e+02
1.080000019073486328e+01,1.198395996093750000e+02
