# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,7.607797384262084961e-01
1.639999985694885254e+00,1.058132767677307129e+00
1.680000066757202148e+00,1.466212511062622070e+00
1.720000028610229492e+00,2.024570465087890625e+00
1.759999990463256836e+00,2.745799541473388672e+00
1.799999952316284180e+00,3.468298435211181641e+00
1.840000033378601074e+00,1.927929401397705078e+00
1.879999995231628418e+00,2.461624383926391602e+00
1.920000076293945312e+00,3.210658788681030273e+00
1.960000038146972656e+00,4.047223091125488281e+00
2.000000000000000000e+00,5.007121086120605469e+00
2.039999961853027344e+00,6.137538909912109375e+00
2.079999923706054688e+00,7.512260913848876953e+00
2.119999885559082031e+00,6.841757774353027344e+00
2.160000085830688477e+00,7.950310707092285156e+00
2.200000047683715820e+00,8.298853874206542969e+00
2.240000009536743164e+00,9.509548187255859375e+00
2.279999971389770508e+00,1.092670059204101562e+01
2.319999933242797852e+00,1.266748332977294922e+01
2.360000133514404297e+00,1.435909366607666016e+01
2.400000095367431641e+00,1.598263072967529297e+01
2.440000057220458984e+00,1.782176589965820312e+01
2.480000019073486328e+00,1.997117614746093750e+01
2.519999980926513672e+00,2.255905914306640625e+01
2.559999942779541016e+00,2.540422248840332031e+01
2.599999904632568359e+00,2.798537445068359375e+01
2.639999866485595703e+00,2.852975845336914062e+01
2.679999828338623047e+00,3.111851882934570312e+01
2.720000028610229492e+00,3.390954208374023438e+01
2.759999990463256836e+00,3.692944717407226562e+01
2.799999952316284180e+00,4.018315505981445312e+01
2.840000152587890625e+00,4.354585266113281250e+01
2.880000114440917969e+00,4.644650268554687500e+01
2.920000076293945312e+00,4.948279571533203125e+01
2.960000038146972656e+00,5.269963836669921875e+01
3.000000000000000000e+00,5.622088623046875000e+01
3.039999961853027344e+00,5.835683441162109375e+01
3.079999923706054688e+00,6.201372528076171875e+01
3.119999885559082031e+00,6.581602478027343750e+01
3.159999847412109375e+00,6.901267242431640625e+01
3.199999809265136719e+00,7.232173919677734375e+01
3.240000009536743164e+00,7.574856567382812500e+01
3.279999971389770508e+00,7.824352264404296875e+01
3.319999933242797852e+00,8.232065582275390625e+01
3.360000133514404297e+00,8.657826995849609375e+01
3.400000095367431641e+00,9.101101684570312500e+01
3.440000057220458984e+00,9.458644104003906250e+01
3.480000019073486328e+00,9.725275421142578125e+01
3.519999980926513672e+00,9.377493286132812500e+01
3.559999942779541016e+00,9.642844390869140625e+01
3.599999904632568359e+00,9.918384552001953125e+01
3.639999866485595703e+00,1.019801712036132812e+02
3.679999828338623047e+00,1.048212890625000000e+02
3.719999790191650391e+00,1.044599151611328125e+02
3.759999752044677734e+00,1.073847961425781250e+02
3.800000190734863281e+00,1.099514694213867188e+02
3.840000152587890625e+00,1.122705993652343750e+02
