# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,1.881472468376159668e-01
1.639999985694885254e+00,2.606977820396423340e-01
1.680000066757202148e+00,3.599638342857360840e-01
1.720000028610229492e+00,4.954006969928741455e-01
1.759999990463256836e+00,6.697897315025329590e-01
1.799999952316284180e+00,8.433387279510498047e-01
1.840000033378601074e+00,4.673025012016296387e-01
1.879999995231628418e+00,5.952758193016052246e-01
1.920000076293945312e+00,7.751818895339965820e-01
1.960000038146972656e+00,9.757413268089294434e-01
2.000000000000000000e+00,1.205662965774536133e+00
2.039999961853027344e+00,1.476328849792480469e+00
2.079999923706054688e+00,1.805327773094177246e+00
2.119999885559082031e+00,1.643399477005004883e+00
2.160000085830688477e+00,1.907331824302673340e+00
2.200000047683715820e+00,1.989037036895751953e+00
2.240000009536743164e+00,2.276568412780761719e+00
2.279999971389770508e+00,2.612982273101806641e+00
2.319999933242797852e+00,3.026342868804931641e+00
2.360000133514404297e+00,3.427379131317138672e+00
2.400000095367431641e+00,3.811625003814697266e+00
2.440000057220458984e+00,4.246716499328613281e+00
2.480000019073486328e+00,4.755109310150146484e+00
2.519999980926513672e+00,5.367401123046875000e+00
2.559999942779541016e+00,6.040124893188476562e+00
2.599999904632568359e+00,6.649278640747070312e+00
2.639999866485595703e+00,6.775286674499511719e+00
2.679999828338623047e+00,7.385254859924316406e+00
2.720000028610229492e+00,8.042252540588378906e+00
2.759999990463256836e+00,8.752882957458496094e+00
2.799999952316284180e+00,9.518211364746093750e+00
2.840000152587890625e+00,1.030882358551025391e+01
2.880000114440917969e+00,1.098957824707031250e+01
2.920000076293945312e+00,1.170295143127441406e+01
2.960000038146972656e+00,1.245866680145263672e+01
3.000000000000000000e+00,1.328085136413574219e+01
3.039999961853027344e+00,1.377086734771728516e+01
3.079999923706054688e+00,1.461783218383789062e+01
3.119999885559082031e+00,1.549660205841064453e+01
3.159999847412109375e+00,1.623127746582031250e+01
3.199999809265136719e+00,1.699108695983886719e+01
3.240000009536743164e+00,1.777721214294433594e+01
3.279999971389770508e+00,1.834396553039550781e+01
3.319999933242797852e+00,1.932907104492187500e+01
3.360000133514404297e+00,2.035970878601074219e+01
3.400000095367431641e+00,2.143425369262695312e+01
3.440000057220458984e+00,2.227529335021972656e+01
3.480000019073486328e+00,2.289066123962402344e+01
3.519999980926513672e+00,2.221775436401367188e+01
3.559999942779541016e+00,2.283262634277343750e+01
3.599999904632568359e+00,2.346912765502929688e+01
3.639999866485595703e+00,2.411437225341796875e+01
3.679999828338623047e+00,2.476944351196289062e+01
3.719999790191650391e+00,2.475258827209472656e+01
3.759999752044677734e+00,2.542774581909179688e+01
3.800000190734863281e+00,2.601822471618652344e+01
3.840000152587890625e+00,2.654929733276367188e+01
3.880000114440917969e+00,2.708208465576171875e+01
3.920000076293945312e+00,2.775072097778320312e+01
3.960000038146972656e+00,2.847215843200683594e+01
4.000000000000000000e+00,2.883018684387207031e+01
4.039999961853027344e+00,2.953711891174316406e+01
4.079999923706054688e+00,3.025290107727050781e+01
4.119999885559082031e+00,3.097770118713378906e+01
4.159999847412109375e+00,3.170312881469726562e+01
4.199999809265136719e+00,3.232495498657226562e+01
4.239999771118164062e+00,3.295055389404296875e+01
4.279999732971191406e+00,3.358155059814453125e+01
4.320000171661376953e+00,3.295918655395507812e+01
4.360000133514404297e+00,3.313187408447265625e+01
4.400000095367431641e+00,3.367535018920898438e+01
4.440000057220458984e+00,3.422218704223632812e+01
4.480000019073486328e+00,3.477518463134765625e+01
4.519999980926513672e+00,3.533207321166992188e+01
4.559999942779541016e+00,3.588879394531250000e+01
4.599999904632568359e+00,3.550046157836914062e+01
4.639999866485595703e+00,3.599988937377929688e+01
4.679999828338623047e+00,3.645542907714843750e+01
4.719999790191650391e+00,3.691118240356445312e+01
4.759999752044677734e+00,3.736732101440429688e+01
4.799999713897705078e+00,3.782370758056640625e+01
4.840000152587890625e+00,3.827817153930664062e+01
4.880000114440917969e+00,3.873200988769531250e+01
4.920000076293945312e+00,3.875308609008789062e+01
4.960000038146972656e+00,3.920681381225585938e+01
5.000000000000000000e+00,3.965030670166015625e+01
