# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,1.952214717864990234e+00
1.639999985694885254e+00,2.616733312606811523e+00
1.680000066757202148e+00,3.502194643020629883e+00
1.720000028610229492e+00,4.680744171142578125e+00
1.759999990463256836e+00,6.162484169006347656e+00
1.799999952316284180e+00,7.604799270629882812e+00
1.840000033378601074e+00,4.652028083801269531e+00
1.879999995231628418e+00,5.768032073974609375e+00
1.920000076293945312e+00,7.299352169036865234e+00
1.960000038146972656e+00,8.966918945312500000e+00
2.000000000000000000e+00,1.082862186431884766e+01
2.039999961853027344e+00,1.296533203125000000e+01
2.079999923706054688e+00,1.551652526855468750e+01
2.119999885559082031e+00,1.366610717773437500e+01
2.160000085830688477e+00,1.562110519409179688e+01
2.200000047683715820e+00,1.598072242736816406e+01
2.240000009536743164e+00,1.803606605529785156e+01
2.279999971389770508e+00,2.042273521423339844e+01
2.319999933242797852e+00,2.333941268920898438e+01
2.360000133514404297e+00,2.612316894531250000e+01
2.400000095367431641e+00,2.875272941589355469e+01
2.440000057220458984e+00,3.172214317321777344e+01
2.480000019073486328e+00,3.519299316406250000e+01
2.519999980926513672e+00,3.938733291625976562e+01
2.559999942779541016e+00,4.396298217773437500e+01
2.599999904632568359e+00,4.806804275512695312e+01
2.639999866485595703e+00,4.852460861206054688e+01
2.679999828338623047e+00,5.259058761596679688e+01
2.720000028610229492e+00,5.695058441162109375e+01
2.759999990463256836e+00,6.164859771728515625e+01
2.799999952316284180e+00,6.668721771240234375e+01
2.840000152587890625e+00,7.186629486083984375e+01
2.880000114440917969e+00,7.630469512939453125e+01
2.920000076293945312e+00,8.093386840820312500e+01
2.960000038146972656e+00,8.582625579833984375e+01
3.000000000000000000e+00,9.131340026855468750e+01
3.039999961853027344e+00,9.454463958740234375e+01
3.079999923706054688e+00,1.003375701904296875e+02
3.119999885559082031e+00,1.063609619140625000e+02
3.159999847412109375e+00,1.114739151000976562e+02
3.199999809265136719e+00,1.167696990966796875e+02
3.240000009536743164e+00,1.222566375732421875e+02
3.279999971389770508e+00,1.261678848266601562e+02
3.319999933242797852e+00,1.317416381835937500e+02
3.360000133514404297e+00,1.375166320800781250e+02
3.400000095367431641e+00,1.434906311035156250e+02
3.440000057220458984e+00,1.485484619140625000e+02
3.480000019073486328e+00,1.523729553222656250e+02
3.519999980926513672e+00,1.523615570068359375e+02
3.559999942779541016e+00,1.562268066406250000e+02
3.599999904632568359e+00,1.601681518554687500e+02
3.639999866485595703e+00,1.641455230712890625e+02
3.679999828338623047e+00,1.681716766357421875e+02
3.719999790191650391e+00,1.701896514892578125e+02
3.759999752044677734e+00,1.743285522460937500e+02
3.800000190734863281e+00,1.779253234863281250e+02
3.840000152587890625e+00,1.811180419921875000e+02
3.880000114440917969e+00,1.843162078857421875e+02
3.920000076293945312e+00,1.883646697998046875e+02
3.960000038146972656e+00,1.927392272949218750e+02
4.000000000000000000e+00,1.959882202148437500e+02
4.039999961853027344e+00,2.002489929199218750e+02
4.079999923706054688e+00,2.045585174560546875e+02
4.119999885559082031e+00,2.089178771972656250e+02
4.159999847412109375e+00,2.132711181640625000e+02
4.199999809265136719e+00,2.169550628662109375e+02
4.239999771118164062e+00,2.206556549072265625e+02
4.279999732971191406e+00,2.243814697265625000e+02
4.320000171661376953e+00,2.243772277832031250e+02
4.360000133514404297e+00,2.264907073974609375e+02
4.400000095367431641e+00,2.296423339843750000e+02
4.440000057220458984e+00,2.328035888671875000e+02
4.480000019073486328e+00,2.359838562011718750e+02
4.519999980926513672e+00,2.391775512695312500e+02
4.559999942779541016e+00,2.423732910156250000e+02
4.599999904632568359e+00,2.425003356933593750e+02
4.639999866485595703e+00,2.451565246582031250e+02
4.679999828338623047e+00,2.476785736083984375e+02
4.719999790191650391e+00,2.501989288330078125e+02
4.759999752044677734e+00,2.527184753417968750e+02
4.799999713897705078e+00,2.552307586669921875e+02
4.840000152587890625e+00,2.577300109863281250e+02
4.880000114440917969e+00,2.602231140136718750e+02
4.920000076293945312e+00,2.614248352050781250e+02
4.960000038146972656e+00,2.639149169921875000e+02
5.000000000000000000e+00,2.663356628417968750e+02
5.039999961853027344e+00,2.690455627441406250e+02
5.079999923706054688e+00,2.716625976562500000e+02
5.119999885559082031e+00,2.742774047851562500e+02
5.159999847412109375e+00,2.768897399902343750e+02
5.199999809265136719e+00,2.794957275390625000e+02
5.239999771118164062e+00,2.820975646972656250e+02
5.279999732971191406e+00,2.847009887695312500e+02
5.320000171661376953e+00,2.873080749511718750e+02
5.360000133514404297e+00,2.899172973632812500e+02
5.400000095367431641e+00,2.925243530273437500e+02
5.440000057220458984e+00,2.951271972656250000e+02
5.480000019073486328e+00,2.977317810058593750e+02
5.519999980926513672e+00,3.003388977050781250e+02
5.559999942779541016e+00,3.027493591308593750e+02
5.599999904632568359e+00,3.049535827636718750e+02
5.639999866485595703e+00,3.071543579101562500e+02
5.679999828338623047e+00,3.093526916503906250e+02
5.719999790191650391e+00,3.115491027832031250e+02
5.759999752044677734e+00,3.137427062988281250e+02
5.799999713897705078e+00,3.159096069335937500e+02
5.839999675750732422e+00,3.180513000488281250e+02
5.879999637603759766e+00,3.201910400390625000e+02
5.919999599456787109e+00,3.223288879394531250e+02
5.960000038146972656e+00,3.244644165039062500e+02
6.000000000000000000e+00,3.263734130859375000e+02
6.039999961853027344e+00,3.280513916015625000e+02
6.079999923706054688e+00,3.297231445312500000e+02
6.119999885559082031e+00,3.312391357421875000e+02
6.159999847412109375e+00,3.326475219726562500e+02
6.199999809265136719e+00,3.340616455078125000e+02
6.239999771118164062e+00,3.354812011718750000e+02
6.279999732971191406e+00,3.368942260742187500e+02
6.319999694824218750e+00,3.383009948730468750e+02
6.359999656677246094e+00,3.397011108398437500e+02
6.399999618530273438e+00,3.410885620117187500e+02
