# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,8.783878087997436523e-01
1.639999985694885254e+00,1.200224637985229492e+00
1.680000066757202148e+00,1.635963082313537598e+00
1.720000028610229492e+00,2.224712610244750977e+00
1.759999990463256836e+00,2.974536895751953125e+00
1.799999952316284180e+00,3.706510066986083984e+00
1.840000033378601074e+00,2.033977031707763672e+00
1.879999995231628418e+00,2.567929029464721680e+00
1.920000076293945312e+00,3.316689968109130859e+00
1.960000038146972656e+00,4.142903804779052734e+00
2.000000000000000000e+00,5.082454204559326172e+00
2.039999961853027344e+00,6.181809425354003906e+00
2.079999923706054688e+00,7.512297630310058594e+00
2.119999885559082031e+00,6.706817150115966797e+00
2.160000085830688477e+00,7.743259429931640625e+00
2.200000047683715820e+00,7.995605468750000000e+00
2.240000009536743164e+00,9.104691505432128906e+00
2.279999971389770508e+00,1.039985752105712891e+01
2.319999933242797852e+00,1.199155426025390625e+01
2.360000133514404297e+00,1.352284622192382812e+01
2.400000095367431641e+00,1.497857475280761719e+01
2.440000057220458984e+00,1.662767601013183594e+01
2.480000019073486328e+00,1.855897331237792969e+01
2.519999980926513672e+00,2.089462852478027344e+01
2.559999942779541016e+00,2.345615577697753906e+01
2.599999904632568359e+00,2.576210594177246094e+01
2.639999866485595703e+00,2.610846138000488281e+01
2.679999828338623047e+00,2.840115356445312500e+01
2.720000028610229492e+00,3.086823844909667969e+01
2.759999990463256836e+00,3.353511428833007812e+01
2.799999952316284180e+00,3.640437316894531250e+01
2.840000152587890625e+00,3.936314773559570312e+01
2.880000114440917969e+00,4.189685058593750000e+01
2.920000076293945312e+00,4.454669189453125000e+01
2.960000038146972656e+00,4.735327911376953125e+01
3.000000000000000000e+00,5.041066741943359375e+01
3.039999961853027344e+00,5.213484573364257812e+01
3.079999923706054688e+00,5.526543426513671875e+01
3.119999885559082031e+00,5.851378631591796875e+01
3.159999847412109375e+00,6.121372985839843750e+01
3.199999809265136719e+00,6.400498199462890625e+01
3.240000009536743164e+00,6.689170837402343750e+01
3.279999971389770508e+00,6.890631103515625000e+01
3.319999933242797852e+00,7.256127929687500000e+01
3.360000133514404297e+00,7.638572692871093750e+01
3.400000095367431641e+00,8.037312316894531250e+01
3.440000057220458984e+00,8.346741485595703125e+01
3.480000019073486328e+00,8.570961761474609375e+01
3.519999980926513672e+00,8.579621124267578125e+01
3.559999942779541016e+00,8.806786346435546875e+01
3.599999904632568359e+00,9.038686370849609375e+01
3.639999866485595703e+00,9.273064422607421875e+01
3.679999828338623047e+00,9.510652923583984375e+01
3.719999790191650391e+00,9.635008239746093750e+01
3.759999752044677734e+00,9.879769134521484375e+01
3.800000190734863281e+00,1.009255218505859375e+02
3.840000152587890625e+00,1.028146133422851562e+02
3.880000114440917969e+00,1.047094268798828125e+02
3.920000076293945312e+00,1.071308288574218750e+02
3.960000038146972656e+00,1.097566146850585938e+02
4.000000000000000000e+00,1.117462463378906250e+02
4.039999961853027344e+00,1.143174743652343750e+02
4.079999923706054688e+00,1.169222335815429688e+02
4.119999885559082031e+00,1.195613632202148438e+02
4.159999847412109375e+00,1.222010116577148438e+02
4.199999809265136719e+00,1.244399719238281250e+02
4.239999771118164062e+00,1.266922760009765625e+02
4.279999732971191406e+00,1.289631500244140625e+02
4.320000171661376953e+00,1.290919647216796875e+02
4.360000133514404297e+00,1.304219055175781250e+02
4.400000095367431641e+00,1.323457946777343750e+02
4.440000057220458984e+00,1.342779998779296875e+02
4.480000019073486328e+00,1.362242279052734375e+02
4.519999980926513672e+00,1.381812438964843750e+02
4.559999942779541016e+00,1.401425323486328125e+02
4.599999904632568359e+00,1.403191223144531250e+02
4.639999866485595703e+00,1.419529876708984375e+02
4.679999828338623047e+00,1.435113677978515625e+02
4.719999790191650391e+00,1.450708007812500000e+02
4.759999752044677734e+00,1.466318664550781250e+02
4.799999713897705078e+00,1.481904449462890625e+02
4.840000152587890625e+00,1.497432250976562500e+02
4.880000114440917969e+00,1.512944946289062500e+02
4.920000076293945312e+00,1.520965881347656250e+02
4.960000038146972656e+00,1.536498107910156250e+02
5.000000000000000000e+00,1.551643218994140625e+02
5.039999961853027344e+00,1.567690887451171875e+02
5.079999923706054688e+00,1.582567291259765625e+02
5.119999885559082031e+00,1.597425689697265625e+02
5.159999847412109375e+00,1.612264099121093750e+02
5.199999809265136719e+00,1.627056121826171875e+02
5.239999771118164062e+00,1.641814880371093750e+02
5.279999732971191406e+00,1.656576995849609375e+02
5.320000171661376953e+00,1.671353607177734375e+02
5.360000133514404297e+00,1.686137695312500000e+02
5.400000095367431641e+00,1.700898895263671875e+02
5.440000057220458984e+00,1.715625915527343750e+02
5.480000019073486328e+00,1.730357360839843750e+02
5.519999980926513672e+00,1.745099182128906250e+02
5.559999942779541016e+00,1.758637542724609375e+02
5.599999904632568359e+00,1.770912170410156250e+02
5.639999866485595703e+00,1.783156127929687500e+02
5.679999828338623047e+00,1.795380249023437500e+02
5.719999790191650391e+00,1.807586212158203125e+02
5.759999752044677734e+00,1.819770355224609375e+02
5.799999713897705078e+00,1.831782226562500000e+02
5.839999675750732422e+00,1.843631134033203125e+02
5.879999637603759766e+00,1.855462188720703125e+02
5.919999599456787109e+00,1.867277984619140625e+02
5.960000038146972656e+00,1.879074554443359375e+02
6.000000000000000000e+00,1.889829711914062500e+02
6.039999961853027344e+00,1.899521789550781250e+02
6.079999923706054688e+00,1.909177398681640625e+02
6.119999885559082031e+00,1.917880249023437500e+02
6.159999847412109375e+00,1.925926208496093750e+02
6.199999809265136719e+00,1.934004516601562500e+02
6.239999771118164062e+00,1.942111968994140625e+02
6.279999732971191406e+00,1.950180969238281250e+02
6.319999694824218750e+00,1.958212890625000000e+02
6.359999656677246094e+00,1.966204681396484375e+02
6.399999618530273438e+00,1.974114837646484375e+02
6.439999580383300781e+00,1.981944885253906250e+02
6.480000019073486328e+00,1.989735107421875000e+02
6.519999980926513672e+00,1.997492370605468750e+02
6.559999942779541016e+00,2.005213470458984375e+02
6.599999904632568359e+00,2.012859802246093750e+02
6.639999866485595703e+00,2.020429992675781250e+02
6.679999828338623047e+00,2.027969512939453125e+02
6.719999790191650391e+00,2.035057983398437500e+02
6.759999752044677734e+00,2.041243133544921875e+02
6.799999713897705078e+00,2.047305297851562500e+02
6.839999675750732422e+00,2.053247070312500000e+02
6.879999637603759766e+00,2.059156036376953125e+02
6.919999599456787109e+00,2.065030822753906250e+02
6.959999561309814453e+00,2.070872039794921875e+02
7.000000000000000000e+00,2.076387634277343750e+02
7.039999961853027344e+00,2.081574096679687500e+02
7.079999923706054688e+00,2.086738281250000000e+02
7.119999885559082031e+00,2.080802001953125000e+02
7.159999847412109375e+00,2.085809326171875000e+02
7.199999809265136719e+00,2.090873718261718750e+02
7.239999771118164062e+00,2.095995788574218750e+02
7.279999732971191406e+00,2.101089172363281250e+02
7.319999694824218750e+00,2.106171112060546875e+02
7.359999656677246094e+00,2.111222076416015625e+02
7.399999618530273438e+00,2.116156005859375000e+02
7.439999580383300781e+00,2.120969238281250000e+02
7.479999542236328125e+00,2.125759582519531250e+02
7.519999980926513672e+00,2.130487365722656250e+02
7.559999942779541016e+00,2.135189361572265625e+02
7.599999904632568359e+00,2.139779205322265625e+02
7.639999866485595703e+00,2.144256439208984375e+02
7.679999828338623047e+00,2.148707122802734375e+02
7.719999790191650391e+00,2.153170471191406250e+02
7.759999752044677734e+00,2.157613220214843750e+02
7.799999713897705078e+00,2.161935424804687500e+02
7.839999675750732422e+00,2.166135864257812500e+02
7.879999637603759766e+00,2.170316009521484375e+02
7.919999599456787109e+00,2.174472961425781250e+02
7.959999561309814453e+00,2.178607482910156250e+02
7.999999523162841797e+00,2.182252655029296875e+02
8.039999961853027344e+00,2.185404052734375000e+02
8.079999923706054688e+00,2.188533477783203125e+02
8.119999885559082031e+00,2.191766052246093750e+02
8.159999847412109375e+00,2.194381866455078125e+02
8.199999809265136719e+00,2.196760406494140625e+02
8.239999771118164062e+00,2.199149627685546875e+02
8.279999732971191406e+00,2.202270965576171875e+02
8.319999694824218750e+00,2.205228729248046875e+02
8.359999656677246094e+00,2.208167419433593750e+02
8.399999618530273438e+00,2.210764923095703125e+02
8.439999580383300781e+00,2.213022003173828125e+02
8.479999542236328125e+00,2.215255279541015625e+02
8.520000457763671875e+00,2.217491912841796875e+02
8.560000419616699219e+00,2.219707336425781250e+02
8.600000381469726562e+00,2.221490173339843750e+02
8.640000343322753906e+00,2.222838592529296875e+02
8.680000305175781250e+00,2.224163818359375000e+02
8.720000267028808594e+00,2.225472106933593750e+02
8.760000228881835938e+00,2.226761169433593750e+02
8.800000190734863281e+00,2.227584228515625000e+02
8.840000152587890625e+00,2.227939605712890625e+02
8.880000114440917969e+00,2.228274536132812500e+02
8.920000076293945312e+00,2.228583679199218750e+02
8.960000038146972656e+00,2.228546142578125000e+02
9.000000000000000000e+00,2.227879333496093750e+02
9.039999961853027344e+00,2.226759490966796875e+02
9.079999923706054688e+00,2.225615997314453125e+02
9.119999885559082031e+00,2.224630432128906250e+02
9.159999847412109375e+00,2.224513854980468750e+02
9.199999809265136719e+00,2.223962249755859375e+02
9.239999771118164062e+00,2.222976684570312500e+02
9.279999732971191406e+00,2.221962585449218750e+02
9.319999694824218750e+00,2.220935668945312500e+02
9.359999656677246094e+00,2.219880676269531250e+02
9.399999618530273438e+00,2.218338623046875000e+02
9.439999580383300781e+00,2.216310882568359375e+02
9.479999542236328125e+00,2.214256286621093750e+02
9.519999504089355469e+00,2.212445068359375000e+02
9.560000419616699219e+00,2.210608978271484375e+02
9.600000381469726562e+00,2.207653198242187500e+02
9.640000343322753906e+00,2.203780670166015625e+02
9.680000305175781250e+00,2.200486145019531250e+02
9.720000267028808594e+00,2.196906127929687500e+02
9.760000228881835938e+00,2.193298187255859375e+02
9.800000190734863281e+00,2.186352996826171875e+02
9.840000152587890625e+00,2.176004638671875000e+02
9.880000114440917969e+00,2.165425720214843750e+02
9.920000076293945312e+00,2.154833679199218750e+02
9.960000038146972656e+00,2.146938629150390625e+02
1.000000000000000000e+01,2.117475738525390625e+02
1.003999996185302734e+01,2.064578247070312500e+02
1.007999992370605469e+01,2.011728515625000000e+02
1.011999988555908203e+01,1.959048156738281250e+02
1.015999984741210938e+01,1.906425323486328125e+02
1.019999980926513672e+01,1.848865966796875000e+02
1.023999977111816406e+01,1.849990844726562500e+02
1.027999973297119141e+01,1.851055450439453125e+02
