# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,3.844107091426849365e-01
1.639999985694885254e+00,5.217593908309936523e-01
1.680000066757202148e+00,7.061820626258850098e-01
1.720000028610229492e+00,9.532971382141113281e-01
1.759999990463256836e+00,1.266320466995239258e+00
1.799999952316284180e+00,1.571818590164184570e+00
1.840000033378601074e+00,9.650062322616577148e-01
1.879999995231628418e+00,1.206970214843750000e+00
1.920000076293945312e+00,1.548466444015502930e+00
1.960000038146972656e+00,1.927138447761535645e+00
2.000000000000000000e+00,2.358338832855224609e+00
2.039999961853027344e+00,2.862121820449829102e+00
2.079999923706054688e+00,3.469846248626708984e+00
2.119999885559082031e+00,3.107909202575683594e+00
2.160000085830688477e+00,3.580338001251220703e+00
2.200000047683715820e+00,3.699376583099365234e+00
2.240000009536743164e+00,4.202311038970947266e+00
2.279999971389770508e+00,4.787794113159179688e+00
2.319999933242797852e+00,5.507609367370605469e+00
2.360000133514404297e+00,6.203429698944091797e+00
2.400000095367431641e+00,6.868304252624511719e+00
2.440000057220458984e+00,7.619021415710449219e+00
2.480000019073486328e+00,8.495443344116210938e+00
2.519999980926513672e+00,9.549739837646484375e+00
2.559999942779541016e+00,1.070209121704101562e+01
2.599999904632568359e+00,1.174346542358398438e+01
2.639999866485595703e+00,1.191878128051757812e+01
2.679999828338623047e+00,1.295487022399902344e+01
2.720000028610229492e+00,1.406848526000976562e+01
2.759999990463256836e+00,1.526979064941406250e+01
2.799999952316284180e+00,1.655957984924316406e+01
2.840000152587890625e+00,1.789081764221191406e+01
2.880000114440917969e+00,1.904288101196289062e+01
2.920000076293945312e+00,2.024549102783203125e+01
2.960000038146972656e+00,2.151727676391601562e+01
3.000000000000000000e+00,2.280703735351562500e+01
3.039999961853027344e+00,2.340621185302734375e+01
3.079999923706054688e+00,2.460248756408691406e+01
3.119999885559082031e+00,2.582674026489257812e+01
3.159999847412109375e+00,2.680402755737304688e+01
3.199999809265136719e+00,2.780125427246093750e+01
3.240000009536743164e+00,2.881940078735351562e+01
3.279999971389770508e+00,2.945331192016601562e+01
3.319999933242797852e+00,3.142418670654296875e+01
3.360000133514404297e+00,3.350785827636718750e+01
3.400000095367431641e+00,3.569573593139648438e+01
3.440000057220458984e+00,3.717139434814453125e+01
3.480000019073486328e+00,3.816581726074218750e+01
3.519999980926513672e+00,3.675764846801757812e+01
3.559999942779541016e+00,3.773402404785156250e+01
3.599999904632568359e+00,3.874648666381835938e+01
3.639999866485595703e+00,3.977124404907226562e+01
3.679999828338623047e+00,4.080964660644531250e+01
3.719999790191650391e+00,4.061781311035156250e+01
3.759999752044677734e+00,4.169168090820312500e+01
3.800000190734863281e+00,4.263022232055664062e+01
3.840000152587890625e+00,4.347520065307617188e+01
3.880000114440917969e+00,4.432114410400390625e+01
3.920000076293945312e+00,4.538487243652343750e+01
3.960000038146972656e+00,4.653239440917968750e+01
4.000000000000000000e+00,4.701728057861328125e+01
4.039999961853027344e+00,4.813675689697265625e+01
4.079999923706054688e+00,4.926840209960937500e+01
4.119999885559082031e+00,5.042281341552734375e+01
4.159999847412109375e+00,5.157727050781250000e+01
4.199999809265136719e+00,5.257079315185546875e+01
4.239999771118164062e+00,5.356916809082031250e+01
4.279999732971191406e+00,5.457518005371093750e+01
4.320000171661376953e+00,5.329467010498046875e+01
4.360000133514404297e+00,5.347774887084960938e+01
4.400000095367431641e+00,5.433540344238281250e+01
4.440000057220458984e+00,5.519747161865234375e+01
4.480000019073486328e+00,5.606893157958984375e+01
4.519999980926513672e+00,5.696202468872070312e+01
4.559999942779541016e+00,5.785356521606445312e+01
4.599999904632568359e+00,5.706536483764648438e+01
4.639999866485595703e+00,5.787950515747070312e+01
4.679999828338623047e+00,5.861436462402343750e+01
4.719999790191650391e+00,5.934466552734375000e+01
4.759999752044677734e+00,6.007493591308593750e+01
4.799999713897705078e+00,6.080506134033203125e+01
4.840000152587890625e+00,6.153111267089843750e+01
4.880000114440917969e+00,6.225539398193359375e+01
4.920000076293945312e+00,6.219068908691406250e+01
4.960000038146972656e+00,6.289942932128906250e+01
5.000000000000000000e+00,6.359049987792968750e+01
5.039999961853027344e+00,6.428218078613281250e+01
5.079999923706054688e+00,6.490509033203125000e+01
5.119999885559082031e+00,6.554142761230468750e+01
5.159999847412109375e+00,6.617453002929687500e+01
5.199999809265136719e+00,6.680330657958984375e+01
5.239999771118164062e+00,6.742840576171875000e+01
5.279999732971191406e+00,6.805202484130859375e+01
5.320000171661376953e+00,6.866843414306640625e+01
5.360000133514404297e+00,6.928321075439453125e+01
5.400000095367431641e+00,6.989479827880859375e+01
5.440000057220458984e+00,7.050241851806640625e+01
5.480000019073486328e+00,7.110783386230468750e+01
5.519999980926513672e+00,7.171093750000000000e+01
5.559999942779541016e+00,7.226465606689453125e+01
5.599999904632568359e+00,7.276612854003906250e+01
5.639999866485595703e+00,7.326393127441406250e+01
5.679999828338623047e+00,7.375881958007812500e+01
5.719999790191650391e+00,7.425538635253906250e+01
5.759999752044677734e+00,7.474921417236328125e+01
5.799999713897705078e+00,7.523374176025390625e+01
5.839999675750732422e+00,7.570938873291015625e+01
5.879999637603759766e+00,7.618225097656250000e+01
5.919999599456787109e+00,7.664624023437500000e+01
5.960000038146972656e+00,7.710731506347656250e+01
6.000000000000000000e+00,7.755168151855468750e+01
6.039999961853027344e+00,7.797891235351562500e+01
6.079999923706054688e+00,7.840326690673828125e+01
6.119999885559082031e+00,7.879612731933593750e+01
6.159999847412109375e+00,7.916198730468750000e+01
6.199999809265136719e+00,7.952745056152343750e+01
6.239999771118164062e+00,7.989274597167968750e+01
6.279999732971191406e+00,8.025524902343750000e+01
6.319999694824218750e+00,8.061006927490234375e+01
6.359999656677246094e+00,8.096202850341796875e+01
6.399999618530273438e+00,8.130871582031250000e+01
6.439999580383300781e+00,8.165022277832031250e+01
6.480000019073486328e+00,8.198905944824218750e+01
6.519999980926513672e+00,8.232682800292968750e+01
6.559999942779541016e+00,8.266208648681640625e+01
6.599999904632568359e+00,8.299217224121093750e+01
6.639999866485595703e+00,8.331710815429687500e+01
6.679999828338623047e+00,8.363964080810546875e+01
6.719999790191650391e+00,8.394264984130859375e+01
6.759999752044677734e+00,8.420892333984375000e+01
6.799999713897705078e+00,8.446759796142578125e+01
6.839999675750732422e+00,8.471883392333984375e+01
6.879999637603759766e+00,8.496764373779296875e+01
6.919999599456787109e+00,8.521678924560546875e+01
6.959999561309814453e+00,8.546360778808593750e+01
7.000000000000000000e+00,8.568808746337890625e+01
7.039999961853027344e+00,8.589001464843750000e+01
7.079999923706054688e+00,8.609013366699218750e+01
7.119999885559082031e+00,8.583641052246093750e+01
7.159999847412109375e+00,8.603315734863281250e+01
7.199999809265136719e+00,8.622803497314453125e+01
7.239999771118164062e+00,8.642127227783203125e+01
7.279999732971191406e+00,8.661239624023437500e+01
7.319999694824218750e+00,8.679354095458984375e+01
7.359999656677246094e+00,8.697250366210937500e+01
7.399999618530273438e+00,8.714125061035156250e+01
7.439999580383300781e+00,8.729980468750000000e+01
7.479999542236328125e+00,8.745635223388671875e+01
7.519999980926513672e+00,8.761138916015625000e+01
7.559999942779541016e+00,8.776445007324218750e+01
7.599999904632568359e+00,8.790270233154296875e+01
7.639999866485595703e+00,8.802597045898437500e+01
7.679999828338623047e+00,8.814736938476562500e+01
7.719999790191650391e+00,8.827931976318359375e+01
7.759999752044677734e+00,8.840960693359375000e+01
7.799999713897705078e+00,8.852319335937500000e+01
7.839999675750732422e+00,8.861976623535156250e+01
7.879999637603759766e+00,8.871446990966796875e+01
7.919999599456787109e+00,8.881123352050781250e+01
7.959999561309814453e+00,8.890616607666015625e+01
7.999999523162841797e+00,8.897729492187500000e+01
8.039999961853027344e+00,8.902460479736328125e+01
8.079999923706054688e+00,8.907014465332031250e+01
8.119999885559082031e+00,8.910942077636718750e+01
8.159999847412109375e+00,8.912417602539062500e+01
8.199999809265136719e+00,8.912487792968750000e+01
8.239999771118164062e+00,8.913117980957031250e+01
8.279999732971191406e+00,8.919459533691406250e+01
8.319999694824218750e+00,8.926055145263671875e+01
8.359999656677246094e+00,8.932489013671875000e+01
8.399999618530273438e+00,8.937586975097656250e+01
8.439999580383300781e+00,8.941365051269531250e+01
8.479999542236328125e+00,8.944978332519531250e+01
8.520000457763671875e+00,8.948794555664062500e+01
8.560000419616699219e+00,8.952447509765625000e+01
8.600000381469726562e+00,8.954744720458984375e+01
8.640000343322753906e+00,8.955673217773437500e+01
8.680000305175781250e+00,8.956438446044921875e+01
8.720000267028808594e+00,8.959117126464843750e+01
8.760000228881835938e+00,8.961635589599609375e+01
8.800000190734863281e+00,8.963023376464843750e+01
8.840000152587890625e+00,8.963281250000000000e+01
8.880000114440917969e+00,8.963374328613281250e+01
8.920000076293945312e+00,8.962194061279296875e+01
8.960000038146972656e+00,8.959613037109375000e+01
9.000000000000000000e+00,8.955362701416015625e+01
9.039999961853027344e+00,8.950138854980468750e+01
9.079999923706054688e+00,8.944760131835937500e+01
9.119999885559082031e+00,8.940802001953125000e+01
9.159999847412109375e+00,8.942089843750000000e+01
9.199999809265136719e+00,8.942234802246093750e+01
9.239999771118164062e+00,8.941232299804687500e+01
9.279999732971191406e+00,8.940061950683593750e+01
9.319999694824218750e+00,8.941783142089843750e+01
9.359999656677246094e+00,8.943334197998046875e+01
9.399999618530273438e+00,8.943130493164062500e+01
9.439999580383300781e+00,8.941165161132812500e+01
9.479999542236328125e+00,8.939025878906250000e+01
9.519999504089355469e+00,8.935177612304687500e+01
9.560000419616699219e+00,8.931169128417968750e+01
9.600000381469726562e+00,8.920124053955078125e+01
