# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,9.474022388458251953e-01
1.639999985694885254e+00,1.284419775009155273e+00
1.680000066757202148e+00,1.736798763275146484e+00
1.720000028610229492e+00,2.342854976654052734e+00
1.759999990463256836e+00,3.110491752624511719e+00
1.799999952316284180e+00,3.862014532089233398e+00
1.840000033378601074e+00,2.373016834259033203e+00
1.879999995231628418e+00,2.965281248092651367e+00
1.920000076293945312e+00,3.794790506362915039e+00
1.960000038146972656e+00,4.711483955383300781e+00
2.000000000000000000e+00,5.750684738159179688e+00
2.039999961853027344e+00,6.959716796875000000e+00
2.079999923706054688e+00,8.415062904357910156e+00
2.119999885559082031e+00,7.068217277526855469e+00
2.160000085830688477e+00,8.146274566650390625e+00
2.200000047683715820e+00,8.228055953979492188e+00
2.240000009536743164e+00,9.333895683288574219e+00
2.279999971389770508e+00,1.062092113494873047e+01
2.319999933242797852e+00,1.219892406463623047e+01
2.360000133514404297e+00,1.371574497222900391e+01
2.400000095367431641e+00,1.516082954406738281e+01
2.440000057220458984e+00,1.680488395690917969e+01
2.480000019073486328e+00,1.874794006347656250e+01
2.519999980926513672e+00,2.113114547729492188e+01
2.559999942779541016e+00,2.374339103698730469e+01
2.599999904632568359e+00,2.612030029296875000e+01
2.639999866485595703e+00,2.617295074462890625e+01
2.679999828338623047e+00,2.852472305297851562e+01
2.720000028610229492e+00,3.105389404296875000e+01
2.759999990463256836e+00,3.378884124755859375e+01
2.799999952316284180e+00,3.672909164428710938e+01
2.840000152587890625e+00,3.976761627197265625e+01
2.880000114440917969e+00,4.241553115844726562e+01
2.920000076293945312e+00,4.518250656127929688e+01
2.960000038146972656e+00,4.811508941650390625e+01
3.000000000000000000e+00,5.122592926025390625e+01
3.039999961853027344e+00,5.259141921997070312e+01
3.079999923706054688e+00,5.560215759277343750e+01
3.119999885559082031e+00,5.870447540283203125e+01
3.159999847412109375e+00,6.127397918701171875e+01
3.199999809265136719e+00,6.391395950317382812e+01
3.240000009536743164e+00,6.662789916992187500e+01
3.279999971389770508e+00,6.827240753173828125e+01
3.319999933242797852e+00,7.241912078857421875e+01
3.360000133514404297e+00,7.678345489501953125e+01
3.400000095367431641e+00,8.135171508789062500e+01
3.440000057220458984e+00,8.468930816650390625e+01
3.480000019073486328e+00,8.707150268554687500e+01
3.519999980926513672e+00,8.509388732910156250e+01
3.559999942779541016e+00,8.746372222900390625e+01
3.599999904632568359e+00,8.990575408935546875e+01
3.639999866485595703e+00,9.237580871582031250e+01
3.679999828338623047e+00,9.487840270996093750e+01
3.719999790191650391e+00,9.509549713134765625e+01
3.759999752044677734e+00,9.766163635253906250e+01
3.800000190734863281e+00,9.991690063476562500e+01
3.840000152587890625e+00,1.019506683349609375e+02
3.880000114440917969e+00,1.039869461059570312e+02
3.920000076293945312e+00,1.065315628051757812e+02
3.960000038146972656e+00,1.092700500488281250e+02
4.000000000000000000e+00,1.107676620483398438e+02
