# Start of Energy Bin (keV), Effective Area (cm^2)
1.600000023841857910e+00,1.219997525215148926e+00
1.639999985694885254e+00,1.668499231338500977e+00
1.680000066757202148e+00,2.276303768157958984e+00
1.720000028610229492e+00,3.098320007324218750e+00
1.759999990463256836e+00,4.146386146545410156e+00
1.799999952316284180e+00,5.173509120941162109e+00
1.840000033378601074e+00,2.843428373336791992e+00
1.879999995231628418e+00,3.591581344604492188e+00
1.920000076293945312e+00,4.636016845703125000e+00
1.960000038146972656e+00,5.787397861480712891e+00
2.000000000000000000e+00,7.094512939453125000e+00
2.039999961853027344e+00,8.621213912963867188e+00
2.079999923706054688e+00,1.046722316741943359e+01
2.119999885559082031e+00,9.340750694274902344e+00
2.160000085830688477e+00,1.078227043151855469e+01
2.200000047683715820e+00,1.113249778747558594e+01
2.240000009536743164e+00,1.267639732360839844e+01
2.279999971389770508e+00,1.447922706604003906e+01
2.319999933242797852e+00,1.669254302978515625e+01
2.360000133514404297e+00,1.882107353210449219e+01
2.400000095367431641e+00,2.084408760070800781e+01
2.440000057220458984e+00,2.313592720031738281e+01
2.480000019073486328e+00,2.581976699829101562e+01
2.519999980926513672e+00,2.906539535522460938e+01
2.559999942779541016e+00,3.262530136108398438e+01
2.599999904632568359e+00,3.583060455322265625e+01
2.639999866485595703e+00,3.631035995483398438e+01
2.679999828338623047e+00,3.949906539916992188e+01
2.720000028610229492e+00,4.293033981323242188e+01
2.759999990463256836e+00,4.663948822021484375e+01
2.799999952316284180e+00,5.063043975830078125e+01
2.840000152587890625e+00,5.474482727050781250e+01
2.880000114440917969e+00,5.826725006103515625e+01
2.920000076293945312e+00,6.195101165771484375e+01
2.960000038146972656e+00,6.585259246826171875e+01
3.000000000000000000e+00,7.014460754394531250e+01
3.039999961853027344e+00,7.262677764892578125e+01
3.079999923706054688e+00,7.707588958740234375e+01
3.119999885559082031e+00,8.169897460937500000e+01
3.159999847412109375e+00,8.556529235839843750e+01
3.199999809265136719e+00,8.956743621826171875e+01
3.240000009536743164e+00,9.371155548095703125e+01
3.279999971389770508e+00,9.664210510253906250e+01
3.319999933242797852e+00,1.014693984985351562e+02
3.360000133514404297e+00,1.065045776367187500e+02
3.400000095367431641e+00,1.117416229248046875e+02
3.440000057220458984e+00,1.159923171997070312e+02
3.480000019073486328e+00,1.191516036987304688e+02
3.519999980926513672e+00,1.193156967163085938e+02
3.559999942779541016e+00,1.225200729370117188e+02
3.599999904632568359e+00,1.257929840087890625e+02
3.639999866485595703e+00,1.291031494140625000e+02
3.679999828338623047e+00,1.324608764648437500e+02
3.719999790191650391e+00,1.342438812255859375e+02
3.759999752044677734e+00,1.377068939208984375e+02
3.800000190734863281e+00,1.407271575927734375e+02
3.840000152587890625e+00,1.434172515869140625e+02
3.880000114440917969e+00,1.461178741455078125e+02
3.920000076293945312e+00,1.494886779785156250e+02
3.960000038146972656e+00,1.531214904785156250e+02
4.000000000000000000e+00,1.558657684326171875e+02
4.039999961853027344e+00,1.594202117919921875e+02
4.079999923706054688e+00,1.630201568603515625e+02
4.119999885559082031e+00,1.666665496826171875e+02
4.159999847412109375e+00,1.703123474121093750e+02
4.199999809265136719e+00,1.733986511230468750e+02
4.239999771118164062e+00,1.765025939941406250e+02
4.279999732971191406e+00,1.796313323974609375e+02
4.320000171661376953e+00,1.797759857177734375e+02
4.360000133514404297e+00,1.816298980712890625e+02
4.400000095367431641e+00,1.843236236572265625e+02
4.440000057220458984e+00,1.870294799804687500e+02
4.480000019073486328e+00,1.897553253173828125e+02
4.519999980926513672e+00,1.924961700439453125e+02
